geslacht;leeftijdsklasse;gemeentenaam;aantal_bsn;aantal_verzekerdejaren;kosten_medisch_specialistische_zorg;kosten_farmacie;kosten_specialistische_ggz;kosten_huisarts_inschrijftarief;kosten_huisarts_consult;kosten_huisarts_mdz;kosten_huisarts_overig;kosten_hulpmiddelen;kosten_mondzorg;kosten_paramedische_zorg_fysiotherapie;kosten_paramedische_zorg_overig;kosten_ziekenvervoer_zittend;kosten_ziekenvervoer_liggend;kosten_kraamzorg;kosten_verloskundige_zorg;kosten_generalistische_basis_ggz;kosten_langdurige_ggz;kosten_grensoverschrijdende_zorg;kosten_eerstelijns_ondersteuning;kosten_geriatrische_revalidatiezorg;kosten_eerstelijnsverblijf;kosten_verpleging_en_verzorging;kosten_gzsp;kosten_integrale_geboortezorg;kosten_innovatiegelden_ggz;kosten_overig
M; 0 t/m  4 jaar;GRONINGEN;4923;4344.03;7991717.77;395040.2;0;287862.68;155823.35;19193.61;512280.25;100691.53;180763.03;165503.65;180215.99;13614.87;122499.22;0;0;0;0;21551.68;0;0;0;415692.47;0;0;0;975280.25
M; 0 t/m  4 jaar;GULPEN-WITTEM;272;244.76;635151.91;28836.92;0;16040.98;7436.73;692.57;18851.35;14839.77;4464.65;12857;15902.44;13991.2;12593.3;0;0;0;0;7467.1;0;0;0;35248.66;0;0;0;22319.74
M; 0 t/m  4 jaar;HAAKSBERGEN;523;466.63;849219.68;45308.27;0;31712.61;15890.32;5938.24;47862.5;31163.77;17636.53;23681.58;64238.84;2057.86;11586.74;0;0;0;0;10494.01;0;0;0;87662.31;0;0;0;73788.02
M; 0 t/m  4 jaar;HAARLEM;4680;4135.1;5084997.06;338066.39;0;281003.86;151339.32;76557.49;472991;75301.91;173908.66;144402.23;250138.49;633.78;69624.3;0;0;0;0;52486.12;0;0;0;225112.73;0;0;81.91;475583.06
M; 0 t/m  4 jaar;HAARLEMMERMEER;4036;3564.56;5946930.55;303612.96;0;232595.27;137008.6;57456.62;451614.67;86834.17;160884.2;152026.43;192580.85;6476.73;108112.24;0;0;0;0;17010.24;0;0;0;126183.46;0;0;211.91;523515.55
M; 0 t/m  4 jaar;HALDERBERGE;686;615.1;1008415.59;63632.31;0;41235.61;20377.93;38.2;56844.13;15183.87;29534.03;23204.64;50437.94;11645.61;13261.63;0;0;0;0;1681.45;0;0;0;3336.48;0;0;0;111330.71
M; 0 t/m  4 jaar;HARDENBERG;1616;1433.04;2122712.56;100625.06;0;96960.35;49753.85;7873.87;148908.34;47597.59;41912.71;55123.6;136083.18;21888.1;25469.7;0;0;0;0;661.49;0;0;0;295249.05;0;0;245.92;261511.97
M; 0 t/m  4 jaar;HARDERWIJK;1339;1205.75;2126252.27;188094;0;82246.06;51350.65;42833.08;140420.65;25716.79;37543.33;29472.32;107291.33;3077.46;36226.63;0;0;0;0;4165.97;0;0;0;14625.23;0;0;0;100659.49
M; 0 t/m  4 jaar;HARDINXVELD-GIESSENDAM;606;545.04;949891.17;59180.46;0;35247.74;19179.31;30304.39;35395.09;6812.86;17208.4;21825.91;22635.91;6744.98;15232.72;0;0;0;0;636.25;0;0;0;17237.34;0;0;105.59;75121.14
M; 0 t/m  4 jaar;HARLINGEN;308;272.91;351008.73;33244.38;0;18044.3;8386.36;20.83;28323.33;4082.77;6399.74;9963.7;19906.06;7677.18;2542.34;0;0;0;0;280.37;0;0;0;30437.88;0;0;0;40680.81
M; 0 t/m  4 jaar;HATTEM;326;292.86;257291.26;30194.79;0;19805.06;8730.84;43.74;23152.69;9184.53;6598.85;5637.17;13132.45;0;2552.49;0;0;0;0;59.33;0;0;0;209.58;0;0;0;823.44
M; 0 t/m  4 jaar;HEEMSKERK;925;818.49;1275547.28;64871.1;0;55555.16;29827.14;5831.72;100732.76;8987.9;33091.56;41693.02;43128.91;251.04;16775.28;0;0;0;0;4421.01;0;0;0;4191.92;0;0;102.3;149140.47
M; 0 t/m  4 jaar;HEEMSTEDE;678;617.95;727478.99;47019.43;0;40739.67;22396.79;13289.29;63441.9;6744.61;23189.64;19508.07;36998.93;0;13237.85;0;0;0;0;689.9;0;0;0;11504.83;0;0;0;86626.17
M; 0 t/m  4 jaar;HEERDE;444;394.67;418561.65;48533.54;0;26096.86;12894.92;102.71;38069.79;30654.12;12932.79;13435.26;20518.99;10246.88;2883.98;0;0;0;0;34.16;0;0;0;42146.09;0;0;0;92471.33
M; 0 t/m  4 jaar;HEERENVEEN;1192;1074.5;1218149.31;66947.97;0;73582.12;33255.24;361.17;124471.07;37807.56;25620.37;26132.35;54773.19;11491.34;15035.59;0;0;0;0;2472.95;0;0;0;32065.15;0;0;73.41;130622.63
M; 0 t/m  4 jaar;HEERLEN;1834;1634.46;3592745.06;189319.08;0;112018.72;74853.08;3820.55;194218.47;42936.25;66707.94;73732.34;241754.76;14893.81;63162.81;0;0;0;0;13885.51;0;0;0;51909.66;0;0;0;226827.48
M; 0 t/m  4 jaar;HEEZE-LEENDE;381;330.46;535712.16;44059.99;0;21383.86;13444.98;173.95;25922.53;19543.53;11309.13;11170.38;24672.64;3392.96;9375.72;0;0;0;0;2687.34;0;0;0;13175.07;0;0;0;54662.89
M; 0 t/m  4 jaar;HEILOO;533;477.51;809932.53;53467.67;0;31761.17;16530.46;148.68;38560.19;12926.23;13375.95;20182.63;20217.46;444.88;11629.49;0;0;0;0;417.36;0;0;0;4531.44;0;0;0;96003.85
M; 0 t/m  4 jaar;HELLENDOORN;858;760.68;1258953.94;113969.57;0;51099.53;28243.7;7622.11;59663.86;19363.66;20918.93;42295.99;69954.86;11318.23;16231.33;0;0;0;0;1006.42;0;0;0;28498.79;0;0;0;198438.66
M; 0 t/m  4 jaar;HELLEVOETSLUIS;940;854.34;1105331.55;100503.37;0;58574.6;29448.34;245.89;94578.61;22126.42;27382;43365.04;96820.85;2014.79;20996.55;0;0;0;0;1227.52;0;0;0;12420.98;0;0;568.03;21573.34
M; 0 t/m  4 jaar;HELMOND;2305;2036.34;3424523.2;222723.1;0;141663.18;87578.11;9122.93;208819.12;34848.4;54369.81;65597.92;210557.78;11927.36;43266.32;0;0;0;0;5937.96;0;0;0;50662.63;469.44;0;0;659385.03
M; 0 t/m  4 jaar;HENDRIK-IDO-AMBACHT;1081;981.14;1544792.42;243899.38;0;65092.93;38459;9754.77;96326.09;67822.22;31953.56;35275.99;49233.81;0;23700.52;0;0;0;0;695.87;0;0;0;211235.88;0;0;385.57;39424.15
M; 0 t/m  4 jaar;HENGELO;1727;1533.85;4848085.93;191776.66;0;91298.97;50448.52;12407.39;242987.07;45578.18;55419.75;70971.1;148254.48;8264;51928.77;0;0;0;0;20944.92;0;0;0;42961.01;0;0;81.52;168258.57
M; 0 t/m  4 jaar;HET HOGELAND;1109;998.87;1383927.46;120519.61;0;66651.72;36257.82;775.72;90706.82;30751.37;27163.21;45410.49;73951.56;12846.88;31221.81;0;0;0;0;3417.89;0;0;0;49180.14;0;0;0;153689.83
M; 0 t/m  4 jaar;HEUMEN;380;341.76;300512.63;46027.73;0;23206.28;14092.75;4031.56;33869.55;3490.14;10041.72;17809.39;28135.79;0;4786.64;0;0;0;0;3583.65;0;0;0;0;0;0;0;45442.28
M; 0 t/m  4 jaar;HEUSDEN;1093;967.25;1297532.06;76710.11;0;63975.16;38870.75;2928.44;96703.27;20457.63;34018.9;51513.8;99353.71;15092.26;23084.56;0;0;0;0;1677.66;0;0;0;23493.86;0;0;0;390359.81
M; 0 t/m  4 jaar;HILLEGOM;554;492.58;1007028.61;42211.3;0;32765.31;17910.42;6876.54;64107.82;8178.31;18193.34;10517.18;31114.63;1555.36;13806.9;0;0;0;0;2087.32;0;0;0;4203.88;0;0;0;418.5
M; 0 t/m  4 jaar;HILVARENBEEK;349;309.57;512371.81;21089.74;0;20716.14;10659.83;618.56;21417.98;21584.64;6408.64;20884.68;10432.2;1700.64;10462.33;0;0;0;0;0;0;0;0;7802.88;0;0;0;41066.04
M; 0 t/m  4 jaar;HILVERSUM;2459;2181.61;3539058.17;171877.76;0;147008.03;84115.5;7536.75;224147.56;66004.75;54142.52;64632.37;113236.3;6109.73;49329.14;0;0;0;0;6478.18;0;0;0;6423.67;0;0;586.03;200705.36
M; 0 t/m  4 jaar;HOEKSCHE WAARD;2184;1944;3124455.23;182371.03;0;129101.24;59398.12;891.9;212165.31;63417.67;44497.16;42382.68;78635.5;6902.3;56398.85;0;0;0;0;1347.78;0;0;0;46966.12;0;0;67.74;72326.58
M; 0 t/m  4 jaar;HOF VAN TWENTE;717;638.32;904577.51;62809.99;0;43104.07;23572.2;4997.93;72443.1;12881.02;16090.66;15562.99;59900.26;11274.07;13131.83;0;0;0;0;71.4;0;0;0;24738.72;0;0;0;174307.46
M; 0 t/m  4 jaar;HOLLANDS KROON;1128;1010.61;1580563.21;65338.26;0;66998.73;31780.77;639.71;99252.09;23006.2;32320.45;46475.2;77875.96;22322.32;15855.14;0;0;0;0;818.44;0;0;0;24849.57;0;0;81.91;90672.37
M; 0 t/m  4 jaar;HOOGEVEEN;1340;1193.44;2097999.56;118789.18;0;80827.76;53132.1;17329.56;149802.8;30402.78;43335.15;29320.78;67111.84;3071.52;47244.47;0;0;0;0;22615.34;0;0;0;46108.12;0;0;104.43;179154.22
M; 0 t/m  4 jaar;HOORN;2016;1793.84;2466806.14;187615.62;0;120721.16;66463.98;2704.98;187531.42;46138.15;107258.87;51727.92;103955.56;7303.07;51705.33;0;0;0;0;11159.09;0;0;0;106398.94;0;0;219.94;79034.98
M; 0 t/m  4 jaar;HORST AAN DE MAAS;921;820.03;1321033.84;99276.35;0;53206.78;31106.51;4971.24;78272.95;32592.28;31223.48;26129.36;36641.83;6317.45;13864.79;0;0;0;0;173.25;0;0;0;129709.37;0;0;0;114451.84
M; 0 t/m  4 jaar;HOUTEN;1429;1280.94;2245946.32;112063.65;0;84730.28;43640.58;21577.96;142670.21;31924.57;34443.03;60428.81;76469.47;0;20614.16;0;0;0;0;2606.27;0;0;0;21137.7;0;0;361.61;233211.82
M; 0 t/m  4 jaar;HUIZEN;929;831.1;2027712.12;98365.12;0;55984.33;31480.5;4236.71;110581.12;24481.4;21747.4;21143.47;42295.81;3321.16;21027.62;0;0;0;0;2006.55;0;0;0;353910.09;1173.6;0;201.48;61948.41
M; 0 t/m  4 jaar;HULST;457;414.99;601928.99;61983.5;0;26932.3;15979.16;63.63;60958.62;5489.07;10588.2;7750.91;23579.46;9693.6;7569.87;0;0;0;0;181868.24;0;0;0;429.67;0;0;0;33247.58
M; 0 t/m  4 jaar;IJSSELSTEIN;814;731;1393542.74;122249.53;0;47851.54;29741.63;9350.08;78101.05;30144.86;25679.87;35912.85;57961.91;5807.75;10823.92;0;0;0;0;366.78;0;0;0;21861.84;0;0;176.51;189087.33
M; 0 t/m  4 jaar;KAAG EN BRAASSEM;756;668.69;954773.87;56659.88;0;44825.45;23516.02;13054.93;88716.62;9963.55;22381.64;23903.17;49237.46;1395.52;17185.26;0;0;0;0;3546.57;0;0;0;13792.68;0;0;84.11;189717.75
M; 0 t/m  4 jaar;KAMPEN;1721;1531.14;2465080.46;107472.39;0;104047.09;45264.63;487.59;134295.75;52663.99;38249.13;57804.58;63368.48;14691.34;27197.63;0;0;0;0;4062.2;0;0;0;363933.95;0;0;389.32;162730.41
M; 0 t/m  4 jaar;KAPELLE;321;283.54;483240.55;39777.26;0;18716.56;7069.08;13.66;25100.61;3209.91;9657.36;17902.5;16612.69;100.64;9388.33;0;0;0;0;50.52;0;0;0;454.96;0;0;0;9841.3
M; 0 t/m  4 jaar;KATWIJK;1934;1717.48;3486007.36;180690.19;0;115122.88;65571.02;29628.18;223159.62;72865.91;54489.72;78081.41;107609.11;6313.66;46488.74;0;0;0;0;1515.86;0;0;0;91960.05;276.78;0;69.83;357298
M; 0 t/m  4 jaar;KERKRADE;823;719.3;1465437.27;86869.98;0;48754.28;40044.42;2106.06;83395.7;25915.58;23755.63;44564.09;99689.14;4649.12;17405.37;0;0;0;0;28347.89;0;0;0;64322.64;0;0;108.55;161923.13
M; 0 t/m  4 jaar;KOGGENLAND;591;517.8;622054.77;29117.22;0;34168.52;15391.29;969.28;42191.22;16416.16;27217.9;17711.73;31436.58;2207.2;16080.81;0;0;0;0;2726.88;0;0;0;29753.18;0;0;218.9;47072.9
M; 0 t/m  4 jaar;KRIMPEN AAN DEN IJSSEL;781;707.01;855880.24;74998.28;0;47791.14;22997.61;9955.46;66258.97;12834.5;20395.11;31726.37;58653.98;0;11572.2;0;0;0;0;827.72;0;0;0;2058;0;0;231.88;37787.6
M; 0 t/m  4 jaar;KRIMPENERWAARD;1569;1398.77;2018306.13;144053.19;0;92722.82;47705.6;9750.84;111524.01;33103.38;41686.95;49879.85;76657.14;0;28828.03;0;0;0;0;852.8;0;0;0;27009.05;0;0;221.55;122376.72
M; 0 t/m  4 jaar;LAARBEEK;545;479.91;863171.47;45719.38;0;31758.76;22756;209.25;48319.03;5636.31;11437.1;16692.35;34884.46;0;4605.73;0;0;0;0;421.4;0;0;0;4042.5;0;0;0;11938.17
M; 0 t/m  4 jaar;LAND VAN CUIJK;2059;1828.51;3134605.47;228272.18;0;120469.98;68082.26;11949.33;199519.46;32209.58;76047.37;111504.81;172156.77;24091.35;52847.74;0;0;0;0;3316.85;0;0;0;30911.69;0;0;0;323758.27
M; 0 t/m  4 jaar;LANDGRAAF;706;623.5;1510567.75;90880.85;0;41482.44;27912.46;406.11;72475.37;24153.01;26052.66;29993.18;101236.51;2952.8;14092.5;0;0;0;0;15626.54;0;0;0;132177.99;0;0;0;173769.61
M; 0 t/m  4 jaar;LANDSMEER;306;279.68;273953.38;29515.82;0;17953.3;11692.04;1686.91;33720.77;41826.61;10204.03;7979.37;5106.93;1291.36;4648.07;0;0;0;0;1784.49;0;0;0;297988.88;0;0;0;77665.27
M; 0 t/m  4 jaar;LANSINGERLAND;1967;1773.28;2899166.93;189710.38;0;99180.84;51693.45;25919.13;223994.33;50215.73;72773.66;108251.63;87140.82;3674.88;51944.06;0;0;0;0;33166.98;0;0;0;71210.84;0;0;2288.7;274949.24
M; 0 t/m  4 jaar;LAREN;267;248.7;258390.21;28105.41;0;16173.72;8626.84;407.71;24533.28;915.61;4455.75;5842.22;9315.58;817.92;5344.14;0;0;0;0;1918.89;0;0;0;0;0;0;0;29252.07
M; 0 t/m  4 jaar;LEEUWARDEN;3047;2696.47;5265275.76;204691.04;0;171470.82;82298.55;13077.27;357950.38;68682.12;97400.5;84603.92;132528.85;1432.48;94407.81;0;0;0;0;3548;0;0;0;115473.51;0;0;240.78;461667.22
M; 0 t/m  4 jaar;LEIDEN;2537;2236.39;4766443.84;246937.52;0;151108.09;84605.47;33938.66;290736.1;46816.84;86068.85;86692.63;135876.56;6090.82;56570.74;0;0;0;0;17834.6;0;0;0;172369.01;0;0;209.37;111339.42
M; 0 t/m  4 jaar;LEIDERDORP;671;597.73;778169.85;53436.72;0;39994.63;18796.23;8449.84;86047.9;15823.74;18912.07;19187;41781.12;1762.4;15669.5;0;0;0;0;1877.45;0;0;0;541.89;0;0;0;68208.55
M; 0 t/m  4 jaar;LEIDSCHENDAM-VOORBURG;1902;1710.84;2409096.64;173941.68;0;111516.26;67449.11;5674.79;188864.33;21776.65;58853.91;45168.25;77954.32;3797.36;52028.26;0;0;0;0;4004.06;0;0;0;7540.72;0;0;393.74;164813.76
M; 0 t/m  4 jaar;LELYSTAD;2207;1951.02;3796403.82;229190.11;0;132318.03;75179.62;3293.85;247783.58;61976.85;83596.29;81988.58;105215.68;18835.36;66096.45;0;0;0;0;5629.39;0;0;0;74054.03;0;0;429.23;491264.18
M; 0 t/m  4 jaar;LEUDAL;695;624.19;1191773.58;73527.72;0;41499.22;29962.3;126.25;62766.13;5160.87;17339.93;18265.53;47597.14;68.32;13266.98;0;0;0;0;3234.96;0;0;0;7796.63;0;0;0;24285.07
M; 0 t/m  4 jaar;LEUSDEN;793;705.92;1353023.07;63097.38;0;47595.55;23979.09;739.28;72464.19;13038.76;18513.47;30346.09;32069.08;0;11571.3;0;0;0;0;1118.41;0;0;0;4643.66;0;0;215.03;63595.11
M; 0 t/m  4 jaar;LINGEWAARD;1064;962.84;1362175.3;96543.21;0;64678.66;39587.02;10091.34;104779.11;12054.98;28394.7;39857.34;93111.86;3987.2;23019.47;0;0;0;0;800.42;0;0;0;7990.84;0;0;291.95;242329.42
M; 0 t/m  4 jaar;LISSE;573;512.8;787325.92;63028.43;0;34459.3;18307.72;8599.31;67417.71;20279.84;18517.97;22021.91;16512.94;0;17043.08;0;0;0;0;356.51;0;0;0;19009.99;0;0;0;54443.6
M; 0 t/m  4 jaar;LOCHEM;625;561.08;867018.84;239902.04;0;37072.14;17264.52;595.73;61826.75;26731.55;11009.34;22772.77;53412.2;11397.33;16656.19;0;0;0;0;2074.82;0;0;0;8592.6;0;0;0;20652.54
M; 0 t/m  4 jaar;LOON OP ZAND;578;517.35;836194.15;55172.07;0;34856.62;21808.66;959.74;57949.58;21226.09;19224.85;23436.58;28724.27;9798.82;17218.36;0;0;0;0;87.05;0;0;0;24861.06;242.28;0;137.34;103113.3
M; 0 t/m  4 jaar;LOPIK;393;355.51;747283.56;29349.34;0;23058.21;13613.72;4069.28;34434.04;4341.83;12383.44;10482.13;9659.78;0;13884.84;0;0;0;0;61.35;0;0;0;938.43;0;0;0;24617.98
M; 0 t/m  4 jaar;LOSSER;559;501.02;851819.71;65677.69;0;33602.84;14917.38;3921.9;53556.75;12143.12;17152.69;21305.54;36498.59;2501.28;12371.8;0;0;0;0;2376.54;0;0;0;19353.84;0;0;0;85762.91
M; 0 t/m  4 jaar;MAASDRIEL;616;539.66;959144.4;50127;0;36512.06;20849.59;3817.68;50699.27;17943.01;17950.39;35428.14;26743.32;127.52;18493.35;0;0;0;0;848.5;0;0;0;14476.79;0;0;0;27358.79
M; 0 t/m  4 jaar;MAASGOUW;474;418.1;965282.96;76705.13;0;27304.52;18544.5;32.53;43154.78;21851.39;14352.03;22616.54;29036.44;3033.44;13044.51;0;0;0;0;5113.33;0;0;0;29480.76;0;0;0;83387.48
M; 0 t/m  4 jaar;MAASHORST;1416;1244.12;1688564.49;150111.27;0;82507.78;53279.66;1553.84;131466.42;31803.74;37293.33;70297.87;104474.36;4866.9;45172.34;0;0;0;0;718.12;0;0;0;89611.76;0;0;0;220033.16
M; 0 t/m  4 jaar;MAASSLUIS;969;857.06;1348188.25;86356.09;0;57507.02;2096.8;2390.2;133583.91;39060.9;28913.83;44039.39;37660.9;2055.84;26685.87;0;0;0;0;4818.31;0;0;0;61952.64;0;0;2483.62;45209.28
M; 0 t/m  4 jaar;MAASTRICHT;2099;1848.33;3640819.19;296916.46;0;125763.96;83184.03;27710.74;181492.95;47709.93;53403.99;99465.15;287763.16;4321.16;29200.25;0;0;0;0;81114.41;0;0;0;85296.33;0;0;0;382910.69
M; 0 t/m  4 jaar;MEDEMBLIK;1060;937.2;987159.79;53990.01;0;62715.43;29734.08;1134.06;82222.2;22744.49;49738.25;12796.15;42024.6;20788.24;22915.53;0;0;0;0;87.48;0;0;0;38326.91;333;0;0;68157.89
M; 0 t/m  4 jaar;MEERSSEN;352;306.75;470438.74;27318.84;0;20214.67;12622.59;3999.55;25278.22;16239.35;9685.83;7254.64;42374.87;853.28;7749.17;0;0;0;0;4191.1;0;0;0;62191.98;0;0;0;51302.67
M; 0 t/m  4 jaar;MEIERIJSTAD;2080;1853.05;2800599;351518.11;0;123635.38;81450.62;2715.8;184630.91;26038.84;64351.43;93902.52;145540.27;5377.76;45893.02;0;0;0;0;1192.43;0;0;0;73477.7;0;0;145.41;230141.93
M; 0 t/m  4 jaar;MEPPEL;855;761.33;1147953.69;49187.5;0;50852.88;32624.71;10794.41;90487.17;23152.21;23855.26;31608.55;54830.94;18514;14142.08;0;0;0;0;1155.77;0;0;0;61089.57;0;0;108.2;82003.28
M; 0 t/m  4 jaar;MIDDELBURG;1181;1056.97;1584177.01;122476.36;0;71525.96;33243.21;339.26;123118.43;16452.04;28105.23;40590.3;31924.17;13185.6;28896.25;0;0;0;0;7096.87;0;0;0;3900.74;0;0;102.97;314288.31
M; 0 t/m  4 jaar;MIDDEN-DELFLAND;493;440.08;627852.85;53480.99;0;28291.87;796.31;1226.83;60039.48;8915.33;15505.61;14122.88;17309.73;0;8302.23;0;0;0;0;531.09;0;0;0;10905.52;0;0;1038.1;3102.62
M; 0 t/m  4 jaar;MIDDEN-DRENTHE;745;659.88;1296357.1;60393.74;0;43675.34;21997.85;9545.03;82477.77;15039.55;22357.37;23018.84;39304.83;4034.35;17101.62;0;0;0;0;75;0;0;0;22124.24;0;0;0;119371.01
M; 0 t/m  4 jaar;MIDDEN-GRONINGEN;1300;1166.74;2214182.62;138489.12;0;79520.26;44392.22;878.49;139691.81;44153.14;37736.52;64470.48;70713.45;6958.12;36686.39;0;0;0;0;524.39;0;0;0;69191.08;0;0;0;164275.93
M; 0 t/m  4 jaar;MOERDIJK;859;769.84;1697364.47;95987.77;0;50829.25;32467.27;449.61;77106.46;28161.5;25643.38;37106.62;68847.85;17865.95;35237.63;0;0;0;0;1534.85;0;0;0;13622.22;0;0;0;115823.11
M; 0 t/m  4 jaar;MOLENLANDEN;1219;1078.62;2013883.04;98624.49;0;71793.18;34384.07;28481.81;75704.46;32697.99;31047.29;44100.16;61723.67;4066.08;21497.25;0;0;0;0;424.38;0;0;0;46181.72;0;0;0;53220.22
M; 0 t/m  4 jaar;MONTFERLAND;808;726.86;1131838.1;68062.22;0;48490.82;22522.87;12096.4;77805.07;15898.14;22772.43;36370.36;87026.72;3150.6;20634.26;0;0;0;0;36.7;0;0;0;14513.26;0;0;18.92;59743.84
M; 0 t/m  4 jaar;MONTFOORT;342;314.27;543814.13;44872.14;0;21364;10843.83;3214.01;28688.05;16615.68;9712.7;14795.54;13011.2;167.2;4807;0;0;0;0;154.1;0;0;0;8928.83;0;0;0;113570.33
M; 0 t/m  4 jaar;MOOK EN MIDDELAAR;149;133.71;159833.46;9881.97;0;8913.8;4909.41;1261.21;11745.74;11508.2;5466.09;6839.63;11087.69;2504.99;2197.57;0;0;0;0;65.56;0;0;0;2336.68;0;0;0;37709.32
M; 0 t/m  4 jaar;NEDER-BETUWE;851;756.38;1449674.06;89852.36;0;50436.38;25233.02;1231.36;64925.55;11336.79;18194.16;14755.48;42315.1;4319.04;19733.65;0;0;0;0;77.31;0;0;0;14787.45;0;0;0;73384.56
M; 0 t/m  4 jaar;NEDERWEERT;409;355.11;1171159.7;57971.19;0;23771.76;17176.26;645.04;38620.35;8543.4;9223.24;21223.82;18174.38;0;9154.8;0;0;0;0;0;0;0;0;10434.56;0;0;0;159225.6
M; 0 t/m  4 jaar;NIEUWEGEIN;1698;1498.56;2820288.32;142936.64;0;99955;58748.44;34569.68;185172.06;77254.77;52838.98;78374.43;132580.21;17765.99;37411.43;0;0;0;0;2019.14;0;0;0;123557.33;0;0;0;244841.18
M; 0 t/m  4 jaar;NIEUWKOOP;787;704.36;1411693.17;62982.86;0;47361.74;25497;7955.64;87607.01;16701.45;27652.75;23360.28;38656.09;4839.2;10037.12;0;0;0;0;172.43;0;0;0;17529.24;0;0;74.27;119637.45
M; 0 t/m  4 jaar;NIJKERK;1275;1138.48;1720200.55;91112.55;0;76962.41;40403.32;20626.64;123517.22;21501.23;33178.51;39985.81;70750.45;4360.58;16026.4;0;0;0;0;1195.54;0;0;0;15631.08;0;0;283.8;151138.91
M; 0 t/m  4 jaar;NIJMEGEN;4294;3805.79;6698231.21;578339.51;0;262742.61;145541.69;31983.81;404501.25;128724.73;150403.5;206890.21;383587.69;5099.16;100552.41;0;0;0;0;21189.41;0;0;0;245882.33;0;0;217.75;422515.19
M; 0 t/m  4 jaar;NISSEWAARD;2316;2060.29;3405239.89;253136.31;0;137185.21;76471.4;1161.52;251938.94;43910.32;66205.92;94693.34;147426.2;6418.5;66745.55;0;0;0;0;7373.08;0;0;0;76520.02;0;0;1333;157145.73
M; 0 t/m  4 jaar;NOARDEAST-FRYSLAN;1101;979.87;1505008.47;82434.97;0;66061.9;30174.35;54.75;107211.53;39192.59;31573.82;33274.28;53369.24;6774.56;34177.12;0;0;0;0;458.89;0;0;0;44620.87;0;0;185.86;216263.47
M; 0 t/m  4 jaar;NOORD-BEVELAND;154;134.32;241480.8;11075.49;0;9078.6;4060.18;11.68;12347.34;955.43;5667.58;3606.75;6159.24;0;8450.46;0;0;0;0;258.86;0;0;0;0;0;0;0;1005.83
M; 0 t/m  4 jaar;NOORDENVELD;695;632.62;639546.37;81869.46;0;42714.66;18749.87;1747.1;65057.39;14455.49;18912.51;14985.48;36252.03;1052.32;9735.04;0;0;0;0;277.43;0;0;0;59085.08;0;0;0;41655.88
M; 0 t/m  4 jaar;NOORDOOSTPOLDER;1437;1279.15;2465381;108923.68;0;85766.44;37836.71;753.2;125058.46;55046.65;39134.98;30421.39;76034.09;108923.28;28495.17;0;0;0;0;2355.6;0;0;0;134301.78;0;0;208.41;149657.61
M; 0 t/m  4 jaar;NOORDWIJK;1047;933.12;1264537.18;108306.82;0;62315.41;32107.75;16999.64;115923.29;25402.97;32553.17;38240.94;38448.21;2107.43;27207.68;0;0;0;0;3452.93;0;0;0;44220.68;0;0;256.61;49326.09
M; 0 t/m  4 jaar;NUENEN CA;589;532.65;785744.64;59809.01;0;35498.44;22933.73;3903.49;38420.51;14075.15;16966.86;21963.36;21956.92;0;10324.46;0;0;0;0;460.51;0;0;0;4516.21;0;0;210.92;6448.1
M; 0 t/m  4 jaar;NUNSPEET;887;802.34;1697117.45;104851.01;0;52704.65;27315.51;27481.43;63103.85;23733.72;27802.47;21237.88;38990.79;14595.4;17871.74;0;0;0;0;149.93;0;0;0;66090.81;0;0;0;11931.1
M; 0 t/m  4 jaar;OEGSTGEEST;757;685.44;898360.95;70451.77;0;45885.12;21337.56;11559.93;81600.33;5687.01;23369.57;17354.18;34031.59;0;17130.47;0;0;0;0;16689.49;0;0;0;12955.48;0;0;0;29901.25
M; 0 t/m  4 jaar;OIRSCHOT;434;388.42;914864.17;58510.93;0;25786.72;16601.7;982.72;29254.1;38197.17;13498.27;27813.24;22312.7;0;8544.73;0;0;0;0;4792.11;0;0;0;9835.74;0;0;0;39751.1
M; 0 t/m  4 jaar;OISTERWIJK;739;642.51;1229975.27;69509.5;0;42615.52;27207.61;1171.41;53159.49;11110.6;19701.1;27087.5;29125.25;3260.8;19211.81;0;0;0;0;2877.02;0;0;0;40946.74;0;0;0;128087.98
M; 0 t/m  4 jaar;OLDAMBT;769;676.12;997421.3;70852.62;0;33411.28;20694.15;10995.21;104768.25;10820.82;21107.34;38345.99;39822.32;0;17477.12;0;0;0;0;0;0;0;0;9235.73;0;0;0;180741.02
M; 0 t/m  4 jaar;OLDEBROEK;686;624.63;1046118.33;44827.72;0;32658.24;15694.41;6141.92;78408.75;43344.61;22846.56;17940.52;37890.74;5081.28;14700.91;0;0;0;0;6091.28;0;0;0;16762.16;0;0;0;30605.18
M; 0 t/m  4 jaar;OLDENZAAL;650;574.24;841599.77;72191.58;0;38478.26;19258.84;4434.99;69282.62;15353.42;17220.54;30808.09;51717.44;4244.8;13838.05;0;0;0;0;506.3;0;0;0;4308.36;0;0;108.44;60450.84
M; 0 t/m  4 jaar;OLST-WIJHE;434;387.09;617613.02;48559.47;0;26254.08;15266.26;946.95;51925.15;15637.15;8757.85;8583.11;55550.92;6421.64;7463.57;0;0;0;0;448.46;0;0;0;55086.43;0;0;0;104834.39
M; 0 t/m  4 jaar;OMMEN;444;403.9;528621.01;33594.47;0;26328.46;10927.87;575.37;38837.65;20812.72;7079.1;8819.13;20981.97;508.96;9165.09;0;0;0;0;0;0;0;0;9846.9;0;0;0;3140.2
