GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_TWEEDELIJNS_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_EERSTELIJNS_PSYCHOLOGISCHE_ZORG;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_OVERIG
V;75 t/m 79 jaar;ZALTBOMMEL;383;380.34;1084025.58;274135.44;27964.12;35608.04;37281.88;28678.92;87196.83;31794.23;23034.02;780.74;4203.99;28665.82;0;0;1005;395.75;1.72;24601.16
V;75 t/m 79 jaar;ZANDVOORT;368;364.54;1111064.09;237829.6;40359.96;33932.95;29295.13;27982.71;105943.27;18817.34;31329.06;8447.95;2732.23;29430.42;0;0;423.2;10843.95;3.01;7708.5
V;75 t/m 79 jaar;ZEEWOLDE;231;230.56;624461.46;125248.59;10338.14;22041;12293.48;8008.66;60289.86;22329.69;15891.39;976.8;5949.76;17896.22;0;0;540;2124.55;3.44;11556.81
V;75 t/m 79 jaar;ZEIST;1189;1171.51;3256743.16;987169.91;148135.14;108365.67;75439.25;69304.15;327363.82;53015.74;131354.12;12346.24;3090.61;100399.67;0;0;2054.93;6282.45;5.16;63815.1
V;75 t/m 79 jaar;ZEVENAAR;910;900.16;2695891.42;687412.38;132665.82;85275.46;63820.39;58332.17;263783.45;60001.66;44517.46;4795.73;19896.88;51652.77;0;0;1003.5;21819.68;1.72;66028.45
V;75 t/m 79 jaar;ZOETERMEER;1667;1647.25;5102123.22;1171289.11;162311.06;156130.54;121456.46;80249.82;446228.94;63972.55;142903.21;12694.77;34607.61;124607.84;0;0;1815;7318.03;5.16;157165.98
V;75 t/m 79 jaar;ZOETERWOUDE;147;144.45;423863.86;94242.77;3234.24;13609.74;10979.39;12333.23;48227.7;5034.13;6253.35;2739.36;2353.8;7779.12;0;0;511.8;130.28;0;653.25
V;75 t/m 79 jaar;ZUIDPLAS;638;631.59;2069463.09;451474.6;54752.71;59269.79;59110.28;35470.32;187843.32;38790.09;30457.04;4099.28;18452.17;44668.9;0;0;0;5345.18;1.72;15916.64
V;75 t/m 79 jaar;ZUNDERT;424;416.92;912759.96;317144.2;13159.72;39205.45;29830.05;18381.34;129375.47;41742.25;69667.55;3442.38;2119.15;23765.97;0;0;0;4270.14;0;80566.75
V;75 t/m 79 jaar;ZUTPHEN;768;758.24;2669076.07;418623.08;34728.1;71728.24;46659.12;52943.93;170238.97;56146.6;50171.68;14218.41;6774.6;75010.27;0;0;201;15953.68;9.46;45881.64
V;75 t/m 79 jaar;ZWARTEWATERLAND;287;283.33;816791.14;257642.24;51805.45;26514.43;22481.47;13123.11;108022.56;7710.96;17392.42;680.72;8211.6;18532.99;0;0;0;0;1.72;25731.05
V;75 t/m 79 jaar;ZWIJNDRECHT;1004;994.87;2433824.77;676415.74;127310.62;92741.49;67194.74;31435.29;263674.19;61609.74;54687.13;3385.08;5214.89;57051.65;0;0;1575;12119.54;1.72;99323.86
V;75 t/m 79 jaar;ZWOLLE;1772;1750.25;5273558.47;1239595.69;279067.64;164487.63;130332.73;112615.71;560506.47;108086.84;125598.44;5500.33;12518.46;134944.11;0;0;2405;13438.64;27.09;108775.1
V;80 t/m 84 jaar;AA EN HUNZE;428;422.11;1054374.37;333968.93;46054.78;40431.65;38581.83;30248.59;181179.07;20924.52;29945.04;11919.64;9222.18;64560.21;0;0;577;149.6;5.16;29303.22
V;80 t/m 84 jaar;AALSMEER;405;394.81;1241410.27;351259.55;11955.73;37304.61;34844.98;37145.79;127547.83;19087.96;28377.27;6163.37;7697.11;38041.98;0;0;0;103.17;1.72;28736.06
V;80 t/m 84 jaar;AALTEN;452;441.09;1007836.67;355987.88;42215.69;42654.78;46404.44;37949.66;161313.3;27747.26;16974.24;3745.98;8067.42;26995.5;0;0;252.8;5065.18;0;25727.94
V;80 t/m 84 jaar;ACHTKARSPELEN;354;341.55;784738.76;277447.28;53197.75;33346.95;30460.13;36853.26;133001.16;12414.47;15524.44;3193.32;3099.6;52495.29;0;0;901;4007.14;455.8;13423.29
V;80 t/m 84 jaar;ALBLASSERDAM;318;313.98;687465.94;243381.92;36147.65;29884.13;35299.92;16654;137119.69;10028.23;15345.66;5122.16;424.68;33046.2;0;0;0;23.9;0;32427.11
V;80 t/m 84 jaar;ALBRANDSWAARD;297;291.2;581241.4;270190.87;18395.11;26830.38;25202.99;16114.61;115983.82;10414.17;12792.19;927.75;6580.89;26179.64;0;0;0;4581.08;0;13427.41
V;80 t/m 84 jaar;ALKMAAR;1379;1343.04;4100471.51;993395.88;459091.86;127803.25;120330.42;87220.39;482271.45;60644.64;58501.97;15564.11;6722.49;122796.3;0;0;3041.2;15474.98;3.44;97988.51
V;80 t/m 84 jaar;ALMELO;1099;1070.93;3283995.42;924151.91;127720.47;100889.4;94126.86;84788.6;443282.23;54823.66;66340.02;12379.53;43962.77;149772.5;0;0;0;20306.34;7.74;98747.19
V;80 t/m 84 jaar;ALMERE;1368;1328.95;4905559.43;1081507.7;171609.09;123659.32;121182.31;136963.18;648284.87;90970.17;76786.52;12823.29;9294.46;260130.82;0;0;825.5;4719.11;3.44;179289.95
V;80 t/m 84 jaar;ALPHEN AAN DEN RIJN;1231;1204.3;3558772.15;975730.28;186073.82;112598.18;106362.61;101732.87;478104.59;48786.15;73412.37;8096.75;19426.21;157410.35;0;0;483.84;28054.35;1.72;32962.02
V;80 t/m 84 jaar;ALPHEN-CHAAM;139;134.34;310544.06;62925.47;8511.6;12485.29;10983.78;6922.67;36379;2534.71;6401.9;411.01;211;5422.1;0;0;0;100.66;0;12594.92
V;80 t/m 84 jaar;ALTENA;692;680.13;1997441.57;629358.41;54191.59;64438.35;82476.41;54956.98;328691.42;48386.95;28357.92;5980.16;65007.39;78334.69;0;0;44;711.65;0;67342.85
V;80 t/m 84 jaar;AMELAND;50;48.04;38066.5;26102.36;0;4299.68;7713.23;5122.34;23501.37;1793.65;8398.3;93.1;160.42;848.57;0;39.7;0;0;51.6;3877.5
V;80 t/m 84 jaar;AMERSFOORT;1697;1658.99;4635755.24;1312906.3;213598.05;155700.81;133205.02;149443.19;587180.79;126532.08;137515.14;22468.84;8679.87;177687.67;0;0;2523;7566.18;6.45;142374.6
V;80 t/m 84 jaar;AMSTELVEEN;1728;1690.2;5036205.12;1353682.15;231659.78;160539.46;124800.86;104968.05;546085.16;80861.53;120279.58;18686.35;4520.4;168844.2;0;0;774;22250.17;0;134958.35
V;80 t/m 84 jaar;AMSTERDAM;7589;7359.42;26263576.85;6276634.58;1298714.89;700496.33;652121.2;542239.26;2786853.42;353109.36;533659.43;121921.33;76818.99;954189.49;0;0;4523.5;215236.62;13.76;570774.22
V;80 t/m 84 jaar;APELDOORN;2551;2499.79;7902882.48;1969971.5;321949.23;236653.41;190885.57;178390.29;889499.23;126275.07;157121.09;16843.45;16867.12;256445.81;0;0;781.5;54712.07;0;166402.13
V;80 t/m 84 jaar;APPINGEDAM;244;236.62;881649.78;211977.32;36352.43;21767.13;26111.72;16167.8;102750.58;8238.09;4273.8;869.58;4668.08;39553.75;0;0;130;0;3.44;17352.05
V;80 t/m 84 jaar;ARNHEM;1764;1706.5;4995841.88;1391871.62;92637.98;160152.77;147348.93;122447.63;646290.78;79445.18;128561.93;29648.17;3706.92;163574.52;0;0;1493.4;15688.48;1.72;153332.31
V;80 t/m 84 jaar;ASSEN;985;959.27;2491765.94;701358.46;131793.78;89665.96;82417.57;64100.8;334523.95;53649.27;77143.41;8050.84;8031.02;129919.59;0;0;350;2671.6;18.92;64971.29
V;80 t/m 84 jaar;ASTEN;218;208.01;544676.54;145681.93;7091.14;18884.39;19690.47;14989.29;79259.12;13514.68;18705.2;3340.71;3782.2;22482.02;0;0;346.5;528.83;0;18107.04
V;80 t/m 84 jaar;BAARLE-NASSAU;121;117.86;341764.77;93138.54;20993.12;11140.08;9329.58;6444.38;36052.91;4507.2;8116.67;233.7;0;5589.26;0;0;0;3583.62;0;20327.39
V;80 t/m 84 jaar;BAARN;428;415.14;1044658.42;340802.5;31723.71;38135.23;36162.42;30937.15;169849.62;12407.63;36187.69;3140.82;1030.44;28750.37;0;0;2090.5;10550.85;5.16;17446.46
V;80 t/m 84 jaar;BARENDRECHT;512;499.76;1405407.37;337775.15;56836.9;47980.52;48097.18;23165.65;176182.99;38174.02;41509.85;4160.86;6712.69;57463.33;0;0;238;1468.96;0;11095.26
V;80 t/m 84 jaar;BARNEVELD;703;681.98;2010256.19;574219.16;165945.14;64619.53;66358.54;69280.31;281074.05;30920.77;28982.06;10376.87;5430.04;82603.75;0;0;228;1070.85;1.72;59614.85
V;80 t/m 84 jaar;BEEK;306;297.36;778232.29;234983.32;56805.84;28143.36;32281.11;25306.88;125871.98;17058.83;26601.65;4469.24;2616.35;35833.96;0;0;0;35955.35;0;25347.08
V;80 t/m 84 jaar;BEEKDAELEN;650;629.19;1576201.01;537081.01;85291.31;59364.9;62645.62;40570.87;300427.83;33587.12;121998.13;13927.31;4184.04;47244.61;0;0;315;13704.72;1.72;91895.7
V;80 t/m 84 jaar;BEEMSTER;136;131.5;361083.39;89533.86;24927.98;12532.59;11067.19;9263.87;44114.26;3685.51;8419.91;162.2;2705.4;7635.34;0;0;0;0.7;0;9651.16
V;80 t/m 84 jaar;BEESEL;185;182.21;454479.21;154536.29;3582.49;16881.13;15928.13;11253.69;82411.86;5135.37;18952.17;5620.32;8644.52;21760.11;0;0;0;100;0;17130.78
V;80 t/m 84 jaar;BERG EN DAL;676;653.6;1692816.72;507272.36;60288.59;59413.76;70282.58;51509.29;299863.55;32654.62;54287.8;8018.3;3437.59;80966.44;0;0;370;1698.87;0;56335.79
V;80 t/m 84 jaar;BERGEIJK;284;277.38;696578.92;200296.45;40357.12;25407.2;24375.48;16004.36;98461.86;22660.98;16018.02;3286.51;5431.16;32034.28;0;0;496;10932.06;0.43;40934.45
V;80 t/m 84 jaar;BERGEN LB;228;221.59;508507.44;192052.27;149875.79;21571.69;29175.73;26444.86;92840.91;11384.59;22617.6;2546.19;3039.84;25092.77;0;0;0;0;0;30672.56
V;80 t/m 84 jaar;BERGEN NH;674;652.07;1852174.92;452857.48;130279.53;62467.51;61181.34;47067.06;210496.08;27057.91;34347.64;9548.87;5247.96;49840.92;0;0;3729.33;1701.09;6.88;40890.93
V;80 t/m 84 jaar;BERGEN OP ZOOM;992;967.65;2697445;875380.49;147903.83;90934.7;75962.72;58227.99;353098.58;38117.91;65436.07;15927.86;31835.97;95700.09;0;0;393.75;4531.01;1.72;96748.5
V;80 t/m 84 jaar;BERKELLAND;682;666.42;1794398.25;522993.06;35972.63;64226.47;49278.34;47801.62;250235.5;35452.94;40898.64;5248.38;10228.11;58244.4;0;0;280;3245.82;0;39272.53
V;80 t/m 84 jaar;BERNHEZE;447;434.97;1121000.61;412567.51;35969.1;39772.04;50529.45;40402.46;187463.43;22730.44;23778.88;6076.95;12757.99;46338.49;0;0;326;0;0;25921.48
V;80 t/m 84 jaar;BEST;347;339.17;1031110.7;249060.45;9330.11;31661.28;27879.93;23775.44;143650.96;14158.77;14249.12;13271.94;95.07;29858.25;0;0;985.5;594.51;0;57783.98
V;80 t/m 84 jaar;BEUNINGEN;288;284.31;927773.92;237157.07;27586.83;27141.73;30848.93;22053.28;155938.97;8178.13;33836.34;3972.1;19304.28;23887.2;0;0;819;0;0;28267.82
V;80 t/m 84 jaar;BEVERWIJK;632;611.88;1869151.59;533601.94;172664.79;58426.1;49516.14;34085.95;247097.12;27239.26;82682.95;8205.08;5382.9;58026.74;0;0;150;2303.76;3.44;37481.8
V;80 t/m 84 jaar;BLADEL;273;263.5;709855.24;215101.78;43158.86;25016.32;24896.52;18649.85;121880.1;18795.93;22898.89;2942.76;14993.19;20426.75;0;0;252;0;0;48864.44
V;80 t/m 84 jaar;BLARICUM;152;147.98;489464.38;102231.58;38984.52;14291.55;13679.08;14352.26;47990.39;3460.47;15924.27;0;4024.94;25386.14;0;0;252;0;0;7887.62
V;80 t/m 84 jaar;BLOEMENDAAL;571;557.84;1263048.49;347919.6;80699.01;51797.84;53297.1;41098.37;200123.57;18305.23;46593.49;11199.4;1223.12;52375.16;0;0;126;924.76;5.16;20303.29
V;80 t/m 84 jaar;BODEGRAVEN-REEUWIJK;455;446.37;1546625.95;321945.78;32161.49;42508.2;45794.83;33387.19;182798.61;14863.95;26574.17;6126.11;12464.95;32530.35;0;0;181.5;6057.88;0;22173.5
V;80 t/m 84 jaar;BOEKEL;112;110.19;258086.7;107143.27;142149.15;10382.75;10329.67;7025.62;65059.07;3280.3;7079.04;807.15;0;10412.42;0;0;0;0;0;7409.49
V;80 t/m 84 jaar;BORGER-ODOORN;380;374.64;1018647.85;308045.04;10521.39;36302.98;40675.57;25650.54;157115.18;11133.83;15420.57;15467.8;12650.55;39474.76;0;0;0;190.94;3.44;19564.58
V;80 t/m 84 jaar;BORNE;346;335.15;868940.22;304802.57;23871.09;31759;31198.01;28943.61;140312.64;13786.53;14381.02;1834.07;13415.22;31742.78;0;0;679;2456.37;1.72;31005.72
V;80 t/m 84 jaar;BORSELE;300;295.12;661197.27;176368.47;141511.31;27654.76;19425.75;16141.23;102752.89;13107.3;10859.82;403.18;1054.58;31832.54;0;0;0;19644.77;0;28820.68
V;80 t/m 84 jaar;BOXMEER;449;441.73;1268687.37;366745.35;76835.51;41805.97;37144.13;34142.93;189795.15;18534.76;40426.76;1747.04;6973.55;41544.31;0;0;602.5;10429.21;0;34469.08
V;80 t/m 84 jaar;BOXTEL;439;429.32;1517053.98;376033.25;25546.24;40264.52;38924.82;25092.93;171393.79;22463.03;23325.23;1845.51;15911.14;52019.35;0;0;0;248.23;1.72;27671.25
V;80 t/m 84 jaar;BREDA;2753;2684.83;6556058.14;1894606.44;198795.49;250381.38;227381.18;137318.07;1150622.41;148549.61;371921.83;32312.64;33684.11;196821.82;0;0;2309.75;37549.49;5.16;342618.92
V;80 t/m 84 jaar;BRIELLE;231;225.45;656762.76;164454.34;27704.12;21498.4;19206.75;15043.92;84400.43;23431.35;10994;1508.62;2885.19;39360.12;0;0;364;162.01;0;12772.84
V;80 t/m 84 jaar;BRONCKHORST;701;688.36;1905239.07;535083.28;44315.41;66574.87;61077.74;60514.17;290192.67;34146.68;65309.22;12736.83;18919.96;78062.31;0;0;0;283.02;1.72;51044.33
V;80 t/m 84 jaar;BRUMMEN;353;340.49;1121435;272598.19;55036.63;33249.23;32863.87;31404.86;141987.89;13924.26;34323.19;3064.9;6726.45;45498.14;0;0;0;281.19;0;23774.99
V;80 t/m 84 jaar;BRUNSSUM;603;583.6;1491593.04;462528.66;63588.25;53599.42;43403.13;27080.97;275924.37;20524.87;71964.14;7196.12;10877.76;65943.69;0;0;1464;8365.47;3.44;91274.08
V;80 t/m 84 jaar;BUNNIK;244;240.48;620763.34;198993.75;11313.32;23379.51;22631.96;17408.76;79803.69;13506.61;48192.25;5081.87;490.2;30096.67;0;0;0;1806.63;1.72;17005.21
V;80 t/m 84 jaar;BUNSCHOTEN;208;204.52;542520.32;164239.56;33484.56;17760.61;18930.13;14775.9;98871.98;5508.08;9076.21;5603.98;3628.94;14380.1;0;0;0;197.9;1.72;23162.92
V;80 t/m 84 jaar;BUREN;296;287.89;838713.97;195734.03;30136.23;26506.55;26355.83;22120.7;154584.6;16031.91;20390.82;1491.6;1308.92;36201.43;0;0;0;4671.53;0;19452.79
V;80 t/m 84 jaar;CAPELLE AAN DEN IJSSEL;943;923.07;2630996.22;739267.97;96715.01;86920.8;79477.55;56183.2;383845.36;52325.16;61013.71;6567;7655.58;133847.68;0;0;366;27428.07;0;11216.67
V;80 t/m 84 jaar;CASTRICUM;624;611.34;1939957.92;468760.73;149857.67;58314.41;66053.61;52762.39;190507.23;31412.79;66053.98;4194.89;4622.78;56977.2;0;0;2971.33;2178.17;1.72;37258.92
V;80 t/m 84 jaar;COEVORDEN;628;610.57;1639655.18;578190.11;54826.71;58535.84;67899.21;54612.35;280189.8;21970.13;45446.84;4849.91;17600.15;94320.62;0;0;0;218.74;3.44;49023.96
V;80 t/m 84 jaar;CRANENDONCK;288;284.31;708245.98;234750.89;69719.83;26066.81;27088.62;25470.87;97304.14;14391.36;42216.56;2338.84;4706.77;54823.91;0;0;0;441.12;0;40797.66
V;80 t/m 84 jaar;CUIJK;304;298.12;918307.99;248267.65;17538.91;28680.82;28929.71;22138.74;119947.71;11348.69;13510.41;3920.03;9434.76;35691.75;0;0;0;189.57;0;23244.87
V;80 t/m 84 jaar;CULEMBORG;332;323.15;712643.72;258157.14;5234.69;28754.11;19701.48;20035.55;100744.46;28113.67;24579.91;1749.01;248.71;22716.11;0;0;126.4;69.66;0;24162.26
V;80 t/m 84 jaar;DALFSEN;397;390.89;923396.57;326416.97;7212.74;37035.88;29601.77;21533.9;152751.05;17960.47;22472.76;1423.63;2928.28;33146.8;0;0;0;607.98;0;29958.83
V;80 t/m 84 jaar;DANTUMADIEL;294;286.14;822518.82;280611.6;10933.67;26311.11;29916.2;31414.2;137857.03;14350.48;20018.3;8241.85;5735.52;49039.57;0;0;0;159.6;342.28;25550.32
V;80 t/m 84 jaar;DE BILT;944;923.91;2664150.38;675089.39;51831.86;87981.43;76815.71;77274.14;340648.32;40302.69;100940.14;7634.29;6443.52;82680.76;0;0;1943;9657.56;3.01;51440.86
V;80 t/m 84 jaar;DE FRYSKE MARREN;737;724.1;1724322.97;649033.53;37303.6;68404;61333.68;73580.11;258594.55;26419.39;49655.1;11985;42441.88;80485.81;0;0;494;191.13;715.52;47414.77
V;80 t/m 84 jaar;DE RONDE VENEN;591;579.91;1468754.08;412640.6;64412.32;54894.21;54749.44;41043.62;228886.34;14010.13;51517.36;1381.93;4295.94;70231.09;0;0;451.5;1413.49;0;39457.01
V;80 t/m 84 jaar;DE WOLDEN;429;421.87;1265909;350474.42;11515.81;40431.65;43457.27;39049.04;178394.27;14923.12;25533.08;567.39;13191.15;45428.47;0;0;0;534.4;6.02;37047.89
V;80 t/m 84 jaar;DELFT;1329;1308.42;3657755.72;1184790.17;438137.23;120213.02;106634.2;80519.06;524767.98;47834.85;79235.5;16107.39;20882.44;118475.75;0;0;251;4303.14;1.72;30068.35
V;80 t/m 84 jaar;DELFZIJL;453;443.89;1378900.08;414904.21;109735.39;41757.11;44733.65;43992.4;203819.41;14990.69;6346.76;1237.79;1745.94;67577.09;0;0;0;1827.13;1.72;37569.97
V;80 t/m 84 jaar;DEN HELDER;890;862.22;3059560.08;803683.58;191949.43;82413.96;88878.76;79533.23;370953.96;55459.98;42212.88;4560.96;30124.44;111559.55;0;0;2739;2539.86;6.88;53217.02
V;80 t/m 84 jaar;DEURNE;461;450.61;1018589.62;301576.55;13388.47;42166.18;39387.9;38310.4;168005.11;25039.67;44799.76;6230.26;6853.62;48956.74;0;0;0;127.36;0;67071.25
V;80 t/m 84 jaar;DEVENTER;1401;1358.94;4189312.73;1142347.87;85210.62;126982.67;107388.87;112471.33;519902.65;44895.94;88654.57;35508.35;26995.28;140943.53;0;0;851;14520.53;8.6;23029.97
V;80 t/m 84 jaar;DIEMEN;367;356.57;1416427.85;300471.22;50696.21;32595.86;25595.55;22581.98;118588.93;17977.61;15836.04;6130.35;4930.18;50602.13;0;0;388;656.96;1.72;27302.99
V;80 t/m 84 jaar;DINKELLAND;434;423.42;931905.34;316530.34;13129.74;40016.34;32105.28;31522.06;196606.45;21787.33;36351.03;6857.66;2005.16;39631.22;0;0;252;0;1.72;34257.94
V;80 t/m 84 jaar;DOESBURG;168;162.16;410516.35;170233.7;7088.36;15390.9;14380.45;13127.34;87883.58;4784.32;17261.96;2856.7;1126.1;13897.15;0;0;0;0;1.29;28121.24
V;80 t/m 84 jaar;DOETINCHEM;861;838.43;2252022.5;677048.55;153348.13;80179.26;63120.76;73617.8;440656.83;54873.53;62379.65;26755.16;7852.63;83935.41;0;0;533;12378.84;5.16;57879.5
V;80 t/m 84 jaar;DONGEN;364;354.88;723605.68;238529.24;16634.91;32467.47;31846.05;29153.71;184284.71;12942.68;37977.92;6119.89;6329.55;21107.36;0;0;430;28.08;0;36938.53
V;80 t/m 84 jaar;DORDRECHT;1742;1701.65;4663809.34;1333521.82;80290.3;161553.41;168148.67;116557.92;765637.39;80491.2;132436.52;9560;28338.68;181658.88;0;0;1312;5828.49;3.44;130984.08
V;80 t/m 84 jaar;DRECHTERLAND;222;216.74;487223.63;140774.49;15972.39;20838.79;22564.6;18081.58;104754.35;13514.24;20060.75;5526.95;2412.4;21640.54;0;0;0;1182.13;1.72;14216.75
V;80 t/m 84 jaar;DRIMMELEN;378;373.35;890493.94;299285.88;18592.49;33688.97;39575.85;21954.57;126635.25;20468.97;40283.4;6296.73;4079.27;32247.82;0;0;238;209.88;0;35301.84
V;80 t/m 84 jaar;DRONTEN;494;484.97;1329081.1;375412.21;20601.94;46172.7;37282.18;33567.2;171612.69;20328.08;35411.82;6474.06;12285.78;56164.78;0;0;0;4412.55;3.44;26884.37
V;80 t/m 84 jaar;DRUTEN;231;223.27;541868.05;176344.3;61.07;20545.63;21410.03;13948.78;84957.92;7592.92;16175.12;1576.88;865.24;22322.14;0;0;607;805.77;0;7903.8
V;80 t/m 84 jaar;DUIVEN;317;310.88;998600.4;242265.37;26597.9;29829.03;26472.08;30378.35;113494.33;13772.56;19640.48;3204.36;92.76;26166.6;0;0;244;200.74;0;30238.36
V;80 t/m 84 jaar;ECHT-SUSTEREN;592;580.8;1446351.39;496095.47;20542.18;53941.44;59683.55;42059.23;276934.68;21112.11;92195.91;12818.16;11425.43;62033.32;0;0;0;3196.66;0;58467.53
V;80 t/m 84 jaar;EDAM-VOLENDAM;352;342.14;981644.35;286326.83;47460.49;31905.58;44751.66;16974.33;137908.69;29845.6;27728.98;1088.62;4490.25;44147.5;0;0;0;2177.8;1.72;23753
V;80 t/m 84 jaar;EDE;1643;1602.82;4221503.91;1259521.6;192301.66;150994.59;153602.77;144138.83;646083.14;89290.82;101679.07;22070.24;16731.49;147606.78;0;0;325;1055.9;0;116340.7
V;80 t/m 84 jaar;EEMNES;85;84.33;158107.86;46568.83;2153.08;8257.34;7199.08;4681.79;25012.21;2212.5;1176;257.4;178.14;5304.89;0;0;0;106.92;3.44;4935.08
V;80 t/m 84 jaar;EERSEL;312;304.93;767182.53;257716.66;59154.33;28485.38;25366.76;22771.63;119278.77;15172.75;46870.46;2995.46;471.6;22392.71;0;0;63;191.01;0;49056.99
V;80 t/m 84 jaar;EIJSDEN-MARGRATEN;399;388.83;952879.74;332894.13;44067.99;36816.63;46297.28;21950.65;126999.17;14096.17;44882.38;1898.71;6.36;20081.48;0;0;0;1170.6;1.72;46329.64
V;80 t/m 84 jaar;EINDHOVEN;3423;3315.79;10050585.6;2838346.89;285393.43;315437.5;311300.33;261819.99;1349862.73;173868.32;294623.75;41713.68;47713.37;311282.09;0;0;3121;60300.44;6.88;448236.13
V;80 t/m 84 jaar;ELBURG;307;302.34;758320.39;326357.17;17883.19;29242.71;26095.99;18919.25;135902.69;3934.4;23113.33;3667.97;3513.7;34904.82;0;0;0;5139.42;0;20428.04
V;80 t/m 84 jaar;EMMEN;1784;1733.18;4854639.75;1513617.9;179175.48;163094.89;161471.68;149616.26;676836.65;76332.81;70813.88;12002.1;40036.56;275294.26;0;0;640;1075.85;12.47;124908.16
V;80 t/m 84 jaar;ENKHUIZEN;232;224.15;602118.87;193663.03;25519.28;21183.93;20222.67;16376.91;79774.24;7782.53;25918.29;1944.75;13024.72;24497.2;0;0;118;0;6.88;23123.75
V;80 t/m 84 jaar;ENSCHEDE;2230;2175.72;6287923.58;1776801.9;258681.65;205204.45;178136.57;158296.78;999731.22;162715.15;186719;20894.9;9516;251838.18;0;0;2513.4;96188.94;0;208661.33
V;80 t/m 84 jaar;EPE;664;646.81;1778679.77;680135.81;42906.96;63029.4;58170;58174.79;275546.45;37823.43;51220.05;7941.76;11515.22;85942.5;0;0;0;3678.88;3.44;63026.19
V;80 t/m 84 jaar;ERMELO;458;449.89;1086218.63;342391.17;83191.49;41531;32992.86;51053.05;197758.54;18265.84;28857.2;5688.13;1650.73;48730.98;0;0;122;962.76;3.44;30568.82
V;80 t/m 84 jaar;ETTEN-LEUR;565;546.16;1581835.27;423590.45;77325.61;49745.72;41772.69;32658.28;219274.86;37091.76;67272.48;6389.38;14827.98;42861.3;0;0;768;626.39;0;96277.41
V;80 t/m 84 jaar;GEERTRUIDENBERG;296;286.2;651823.16;277236.49;5224.08;27190.59;29928.31;17627.68;129544.86;11926.8;21581.57;2507.93;649.3;28498.77;0;0;0;859.46;0;30600.29
V;80 t/m 84 jaar;GELDROP-MIERLO;660;649.95;1968621.3;635390.39;23529.84;61397.89;58398.09;45672.69;253617.2;30896.81;36540.45;6144.48;6598.02;50103.39;0;0;1528;1247.24;0;79878
V;80 t/m 84 jaar;GEMERT-BAKEL;396;387.72;916261.08;273754.94;16841.41;35913.66;35348.28;21805.41;163186.46;11186.45;37876.99;6275.67;8725.57;37900.44;0;0;0;1979.45;0;40493.56
V;80 t/m 84 jaar;GENNEP;245;241.33;647111.43;182957.06;30696.61;23086.35;22497.3;13614.56;128738.57;23625.79;25396.3;2944.2;1196.3;12977.59;0;0;0;613.08;0;23276.84
V;80 t/m 84 jaar;GILZE EN RIJEN;347;337.7;796693.07;289896.18;78938.76;32272.03;35205.63;17243.86;150715.91;10613.86;47397.64;2103.68;6014.04;29673.64;0;0;0;729.73;1.72;38206.29
V;80 t/m 84 jaar;GOEREE-OVERFLAKKEE;758;741.47;2450648.34;697388.94;50168;69576.64;79952.01;45616.71;325769.66;33926.3;48775.21;5761.67;35957.51;94381.95;0;0;0;1354.35;0;56548.32
V;80 t/m 84 jaar;GOES;691;673.35;1509040.09;500530.19;48165.38;62174.35;47720.29;39498.34;236770.86;24149.67;60357.51;3485.08;17594.36;91763.17;0;0;252;49713.29;0;71015.72
V;80 t/m 84 jaar;GOIRLE;318;306.21;1017876.23;279792.35;19400.19;28936.04;28486.3;21349.43;129972.6;12096.9;35934.5;14327.51;5986.2;28581.31;0;0;466;48.92;0;25007.74
V;80 t/m 84 jaar;GOOISE MEREN;1064;1043.87;2949033.42;704339.15;175037.73;98188.85;95677.02;81283.11;340763.12;49009.55;70004.29;23521.28;13724.44;93005.93;0;0;1213.25;2973.52;1.72;46348.23
V;80 t/m 84 jaar;GORINCHEM;536;521.66;1573499.58;397484.35;39886.06;47980.52;46106.4;36696.76;230443.91;46384.15;37476.49;5801.12;5821.71;54076.97;0;0;0;2121.69;1.72;44824.78
V;80 t/m 84 jaar;GOUDA;966;941.09;2996745.2;976999.89;67319.34;86383.19;87270.42;54067.65;383897.47;46782.98;62866.79;8127.33;18762.19;96011.98;0;0;591.25;6609.2;0.43;52882.37
V;80 t/m 84 jaar;GRAVE;156;153.02;475353.62;145961.15;2587.61;14315.98;17502.93;14194.07;72322.61;4653.18;12504.15;5080.56;1940.61;22393.43;0;0;0;0;0;3156.32
