geslacht;leeftijdsklasse;gemeentenaam;aantal_bsn;aantal_verzekerdejaren;kosten_medisch_specialistische_zorg;kosten_farmacie;kosten_huisarts_inschrijftarief;kosten_huisarts_consult;kosten_huisarts_mdz;kosten_huisarts_overig;kosten_hulpmiddelen;kosten_mondzorg;kosten_paramedische_zorg_fysiotherapie;kosten_paramedische_zorg_overig;kosten_ziekenvervoer_zittend;kosten_ziekenvervoer_liggend;kosten_kraamzorg;kosten_verloskundige_zorg;kosten_grensoverschrijdende_zorg;kosten_eerstelijns_ondersteuning;kosten_geriatrische_revalidatiezorg;kosten_eerstelijnsverblijf;kosten_verpleging_en_verzorging;kosten_gzsp;kosten_integrale_geboortezorg;kosten_innovatiegelden_ggz;kosten_overig;kosten_consulten_ggz;kosten_intramuraal_verblijf_ggz;kosten_overige_prestaties_ggz
V;75 t/m 79 jaar;KAMPEN;1113;1098.29;3614602.39;855841.24;127475.34;92428.29;209387.62;109775.81;336678.56;56555.15;39863.32;27802.98;22005.12;92849.66;0;0;158.56;0;142182.44;78867.21;793344;2674.04;0;1038.32;37884.63;146286.42;97512.93;1260.69
V;75 t/m 79 jaar;KAPELLE;332;326.3;986246.76;193142.81;38202.59;28720.25;28688.28;22741.09;64865.09;5134.4;35682.4;6497.73;7569.23;24405.38;0;0;16298.82;0;19712.93;28254.91;162787.81;1693.8;0;292.99;8050.03;78578.9;112951.81;0
V;75 t/m 79 jaar;KATWIJK;1470;1455.91;4331871.71;1191773.15;166593.11;145270.1;41509.02;157279.05;325933.82;47834.24;98888.8;19315.68;12937.92;118990.06;0;0;14058.04;0;229566.74;34995;764574.22;25308.44;0;905.76;38344.58;104614.1;27151.75;9235.96
V;75 t/m 79 jaar;KERKRADE;1314;1291.85;4896762.61;1203700.02;148790.44;197223.46;178568.03;143921.65;394453.34;61326.65;174559.34;40732.62;33157.25;150955.96;0;0;152242.45;0;286770.74;182614.25;1213626.33;6071.34;0;0;32982.97;123530.85;150775.27;6442.42
V;75 t/m 79 jaar;KOGGENLAND;558;553.05;1590325.12;316262.86;64902.36;45044.92;44290.25;40575.85;74497.03;32567.99;29942.99;6921.36;1539.29;43478.4;0;0;640.39;0;25645.84;14372.63;161931.23;123.33;0;73.34;5858.98;68357.62;86942.66;4018.22
V;75 t/m 79 jaar;KRIMPEN AAN DEN IJSSEL;955;942.86;2574713.32;610864.76;110372.74;84963.94;102889.14;68073.43;211341.45;51366.35;58444.1;13993.6;5722.12;81162.66;0;0;23402.69;0;243427.02;57776.75;388694.89;1192.94;0;235.29;5590.16;106446.82;116816.9;3803.49
V;75 t/m 79 jaar;KRIMPENERWAARD;1528;1510.79;5084601.77;1039843.26;176462.89;180653.9;128803.32;135381.5;357308.03;82272;123966.96;36578.04;21700.5;181568.93;0;0;7434.56;0;440652.36;99699.22;862264.17;15436.12;0;2070.04;10981.94;56668.12;0;1965.51
V;75 t/m 79 jaar;LAARBEEK;589;580.54;1997570.73;391890.13;67432.79;68667.23;75753.35;48446.57;138251.48;37912.33;127586.75;10636.7;10618;47261.86;0;0;6141.09;0;70978.73;27461.83;306414.79;8708.84;0;0;11948.64;58054.48;31919.55;2924.28
V;75 t/m 79 jaar;LAND VAN CUIJK;2324;2302;6649021.58;1651432.44;268449.61;239907.53;240503.63;179278.46;517539.03;113694.51;215378.56;56558.72;3635.86;200322.14;0;0;18145.4;0;303758.21;141295.41;1088524.8;6795.94;0;97.46;62804.52;175655.83;42492.78;592.89
V;75 t/m 79 jaar;LANDGRAAF;1105;1089.29;3679173.53;943190.11;126723.73;137666.42;133581.01;118060.22;305536.28;84155.87;145276.43;29094.3;31306.12;113238;0;0;114655.22;0;236465.18;69075.18;822531.14;4691.38;0;0;33183.74;121119.65;130205.3;1447.77
V;75 t/m 79 jaar;LANDSMEER;304;299.02;759546.17;182564.93;34973.59;29908.03;27192.83;25041;80998.04;10404.44;7578.42;7121.97;253.32;23583.18;0;0;27905.39;0;20492.71;0;100358.09;0;0;0;2686;9116.77;0;0
V;75 t/m 79 jaar;LANSINGERLAND;1204;1189.1;3928387.76;900978.11;132102.59;108879.68;97041.76;112136.06;210719.25;37576.93;71184.39;14407.1;10189.18;119260.85;0;0;29030.62;0;165538.07;88513.19;461513.51;407.34;0;952.55;6764.44;79204.24;52057.24;2542.63
V;75 t/m 79 jaar;LAREN;506;497.89;1852351.6;304690.38;54897.45;54174.68;30587.58;38061.83;99699.1;7181.56;31436.34;13752.9;5274.77;60170.3;0;0;14327.41;0;87265.04;58255.27;168010.83;19181.31;0;439.93;9482.62;37292.41;41932.32;3771.77
V;75 t/m 79 jaar;LEEUWARDEN;2837;2796.69;8703784.3;1969742.31;315222.46;288012.03;40348.44;642567.18;729618.37;123270.46;130611.11;49561.43;5713.76;286496.46;0;0;5903.4;0;659494.9;223402.01;2355517.07;13224.36;0;526.55;55567.5;377781.94;207009.19;15649.37
V;75 t/m 79 jaar;LEIDEN;2323;2286.17;6540183.23;1706858.79;267988.75;220931.75;57277.23;211410.58;540889.11;74470.23;205174.22;37641.36;7515.62;204224.15;0;0;76692.06;0;513235.2;84174.34;1315143.16;22470.97;0;62.39;31929.79;229925.85;138930.88;28195.89
V;75 t/m 79 jaar;LEIDERDORP;821;810.02;3026328.55;575602.51;94741.87;74300.05;20090.21;76004.95;197001.9;23944.84;57419.78;11777.63;5525.99;71010.84;0;0;11072.44;0;261253.36;54096.13;393539.76;3658.16;0;0;13266.78;42148.56;0;0
V;75 t/m 79 jaar;LEIDSCHENDAM-VOORBURG;2220;2186.89;7635358.69;1461180.02;250980.29;225300.59;241133.99;176723.12;525071.16;89830.74;129939.43;37170.92;11771.29;260986.32;0;0;62447.37;0;440499.58;87125.25;1414403.37;8990.94;0;1243.29;37378.44;380587.54;178913.93;11479.19
V;75 t/m 79 jaar;LELYSTAD;1738;1703.17;6427877.6;1218233.89;199624.61;174604.58;163178.21;159874.05;528039.05;71950.5;132336.68;54181.3;51555.32;207914.75;0;0;36775.12;0;413540.77;166016.69;936193.11;9928.89;0;1063.15;48443.61;194012.48;156818.83;17778.08
V;75 t/m 79 jaar;LEUDAL;942;932.9;3023053.63;625369.29;109302.2;121064.93;107094.9;74887.2;219045.49;78630.19;107587.13;21653.8;32248.55;88580.19;0;0;49390;0;168103.39;83517.63;503370.22;2631.04;0;0;112457.56;83167.42;0;190.29
V;75 t/m 79 jaar;LEUSDEN;850;844.04;2391162.28;395419.8;97109.8;73989.8;69560.74;73997.47;167754.98;20293.46;55798.66;15283.36;4887.23;42583.44;0;0;60760.86;0;80768.42;35498.77;321244.66;945;0;439.93;9967.01;47081.03;0;0
V;75 t/m 79 jaar;LINGEWAARD;1205;1189.53;3494892.26;877066.87;138866.55;118201.07;155324.09;136104.57;297683.99;57210.08;134106.42;24679.39;2111.55;85105.34;0;0;1299.33;0;171900.45;104025.7;526198.56;4759.76;0;0;13045.33;171124.49;150494.49;21983.15
V;75 t/m 79 jaar;LISSE;671;662.46;1717817.82;460645.7;78183.73;66263.99;23275.77;65611.86;167541.45;28439.62;48687.05;7301.47;1052.58;59674.18;0;0;9398.61;0;138230.19;68241.48;270298.01;1196.95;0;0;9724.16;47951.63;4457.75;878.78
V;75 t/m 79 jaar;LOCHEM;1167;1157.7;3129415.06;722320.2;134754.84;107862.4;139465.27;115297.7;267694.17;48059.24;99168.37;14489.87;25864.25;70988.44;0;0;25643.63;0;235008.47;42845.35;561653.47;1319.77;0;57.5;21121.77;93388.5;49229.07;8254.24
V;75 t/m 79 jaar;LOON OP ZAND;595;588.62;1512149.59;411188.02;67412.84;69477.62;74828.7;44900.65;136600.06;23229.43;62247.47;10440.99;1912.81;60280.06;0;0;1702.07;0;96341.42;48435.99;197281.96;108.5;0;0;8667.82;37801.13;7365.69;12608.28
V;75 t/m 79 jaar;LOPIK;297;293.2;776875.21;174971.47;33493.11;29230.2;24848.78;21547.38;67848.15;26924.09;13355.66;6084.11;5218.8;18772.3;0;0;1584.15;0;3208.39;24240.94;139233.46;5884.27;0;0;12141.95;39936.79;39259;0
V;75 t/m 79 jaar;LOSSER;607;597.85;2058274.42;429425.42;68683.02;43546.81;82467.66;98700.41;221604.73;50509.12;63164.32;17184.74;1216.72;55577.7;0;0;16127.37;0;185301.85;50196.69;447081.6;4177.57;0;386.6;13055.02;24556.4;38832.58;0
V;75 t/m 79 jaar;MAASDRIEL;569;564.65;1601149.17;459137.18;64852.43;58999.88;57123.52;36950.44;162708.43;33251.03;39324.48;7320.71;6047.21;41675.74;0;0;2572.76;0;62804.98;62702;520306.39;662.28;0;133.57;3857.64;39474.01;3174.48;0
V;75 t/m 79 jaar;MAASGOUW;755;740.84;2618644.29;476973.13;85077.25;103062.23;85236.22;58255.56;156047.73;54452.28;66110.33;17794.48;17920.68;57265.3;0;0;28585.16;0;156122.79;80760.68;303988.9;581.54;0;0;23277.41;30918.91;9872.69;0
V;75 t/m 79 jaar;MAASHORST;1494;1475.5;4273719.41;1045657.38;171481.88;180293.28;171094.29;116830.07;383104.3;72075.92;128064.57;61724.59;28689.45;131575.49;0;0;90519.92;0;256903.99;102971.32;980460.37;15624.89;0;56.42;52676.81;100224.4;69584.5;858.31
V;75 t/m 79 jaar;MAASSLUIS;1039;1028.42;3004805.04;693015.08;120122.16;2693.23;8296.71;144466.46;228637.25;31648.42;73708.76;10967.2;1441.92;111161.2;0;0;33542.18;0;281826.71;116770.74;460027.9;0;0;7767.92;2395.04;91501.8;154422.72;16029.17
V;75 t/m 79 jaar;MAASTRICHT;3040;2991.59;11082153.67;2364893.94;353199.51;425722.87;416508.01;247494.24;769960.24;150195.6;514770.37;121081.45;20724.44;292623.84;0;0;265626.7;0;784104.14;155407.99;2835832.82;22603.99;0;0;38216.09;434608.21;627169.05;12065.98
V;75 t/m 79 jaar;MEDEMBLIK;1179;1165.03;3329246.56;615961.65;134432.41;118004;110023.66;89502.13;209536.63;45960.83;69791.09;27053.1;5309.87;104311.16;0;0;5298.19;0;236154.65;72753.94;569118.94;443.42;0;73.34;11643.95;95523.42;13563.28;3295.98
V;75 t/m 79 jaar;MEERSSEN;619;608.97;2115034.18;399203.6;70177.93;83836.45;83629.76;53076.7;159794.22;34560.41;68525.12;26432.86;1505.32;52723.14;0;0;28979.83;0;95087.5;42263.71;430127.53;0;0;0;4698;15971.86;0;16.82
V;75 t/m 79 jaar;MEIERIJSTAD;1934;1910.11;6504969.81;1372390.42;222949.69;221887.18;231118.88;147912.96;445718.52;115119.63;136447.14;49231.12;30136.18;192447.3;0;0;44137.79;0;170710.7;63330.22;880494.28;42699.21;0;134.74;66364.75;90516.24;25220.58;4440.6
V;75 t/m 79 jaar;MEPPEL;845;830.38;2800824.73;518559.03;97940.12;103137.01;97990.74;78877.77;243569.34;59469.89;47639.46;12417.06;11791.43;88467.7;0;0;8927.22;0;128291.71;38986.85;571025.85;15988.2;0;0;25299.78;71837.42;52590.91;1585.54
V;75 t/m 79 jaar;MIDDELBURG;1341;1323.43;3742701.45;847661.13;154762.41;121112.48;166218.24;118929.59;289402.84;47471.5;77175.03;26884.42;29885.22;120236.36;0;0;85585.55;0;111953.71;85228.09;754560.44;5978.5;0;40.86;24033.62;116938.95;10184.25;852.65
V;75 t/m 79 jaar;MIDDEN-DELFLAND;395;393.1;1295490.49;223601.37;44253.44;1965.83;2366.54;51509.27;89300.65;18216.67;18962.38;5208.77;0;33171.88;0;0;362.19;0;51244.05;7479.71;102303.8;0;0;874.59;540.52;26672.33;115527.66;779.72
V;75 t/m 79 jaar;MIDDEN-DRENTHE;966;955.89;3156217.25;637292.37;110845.66;84355.54;104789.26;72316.44;240813.16;76752.88;63853.11;9386.42;35581.39;101338.22;0;0;20833.71;0;215818.05;83113.17;588571.02;0;0;733.53;39027.84;116448.44;115832.43;4500.76
V;75 t/m 79 jaar;MIDDEN-GRONINGEN;1681;1663.18;5308929.42;1298682.65;196465.21;206518.21;293020.32;282480.15;511560.15;95881.7;157134.6;17850.31;26213.08;219163.82;0;0;5920.21;0;261594.7;106954.37;1748628.93;7889.32;0;0;20179.16;177125.22;197971.52;11086.22
V;75 t/m 79 jaar;MOERDIJK;1040;1030.83;3166025.28;912668.11;119111.29;99024.79;136371.94;63657.32;270226.43;52824.64;86298.96;18240.06;25822.34;108554;0;0;18766.02;0;124001.17;82321.89;697841.18;14991.55;0;645.66;14042;68529.65;29442.89;2172.61
V;75 t/m 79 jaar;MOLENLANDEN;1066;1058.8;3299775.26;699557.67;123714.82;133991.64;92771.17;71409.74;258787.42;39922.07;69164.82;12989.8;2784.41;83573.46;0;0;11854.63;0;187687.04;27685.82;694239.45;4007.39;0;2252.55;5897.78;101158.61;175463.69;4112.63
V;75 t/m 79 jaar;MONTFERLAND;1050;1035.9;3349551.9;672995.03;120717.43;83518.02;153366.09;142944.81;254063.32;66531.12;78562.96;25141.55;13645.64;77475.16;0;0;36429.87;0;117700.27;33919.99;676487.67;20125.62;0;0;7181.88;47600.09;52378.59;5644.04
V;75 t/m 79 jaar;MONTFOORT;392;389.43;1064667.76;225894.85;45359.76;43260.97;42860.76;34665.19;74824.21;6743.95;28622.25;7737.34;141.48;30642.36;0;0;1361.65;0;106805.14;19460.49;127656.49;2578.29;0;62.39;3444.98;15857.79;0;0
V;75 t/m 79 jaar;MOOK EN MIDDELAAR;269;268.15;704548.44;136993.34;31314.76;30466.12;24557.12;21213.15;37558.54;7220.42;13308.6;7009.7;885.84;24288.52;0;0;10141.04;0;49990.77;0;76980.93;206.13;0;59.58;2370.79;29467.28;0;0
V;75 t/m 79 jaar;NEDER-BETUWE;519;507.48;2468974.81;420601.95;58439.76;67390.83;83109.64;76264.33;178111;19437.44;34126.85;7195.91;12930.25;61009.78;0;0;612.37;0;125443.24;55048.41;596254.11;6510.82;0;193.3;21800.09;27075.02;5018.91;0
V;75 t/m 79 jaar;NEDERWEERT;435;431.5;1256999.64;286264.15;50593.1;45832.64;57428.15;30905.45;93493.94;44740.49;45331.45;7249.24;17953.92;29140.38;0;0;14438.85;0;69600.95;28049.54;189116.46;6661.29;0;193.3;7219.87;41264.37;59112.92;3815.93
V;75 t/m 79 jaar;NIEUWEGEIN;1600;1577.22;5679182.75;1150029.72;181584.83;156028.2;128646.09;141415.25;441420.23;85088.4;117782.87;23612.65;10341.94;176345.87;0;0;51640.66;0;311089.59;92421.52;630467.57;37429.79;0;651.72;34601.1;101046.79;45717.3;18996.16
V;75 t/m 79 jaar;NIEUWKOOP;723;713.72;2641248.12;582870.86;83271.31;85459.11;16305.15;70411.67;165350.62;28579.75;37165.4;7198.02;4035.56;69106.64;0;0;3026.63;0;202513.73;51193.14;388288.94;0;0;0;12199.72;11821.48;0;0
V;75 t/m 79 jaar;NIJKERK;1110;1091.83;3672161.55;941593.37;128142.5;113717.34;120745.21;102117.24;281513.22;34402.04;55711.2;25542.39;5548.67;84903.12;0;0;56843.25;0;229152.47;18522.15;599862.58;3465;0;55.81;19035.62;82800.91;46423.47;1923.57
V;75 t/m 79 jaar;NIJMEGEN;3446;3389.49;12046596.69;2558443.51;400924.11;431562.62;379149.53;271622.42;869298.36;178450.79;443820.45;97672.44;12446.7;337385.16;0;0;76126.59;0;747033.41;208459.3;2575079.23;28905.03;0;0;114563.64;524542.54;328185.65;59202.37
V;75 t/m 79 jaar;NISSEWAARD;2011;1982.67;7446165.77;1731543.18;232877.46;218815.49;244669.51;176542.1;575533.94;140684.08;128554.64;39084.81;13540.87;296828.98;0;0;29094.04;0;479310.61;150806.9;1277643.85;6532.97;0;2236.68;66666.98;152712.27;219498.73;5797.51
V;75 t/m 79 jaar;NOARDEAST-FRYSLAN;1226;1216.64;3810666.53;904711.06;142651.72;126674.19;15194.59;305804.28;320042.27;61721.11;54672.64;12463.74;39895.97;123056.66;0;0;9251;0;324570.39;85173.67;1024144.62;3978.97;0;1413.07;31925.58;134049.3;28713.24;2955.83
V;75 t/m 79 jaar;NOORD-BEVELAND;266;262.31;938381.71;136424.63;30631.63;25539.68;26724.04;21460.86;60278.6;8149.52;18598.7;5523.15;9057.04;35692.98;0;0;19710.5;0;114819.95;21165.33;131504.96;0;0;0;3293.59;11301.48;2036.85;0
V;75 t/m 79 jaar;NOORDENVELD;1137;1130.29;3717198.22;765419.54;133240.75;116539.52;165449.66;172448.67;215489.61;35729.98;52931.77;20447.1;8231.56;111252.6;0;0;8363.72;0;375829.1;14028.56;553699.82;0;0;386.6;10376.37;104322;128164.39;98.53
V;75 t/m 79 jaar;NOORDOOSTPOLDER;1029;1010.11;2873656.55;696310.58;118805.81;92481.52;88254.6;92123.99;253663.39;51767.63;60125.29;16608.15;19095.82;118113.14;0;0;879.02;0;205702.01;60676.12;811017.18;6292.42;0;41.12;29305.3;26356.34;4272.07;0
V;75 t/m 79 jaar;NOORDWIJK;1171;1160.97;3415036.67;671697.52;132853.17;111774.44;35042.43;117918.93;231252.35;40978.71;96202.47;19562.86;3610.4;101620.94;0;0;29071.72;0;146750.81;55313.83;541664.05;2961.51;0;0;19199.56;57335.04;0;2503.62
V;75 t/m 79 jaar;NUENEN CA;823;815.86;2884360.39;430853.78;95582.06;73264.19;79037.51;49249.07;157547.72;36014.51;74462.54;11831.05;5940.28;49643.2;0;0;19920.2;0;37690.3;15142.52;230365.68;1163.65;0;444.37;14785.72;46183.3;35548.94;238.96
V;75 t/m 79 jaar;NUNSPEET;720;711.9;2007666.79;428149.03;81928.62;72035.65;106245.44;46527.77;264911.17;31995.31;30307.82;13922.7;5702.98;57166.64;0;0;1611.8;0;119766.39;15308.57;404435.19;0;0;0;19620.85;74037.32;76342.96;17001.49
V;75 t/m 79 jaar;OEGSTGEEST;671;665.12;1890855.73;353277.64;76556.52;55373.22;14106.1;61586.46;125241.96;19891.98;49290.66;5501.28;805.5;35972.88;0;0;15226.05;0;64806.12;41926.89;150926.45;223.14;0;0;9802.86;84519.98;61657.93;0
V;75 t/m 79 jaar;OIRSCHOT;446;439.57;1379105.46;293050.25;51150.46;56983.99;75227.43;38552.73;104525.21;23567.46;41555.06;8156.02;8773.47;35503.56;0;0;645.65;0;31732.32;2087.09;355811.33;0;0;0;6296.19;39568.31;9537.15;4891.58
V;75 t/m 79 jaar;OISTERWIJK;963;948.26;3069411.2;937726.82;111593.87;121080.05;118184.34;83456.39;246960.01;47855.41;118921.92;23524.65;11330.76;101743.14;0;0;9769.84;0;120935.43;29385.44;370322.84;1307.66;0;0;9410.73;111650.44;97061.82;17040.67
V;75 t/m 79 jaar;OLDAMBT;1194;1170.81;3877217.55;1118240.12;96594.99;102381.56;143611.17;193347.11;344306.76;56477.82;91611.66;8735.53;6456.13;155761.22;0;0;1216.06;0;221981.7;57035.9;1373683.8;0;0;0;7153.34;135756.75;123574.1;4704.17
V;75 t/m 79 jaar;OLDEBROEK;533;529.05;2117308.12;399118.54;40853.29;35650.17;82827.31;71762.81;219859.14;20191.57;52019.41;8477.33;6606.15;74762.26;0;0;3299.93;0;195510.4;46153.21;465972.82;516.87;0;0;23232.97;37840.59;8286.6;0
V;75 t/m 79 jaar;OLDENZAAL;971;961.02;2633537.7;696086.8;110563.84;93728.94;137162.99;152930.37;268756.96;77201.95;75745.41;29011.83;2328.02;66693.24;0;0;11744.87;0;111337.2;37339.15;704287.81;3787.91;0;0;13051.41;70774.55;56553.96;1580.98
V;75 t/m 79 jaar;OLST-WIJHE;455;451.48;1563008.27;287999.32;52524.77;51948.74;79634.83;49688.44;122570.26;13075.9;22766.01;13651.94;8327.48;43847.7;0;0;193.04;0;82511.77;0;253051.5;952.68;0;62.39;10765.37;28386.04;0;10254.75
V;75 t/m 79 jaar;OMMEN;507;499.23;1458304.07;364215.02;57738.55;39857.27;47949.42;40219.23;116135.88;30497.3;31980.57;11321.2;4638.05;50489.86;0;0;18187.01;0;78489.96;26817.48;350418.17;0;0;0;12557.79;39171.63;15423.34;0
V;75 t/m 79 jaar;OOST GELRE;765;757.5;2779600.69;482345.73;87045.08;73671.62;105893.36;104007.41;174507.96;30315.19;77725.1;19652.59;14827.44;53923.44;0;0;3133.28;0;86466.13;12174.64;575593.79;13052.36;0;0;11439.69;30585.25;67802.11;2858.73
V;75 t/m 79 jaar;OOSTERHOUT;1620;1591.84;4709113.83;1013975.44;185466.43;155080.69;221351.68;104273.02;368049.85;84528.72;163654.64;41229.95;10968.32;176209.24;0;0;69443.53;0;330164.32;60595.88;707406.1;7077.91;0;0;16272.88;44804.08;0;5339.73
V;75 t/m 79 jaar;OOSTSTELLINGWERF;742;733.55;2729764.63;503460.48;85688.5;91223.94;25882.53;162445.69;203252.16;52395.1;37153;9072.02;27401.17;86791.7;0;0;1147.48;0;198192.94;26116.74;569473.46;2816.4;0;78.32;16572.56;21702.4;2918.56;755.58
V;75 t/m 79 jaar;OOSTZAAN;247;243.68;953166.88;160003.38;28646.21;28597.52;27128.87;26430.45;66228.68;14148.8;36397.04;4439.9;284.88;13874.42;0;0;722.16;0;57138.05;32868.97;90350.66;0;0;0;5226.16;29570.61;0;0
V;75 t/m 79 jaar;OPMEER;320;316.71;1003736.52;197979.16;37145.95;32719.84;26512.19;23772.33;91322.36;12845.15;12370.49;9142.88;2615.18;29783.42;0;0;89.78;0;9589.94;11786.2;134727.46;396.15;0;176.83;2634.89;36852.71;21940.6;135.24
V;75 t/m 79 jaar;OPSTERLAND;800;790.32;2415118.29;493925.11;92327.18;73388.17;10397.14;185453.24;201304.55;41646.47;50060.14;11470.86;15400.12;73530.68;0;0;5111.02;0;236003.48;26412.72;374497.93;5041.22;0;0;11797.9;47140.46;7076.58;255.41
V;75 t/m 79 jaar;OSS;2191;2171.21;7257039.15;1691011.59;256082.86;239961.08;254269.38;147208.85;596522.98;132027.06;173044.86;80316.98;46927.83;205283.7;0;0;13917.77;0;286551.6;89366.14;1409603.38;76308.49;0;395.23;67412.4;164088.94;48737.89;3271.37
V;75 t/m 79 jaar;OUDE IJSSELSTREEK;1121;1103.7;3593176.45;859530.21;126651.82;107038.77;138974.39;172082.99;257429.58;86015.95;51680.3;32073.88;19751.65;105532.06;0;0;2169.07;0;278663.52;70346.74;748025.9;19027.27;0;17.4;28232.55;58378.39;168896.82;1561.7
V;75 t/m 79 jaar;OUDER-AMSTEL;364;356.88;1278528.21;211434.02;41433.81;35271.14;23152.04;28455.54;68427.93;14103.11;15371.52;6841.04;4783.41;26376.26;0;0;1939.22;0;67302.9;7424.11;120266.59;434.49;0;0;5635.32;17096.95;0;0
V;75 t/m 79 jaar;OUDEWATER;268;264.89;948175.29;167744.79;30483.36;27051.33;26503.55;17639.87;45544.39;2808.13;37496.52;7370.52;30642.62;27680.74;0;0;978.49;0;88818.71;21184.52;81354.93;22831.53;0;0;3525.1;579.49;0;0
V;75 t/m 79 jaar;OVERBETUWE;1186;1170.32;3823275.9;774207.44;137984.59;131060.89;137199.93;116825.19;256845;62303.69;111551.12;29005.45;4739.67;94757.5;0;0;19895.28;0;175813.78;9890.01;403985.17;4567.35;0;0;14214.4;75967.84;0;22.18
V;75 t/m 79 jaar;PAPENDRECHT;963;952.28;3162086.68;674055.6;111344.32;89248.75;80491.22;68504.01;201586.37;34848.79;37293.33;15115.8;10494.98;98278.86;0;0;25460.36;0;169884.58;36009.8;436488.18;13061.27;0;406.73;5071.15;49365.38;0;866.29
V;75 t/m 79 jaar;PEEL EN MAAS;1122;1112.56;3988812.27;771095.4;131441.42;126574.57;189551.56;72274.72;284800.57;86225.49;138953.51;30168.14;16160.81;88175.6;0;0;1235.94;0;92006.46;6398.48;504902.98;66263.6;0;0;17802.47;95147.86;54462.08;1922.85
V;75 t/m 79 jaar;PEKELA;341;336.81;871211.01;281665.12;38978.23;49040.47;54532.6;45851.56;116174.58;16198.93;28799.72;4180.81;2522.87;43726.6;0;0;68.82;0;157010.07;14765.85;387163.03;0;0;0;2885.4;32057.97;0;0
V;75 t/m 79 jaar;PIJNACKER-NOOTDORP;1012;1001.49;3123966.94;647761.84;113783.9;9683.31;14479.16;127482.85;242050.69;41003.68;54763.26;20385.19;6891.64;100246.91;0;0;902.06;0;67964.73;54870.61;511296.86;0;0;7859.74;10563.19;52343.98;4068.72;1071.15
V;75 t/m 79 jaar;PURMEREND;2380;2353.87;7822967.53;1750765.29;274763.39;259073.91;249266.49;232863.16;675826.59;123106.6;172854.44;73531.13;3898.5;276136.34;0;0;39450.16;0;376671.32;197698.63;1273987.06;7307.06;0;0;63769.68;243398.07;116974.64;5178.08
V;75 t/m 79 jaar;PUTTEN;634;627.66;2107598;485461.9;73277.15;75929.71;91997.78;44424.05;158757.85;37601.11;43560;15154.05;20134.57;50478.08;0;0;6290.84;0;117689.61;17368.26;394050.7;0;0;0;12393.32;29083.91;0;1012.9
V;75 t/m 79 jaar;RAALTE;944;934.66;2561512.33;508214.7;107724.65;77780.26;139903.63;110368.64;205316.19;66561.49;33980.71;11018.31;7637.62;54975;0;0;35437.78;0;157927.72;50645.62;323176.48;9746.12;0;124.78;19233.38;67159.05;22521.4;0
V;75 t/m 79 jaar;REIMERSWAAL;472;467.38;1363194.1;313048.36;54191.12;49187.04;62504.31;35333.45;109922.47;9969.67;52452.05;5019.3;11932.56;65990.08;0;0;52842.24;0;83194.86;109643.68;287762.19;7812;0;0;8405.77;81979.18;161915.74;0
V;75 t/m 79 jaar;RENKUM;1025;1013.55;3082766.29;566165.71;117182.48;101352.89;118245.2;166005.92;221780.88;33515.52;74377.37;18150.62;4749.72;75029.17;0;0;13993.68;0;285810.32;61690.8;506779.23;31919.38;0;0;14316.35;115313.74;372771.33;45791.88
V;75 t/m 79 jaar;RENSWOUDE;127;126.58;385518.88;82063.28;14687.92;17352.51;20294.57;29009.47;42667.43;5940.7;16249.45;1033.28;65.32;9413.36;0;0;6410.17;0;50596.61;19709.08;108275.04;1688.5;0;0;1130.71;16478.89;50662.72;798.22
V;75 t/m 79 jaar;REUSEL-DE MIERDEN;266;263.28;844036.62;176090.79;30962.32;26180.98;45253.19;12504.85;68278.04;29553.02;30218.98;5879.66;26503.2;16543.42;0;0;1190.99;0;61355.08;12551.01;51575.49;29132.96;0;0;1750.06;1490.18;0;0
V;75 t/m 79 jaar;RHEDEN;1351;1339.46;4372005.88;904145.86;155583.12;107713.13;166279.95;206060.53;302351.09;63105.48;115182.49;26958.14;11101.31;107603.04;0;0;4732.4;0;253339.93;34775.71;691174.26;61961.67;0;340.28;10192.76;94731.51;41490.76;703.87
V;75 t/m 79 jaar;RHENEN;556;550.1;1530828.59;356132.71;64311.57;49174.92;80515.37;93862.91;129301.21;21663.33;33643.86;13120.44;8976.49;28856.2;0;0;4090.4;0;49422.66;19687.36;335283.97;0;0;20.13;12518.65;53197.29;105034.46;0
V;75 t/m 79 jaar;RIDDERKERK;1463;1450.76;4606150.43;1022902.7;169639.4;149128.81;122789.56;103928.44;362750.27;72832.06;108783.14;28204.78;3331.66;133630.58;0;0;41535.19;0;303014.6;217015.24;762685.02;6236.44;0;1495.24;32392.69;94869.51;9992.61;645.8
V;75 t/m 79 jaar;RIJSSEN-HOLTEN;909;900.52;2774176.03;667857.11;105902.15;91706.34;117392.77;127619.27;256416.82;63352.22;91131.16;17202.11;58761.93;92530.46;0;0;3334.05;0;156794.22;19737.84;704878.1;0;0;1004.43;23720.48;21289.39;0;0
V;75 t/m 79 jaar;RIJSWIJK;1379;1366.6;4438299.46;932996.56;146777.75;89167.67;114558.2;108712.85;320969.54;74531.85;95603.15;20117.49;26405.7;129488.26;0;0;15511.17;0;162917.87;45251.91;584333.91;7079.19;0;3785.28;70772.38;156487.26;120144.25;92526.8
