GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_SPECIALISTISCHE_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_MDZ;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_GENERALISTISCHE_BASIS_GGZ;KOSTEN_LANGDURIGE_GGZ;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_GERIATRISCHE_REVALIDATIEZORG;KOSTEN_VERPLEGING_EN_VERZORGING;KOSTEN_OVERIG
V;80 t/m 84 jaar;HOLLANDS KROON;615;593.86;1702168.24;464684.67;71090.2;61159.88;67082.46;58268.3;62136.23;193172.48;41733.92;9799.03;11961.04;17451.39;60444.35;0;0;17031.02;0;5412.51;1.68;61975.4;883891.46;4818.01
V;80 t/m 84 jaar;HOOGEVEEN;957;936.1;3551206.19;945176.79;60586.82;94105.44;109139.19;72954.31;104832.82;384822.45;27964.05;50866.58;11956.41;22247.61;152037.74;0;0;3728.01;0;2685.16;9.66;557066.43;2081615.29;43493.89
V;80 t/m 84 jaar;HOORN;853;828.96;2726275.04;586603.72;138205.77;83535.08;88085.92;114298.58;81321.32;249287.79;48940.61;48761.14;19870.85;9340.31;97382.41;0;0;29429.48;0;2271;5.04;127490.88;1421177.48;14726.78
V;80 t/m 84 jaar;HORST AAN DE MAAS;684;674.19;2133562.29;742530.69;158488.99;68262.48;69165.52;113874.9;52786.1;235469.93;48120.82;62853.8;16409.89;13542.16;87237.63;0;0;2634.06;6400.35;1205.3;3.36;130411.61;984605.3;20762.74
V;80 t/m 84 jaar;HOUTEN;465;453.05;1431162.07;347766.01;18591.12;45147.96;47640.74;32282.05;45280.7;139469.09;42618.5;27835.71;17437.27;4391.08;47719.41;0;0;1184.29;0;5373.2;1.68;189721.94;665802.88;11058.34
V;80 t/m 84 jaar;HUIZEN;658;641.18;2154369.76;474679.22;61094.99;63938.16;68179.66;36284.94;84879.79;188000.85;35353.55;48888.8;19363.38;2000.26;83520.04;0;0;1745.05;0;4701.03;1.68;422141.52;857405.51;13892.78
V;80 t/m 84 jaar;HULST;501;488.47;1194958.05;316691.75;14434.96;47258.64;44506.14;51763.9;35372.31;125353.17;29361.47;29735.26;4929.73;15782.25;54935.94;0;0;1736.89;0;146327.09;0;188670.36;565018.52;4383.65
V;80 t/m 84 jaar;IJSSELSTEIN;416;402.41;1258531.72;360949.87;89670.63;39639.6;47777.66;32688.2;38032.15;166498.22;16113.52;30323.31;10563.94;1306.62;39084.9;0;0;779.4;0;35831.83;3.36;226387.52;582088.69;20075.59
V;80 t/m 84 jaar;KAAG EN BRAASSEM;357;348.83;745351.04;229029.69;73320.75;35315.28;36294.59;9938.7;30831.82;94339.65;10506.27;24575.6;2225.59;2400.8;31844.58;0;0;2572.84;0;4003.43;1.68;89813.1;381341.07;2797.04
V;80 t/m 84 jaar;KAMPEN;668;654.28;2109641.26;622986.51;44203.08;64864.8;59503.05;62596.44;62270.61;229012.15;33519.2;22349.76;8735.42;4016.54;75708.93;0;0;448.22;0;9131.94;5.04;416049.51;1436560.47;36938.19
V;80 t/m 84 jaar;KAPELLE;185;181.47;475803.06;104060.13;12377.97;18043.74;15152.37;21390.92;8497.83;39296.07;7335.36;36109.71;3591.6;0;17709.76;0;0;0;0;9306.52;0;38917.76;221474.55;4042.71
V;80 t/m 84 jaar;KATWIJK;838;816.38;2376878.95;703367.97;197147.8;80283.06;69069.04;12482.82;94774.54;283644.29;26688.14;63345.98;16168.26;15479.78;126997.09;0;0;2213.08;0;5777.18;1.68;319225.48;1463117.28;9181.4
V;80 t/m 84 jaar;KERKRADE;929;903.63;2699712.98;745591.41;77802.43;88032.44;110773.06;119003.83;66885.33;383307.45;50572.2;117373.34;24227.74;10415.6;140048.35;0;0;5059.27;0;38673.73;1.68;713955.74;1650549.08;26639.39
V;80 t/m 84 jaar;KOGGENLAND;301;296.13;798802.71;198687.14;26034.18;30141.54;27778.34;37189.03;27769.22;118001.89;19559.29;13895.08;6870.42;760.77;28805.42;0;0;7988.28;0;3144.25;1.68;86867.73;403847.01;13923.96
V;80 t/m 84 jaar;KRIMPEN AAN DEN IJSSEL;594;585;1568947.65;457714.07;31426.79;57709.08;56326.87;76476.25;40611.02;165796.4;58039.36;18101.18;6960.42;2732.79;50085.77;0;0;0;0;1105.38;0;103498.43;498478.9;5109.68
V;80 t/m 84 jaar;KRIMPENERWAARD;825;807.02;2600162.93;586302.37;47620.47;80751.3;83521.53;50904.33;61637.06;242886.73;46515.23;62305.26;21979.67;38314.99;83603.85;0;0;6498.04;0;402.99;1.26;259610.13;1012874.24;3058.56
V;80 t/m 84 jaar;LAARBEEK;357;350.04;1025923.19;266472.46;11634.37;34749;39494.56;38223.23;30588.39;119450.1;18804.33;43930.98;9139.7;1048.27;48264.32;0;0;0;0;50;0;98851.25;548945.28;1599.67
V;80 t/m 84 jaar;LANDERD;222;217.99;633578.52;182154.88;38004.89;21570.12;30277.53;17455.55;14011.56;93033.42;11117.84;12126.64;7231.46;3461.5;30040.24;0;0;1387.33;0;0;0;77758.79;693975;7280.68
V;80 t/m 84 jaar;LANDGRAAF;704;688.05;1783286.09;666961.53;185875.2;68442.66;75384.4;83346.3;49717.21;275114.96;34473.5;75938.16;9814.26;8490.13;68630.1;0;0;2675.13;0;17277.1;3.36;332239.72;1148062.89;31501.94
V;80 t/m 84 jaar;LANDSMEER;184;179.67;728617.97;122911.61;16349.84;18378.36;20524.29;12347.4;17542.48;49662.02;13059.7;10536.65;3356.3;2652.04;27430.21;0;0;1038.83;0;0;1.68;82194.34;231898.52;848.53
V;80 t/m 84 jaar;LANGEDIJK;327;318.14;1015353.1;202102.15;51479.03;31898.42;30441.62;48714.61;24332.43;102692.77;16056.49;12755.15;10177.08;5539.87;28529.83;0;0;12864.82;0;2856.67;3.36;90114.35;344809.43;4073.4
V;80 t/m 84 jaar;LANSINGERLAND;611;598.92;1939686.73;457434.84;74022.36;58249.62;60044.14;30054.5;45948.84;150784.6;33837.69;25230.19;8409.19;5864.67;75217.05;0;0;1099.94;104280.72;6644.18;0;243924.98;540900.39;5517.52
V;80 t/m 84 jaar;LAREN;292;283.72;869077.26;156277.46;27301.66;26978.8;25145.86;13992.55;30014.8;64148.15;8848.55;10137.86;5388.17;558;30985.64;0;0;0;0;1387.81;1.68;180766.73;141124.9;3721.56
V;80 t/m 84 jaar;LEEUWARDEN;1702;1656.68;5281007.9;1216413.68;188402.18;168017.24;166089.23;201254.08;198630.91;575109.2;69317.76;91355.23;28196.47;9116.72;251890.41;0;0;10230.67;0;3117.75;2052.54;834051.04;3545462.69;46243.02
V;80 t/m 84 jaar;LEIDEN;1276;1239.16;3717600.78;972125.57;261638.91;123161.2;128676.21;31498.23;136967.2;521818.38;43640.72;134478.84;23618.49;11589.23;172932.67;0;0;6337.28;8550;4344.97;6.72;418781.87;2206359.24;33485.53
V;80 t/m 84 jaar;LEIDERDORP;496;485.91;1472009.96;326531.11;36820.93;49472.28;46771.02;9255.69;46094.06;183073.96;18978.04;41324.84;6094.03;8684.8;60543.95;0;0;5118.67;0;1250.34;1.68;146258.75;521115.81;2886.7
V;80 t/m 84 jaar;LEIDSCHENDAM-VOORBURG;1475;1449.38;5165319;1005174.91;278472.79;145070.69;141637.16;103614.43;103145.48;419845.85;86559.38;93602.78;20323.92;6083.68;237191.3;0;0;14102.63;0;26460.15;1.68;738587.07;1774009.23;29893.4
V;80 t/m 84 jaar;LELYSTAD;593;577.41;2111967.93;488561.63;72830.07;55989.5;56684.49;48359.17;52089.57;216225.15;36085.64;39701.9;12124.98;7436.92;100709.84;0;0;741.28;0;19299.97;13.44;292718.4;1127263.6;15277.42
V;80 t/m 84 jaar;LEUDAL;631;618.8;1837804.83;454411.26;43531.17;62187.84;83222.46;72696.51;64959.39;194324.74;46132.43;52680.69;12130.86;24639.42;66498.04;0;0;454.57;0;2599.38;0;178374.21;924696.37;27253.2
V;80 t/m 84 jaar;LEUSDEN;407;401.13;1273463.01;284191.76;7590.94;40205.88;38768.95;23322.45;35854.88;108064.88;16275.12;32230.75;6537.2;6259.37;30471.89;0;0;0;0;22975.38;3.36;100292.36;530929.81;4961.49
V;80 t/m 84 jaar;LINGEWAARD;630;615.15;2187841.92;482886.67;26990.44;61853.22;61789.35;67872.94;41580.75;214209.72;39845.18;40711.21;11705.19;2857.4;60319.22;0;0;0;0;3375.24;1.68;122017.36;1459811.45;6586.59
V;80 t/m 84 jaar;LISSE;393;387.91;1424903.5;271158.81;107991.58;39022.32;38275.33;10015.72;41445.44;126720.19;17501.7;28642.58;13412.85;1499.98;67542.78;0;0;1996.76;0;1224.3;1.68;181357.89;514011.85;8330.88
V;80 t/m 84 jaar;LOCHEM;735;716.55;1814264.95;436153.35;40238.28;73191.94;61139.47;67200.98;70538.31;236246.45;36539.29;61727.79;7550.84;5024.38;60417.61;0;0;3779.55;0;4307.65;5.88;179445.32;1242238.35;16143.77
V;80 t/m 84 jaar;LOON OP ZAND;389;382.22;1276431.23;288774.17;11658.63;37374.48;36635.95;46760.16;22631.03;134183.28;21452.74;26665.94;10664.36;3081.95;49576.53;0;0;1478.66;0;3000.92;0;227020.32;331707.03;3380.07
V;80 t/m 84 jaar;LOPIK;152;151.12;523729.54;111086;144168.11;14903.46;20476.89;8996.12;12036.7;48913.11;7428.71;7222.54;3443.13;268.1;21243.8;0;0;0;0;0;0;43373.71;203176.29;1146.08
V;80 t/m 84 jaar;LOPPERSUM;134;126.81;369273.49;121907.78;26275.97;13204.62;19540.19;15812.98;18848.93;51337.22;5730.5;6336.75;2317.3;8797.44;22949.44;0;0;723.57;0;0;1.68;54260.95;308777.49;5207.73
V;80 t/m 84 jaar;LOSSER;351;343.21;1037238.43;253473.95;52422.6;34215.02;25291.53;37594.73;37448.8;119459.4;28011.6;21274.71;10081.53;2275.14;47179.5;0;0;0;0;16178.15;1.68;168086.73;560941.46;6353.5
V;80 t/m 84 jaar;MAASDRIEL;338;327.21;965591.69;238569.49;48418.11;32175;33671.12;45441.87;27154.25;136805.87;17468.21;23745.84;5988.47;3457.86;45206.48;0;0;662.49;0;414.86;3.36;95474.07;707120.06;725
V;80 t/m 84 jaar;MAASGOUW;452;442.37;1510595.67;366726.57;53203.17;43119.42;55694.23;39383.79;32880.92;134211.46;53261.76;45205.97;20082.53;6409.36;56981.54;0;0;2160.69;0;1245.93;0;132790.57;506118.76;18381.91
V;80 t/m 84 jaar;MAASSLUIS;504;492.17;1552134.02;288813.81;16923.24;48584.5;502.97;11451.05;51397.8;133748.49;40854.53;17085.13;3375.51;4081.88;57647.12;0;0;0;0;1067;1.68;201908.67;456491.75;7466.12
V;80 t/m 84 jaar;MAASTRICHT;2060;2007.54;5882362.07;1616340.88;372909.12;199737.1;245226.46;318310.8;179911.72;695827.8;119633.47;351033.68;73251.25;21970.82;249899.91;0;0;10023.48;54290.34;210926.89;4.62;1102655.91;3298252.09;11888.67
V;80 t/m 84 jaar;MEDEMBLIK;533;521.52;1202455.5;364418.4;44236.18;52638.3;66157.11;71453.93;52300.41;154075.5;27026.96;22438.37;18065.39;5229.5;58067.35;0;0;13457.74;0;5311.8;5.04;73741.46;576387.8;1647.81
V;80 t/m 84 jaar;MEERSSEN;385;379.24;1063435.49;354083.2;176475.42;37374.48;46987.95;62522.03;33219.76;124465.82;22930.06;51591.88;11875.98;1676.62;44586.04;0;0;0;0;3080.1;0;190616.53;471234.68;11695.44
V;80 t/m 84 jaar;MEIERIJSTAD;1244;1216.72;3614100.66;982154.29;89268.02;121570.02;120345.87;175024.35;102010.45;378554.26;66606.91;65942.4;25821.93;23756.45;149132.62;0;0;3299.22;0;4227.54;1.68;418268.77;1610840.93;22165.2
V;80 t/m 84 jaar;MEPPEL;469;456.39;1587451.45;346270.99;8491.88;44633.16;43659.24;49283.34;60280.69;168467.05;22183.83;15737.81;8012.3;6488.77;66295.55;0;0;448.28;0;3169.54;6.72;292570.1;829343.79;31273.82
V;80 t/m 84 jaar;MIDDELBURG;795;778.35;2063177.63;461947.88;83422.19;76936.86;68550.26;95501.8;65898.9;213050.84;42225.96;68346.98;11348.37;6226.78;95332.17;0;0;2766.36;0;94367;1.68;233676.96;1433196.66;14028.05
V;80 t/m 84 jaar;MIDDEN-DELFLAND;259;255.62;794364.53;143159.29;45686.87;24686.3;661.9;4190.81;25093.36;50281.64;11342.5;21441.9;2812.51;0;26462.82;0;0;0;0;167.67;0;114190.98;226760.54;1825.35
V;80 t/m 84 jaar;MIDDEN-DRENTHE;541;526.62;1789631.93;420991.46;42556.49;51943.8;51723.01;47805.95;49956.45;180556.44;36214.31;40881.48;5626.67;20292.29;101235.88;0;0;0;0;0;10.08;317744.78;896339.1;30449.35
V;80 t/m 84 jaar;MIDDEN-GRONINGEN;900;878.95;2539842.09;719015.14;188603.6;88842.52;98902;132537.86;80497.27;298585.18;40946.39;38861.02;9647.71;4478.16;142815.25;0;43.58;1197.34;0;4947.3;6.72;464566.91;1807204.32;14737.8
V;80 t/m 84 jaar;MILL EN SINT HUBERT;176;174.26;404908.86;124097.65;9152.81;16962.66;14941.96;21406.32;12138.97;46229.88;12915.43;3794.91;1887.68;844.25;17033.25;0;0;1222.15;0;0;0;5317.82;143862.31;2059.25
V;80 t/m 84 jaar;MOERDIJK;550;540.19;1644547.83;424988.68;54550.81;53410.5;56538.75;58374.37;31754.97;160765.03;34178.92;27543.9;7183.55;32109.92;79497.37;0;0;1911.26;0;1977.49;0;196612.74;710567.91;6250.56
V;80 t/m 84 jaar;MOLENLANDEN;519;509.21;1534613.23;385478.82;47151.88;50759.28;63967.66;58498.96;39099.2;163187.36;14887.55;25143.22;4349.39;2758.17;51006.13;0;0;179.24;0;98.49;1.68;154536.79;779878.35;5038.24
V;80 t/m 84 jaar;MONTFERLAND;652;634.08;2052552.95;487546;69252.92;62882.82;50947.18;80773.5;58118.99;218520.13;48306.12;47317.35;10681.06;8372.41;88986.19;0;0;846.25;0;6980.71;1.68;92288.5;1619623.71;16592.83
V;80 t/m 84 jaar;MONTFOORT;140;135.67;374824.84;95352.48;5711.03;14079.78;13501.51;10905.73;15159.83;38917.3;6988.45;430;3919.43;1749.76;11075.03;0;0;0;0;118;1.68;51082.32;191643.39;0
V;80 t/m 84 jaar;MOOK EN MIDDELAAR;146;144.87;370191.29;84706.99;0;14903.46;17556.95;10098.76;8922.08;37982.54;13783.24;7242.83;1620.74;3302.7;9118.27;0;0;0;0;955.49;0;3466.63;156192.27;10509.04
V;80 t/m 84 jaar;NEDER-BETUWE;285;277.75;1031505.39;304690.78;43608.79;27490.32;47317.48;41948.8;38171.64;137031.61;10874.92;21104.61;5324.35;9262.37;48810.6;0;0;0;0;0;0;135343.68;821217.72;0
V;80 t/m 84 jaar;NEDERWEERT;293;286.78;854371.14;234974.99;2902.7;28803.06;28339.38;36400.54;23424.45;83785.7;22808.22;47679.71;6783.48;7328.1;38006.77;0;0;0;0;760.9;0;94472.59;574984.38;2613.08
V;80 t/m 84 jaar;NIEUWEGEIN;687;670.38;2365554.36;517920.51;16591.34;67438.8;64237;53225.36;51656.97;203648.25;39503.2;43340.39;12470.03;7602.93;66286.9;0;0;2437.5;0;1775.97;1.68;171350.59;836358.12;27438.5
V;80 t/m 84 jaar;NIEUWKOOP;366;358.29;994771.16;245168.07;18697.85;35809.26;36095.51;6683.63;37464.15;122322.97;12990.76;11751.26;11232.49;0;45050.81;0;0;0;0;319.17;0;243010.9;435685.07;6619.34
V;80 t/m 84 jaar;NIJKERK;575;567.95;1924275.98;398691.65;221344.99;56270.92;51139.2;67387.84;50424.02;176150.47;31530.68;30949.69;11385.7;14648.05;63694.52;0;0;880.59;0;195.41;3.36;258336.42;847480.23;15895.08
V;80 t/m 84 jaar;NIJMEGEN;2151;2105.91;6866898.72;1684618.94;685466.95;210815.28;242056.78;231762.04;181567.35;734742.12;108288.92;208696.96;58501.31;10339.07;258605.89;0;0;10726.18;0;32846.83;0;833334.02;3980980.48;13409.5
V;80 t/m 84 jaar;NISSEWAARD;1125;1096.62;3635509.96;977863.01;85781.84;109890.62;119016.38;104294.49;83322.46;405407.53;122018.95;62087.99;14465.24;15505.82;165914.81;0;0;2681.36;0;50373.6;3.36;426780.63;1125890.12;19883.75
V;80 t/m 84 jaar;NOARDEAST-FRYSLAN;692;678.3;2157889.68;590061.77;50032.65;66743.82;69016.53;84457.54;91714.51;242352.18;25534.78;40523.48;11446.3;20890.11;117399.15;0;0;0;0;0;858.48;401954.36;1506777.13;11861.89
V;80 t/m 84 jaar;NOORD-BEVELAND;125;120.62;305945.81;84207.4;0;12329.46;15082.31;11766.35;12082.45;49851.24;12225.16;21184.72;2382.49;10725.6;14056.53;0;0;0;0;466.6;0;10552.04;218158.28;11807.55
V;80 t/m 84 jaar;NOORDENVELD;636;624.18;1682029.73;387807.41;100222.08;63217.44;62614.67;77848.62;51337.48;159105.82;42331.69;26401.82;6044.05;10811.76;91275.24;0;0;5316.36;0;325.06;11.76;301024.54;1198572.99;9208.28
V;80 t/m 84 jaar;NOORDOOSTPOLDER;558;547.11;1517424.24;453671.12;21304.82;55598.4;51329.02;52699.69;48326.72;184647.88;29372.12;24425.19;9039.6;9107.49;64036.5;0;0;2166.78;0;859.44;37.8;173120.43;806805.49;22356.51
V;80 t/m 84 jaar;NOORDWIJK;603;590.65;1460436.14;456198.28;50131.32;57992.22;62498.05;15857.79;66293.78;192998.88;24386.14;36417.96;21597.34;7528.86;67660.61;0;0;4064.72;0;5916.74;1.68;239702.13;1085775.86;9128.07
V;80 t/m 84 jaar;NUENEN CA;413;403.51;1393574.25;285089.97;18119.03;40978.08;33714.51;71059.45;23564.04;129867.75;31012.17;18349.26;4808.19;4666.8;47922.44;0;0;4848.8;0;221.67;0;104893.3;395094.96;11682.96
V;80 t/m 84 jaar;NUNSPEET;431;422.06;1273864.62;350389.81;21938.6;41956.2;44986.82;37411.58;50919.64;166487.37;29538.22;32340.85;10002.66;8606.27;52519.8;0;0;1957.21;0;1170.87;0;125187.3;763250.62;18828.87
V;80 t/m 84 jaar;OEGSTGEEST;392;381.91;1104528.34;272364.74;34250.28;38146.68;38997.6;9640.17;39808.88;137600.94;12534.14;35134.43;5521.05;592.11;41732.12;0;0;1776.95;0;26179.84;5.04;118766.54;601329.28;8418.69
V;80 t/m 84 jaar;OIRSCHOT;311;301.75;830080.92;257887.97;22173.22;30064.32;30155.85;81211.12;23636.53;99708;12733.15;32687.32;9461.47;5407.5;30388.83;0;0;1319.72;0;427.85;0;79580.24;375036.37;16331.34
V;80 t/m 84 jaar;OISTERWIJK;520;507.74;1516694.15;434001.7;23392.06;50326.62;55163.7;65149.94;39131.7;171218.33;39903.32;34147.14;8630.99;9182.58;60742.9;0;0;508.83;0;13674.19;0;134546.19;350958.48;4739.19
V;80 t/m 84 jaar;OLDAMBT;667;644.07;1981858.43;598485.33;90147;63963.9;75934.03;69498.04;77377.3;297983.52;32264.96;57488.96;7919.53;4542.36;119299.49;0;0;0;0;286.14;1.68;135060.59;1655955.88;10627.46
V;80 t/m 84 jaar;OLDEBROEK;363;355.24;963646.92;282554.87;8462.81;34671.83;31356.47;36699.22;31442.01;143491.19;14196.39;17611.31;4762.65;3316.44;28115.94;0;0;0;0;10148.52;0;118864.36;653091.65;14533.88
V;80 t/m 84 jaar;OLDENZAAL;564;550.12;1423908.13;387158.81;12049.77;54367.8;51828.56;70294.18;77596.43;204779.81;42589.88;37288.9;20372.59;753.6;56024.61;0;0;3500.81;0;4904.09;0;187462.39;1168136.55;2456.98
V;80 t/m 84 jaar;OLST-WIJHE;255;249.57;810944.43;184641.8;8463.72;24478.74;27851.63;24860.41;28958.66;97614.55;9539.97;43326.38;6378.66;445.5;25496.38;0;0;1015.16;0;4567.3;1.68;42986.72;459837.86;10575.03
V;80 t/m 84 jaar;OMMEN;257;252.65;1035849.62;175439.29;108664.86;24787.62;19977.82;27496.87;21012.44;86029.1;11522.96;12880.58;3819.91;4953.38;35471.3;0;0;0;0;3150.04;6.72;160278.51;387348.96;11337.1
V;80 t/m 84 jaar;OOST GELRE;490;480.5;1390154.82;405124.44;58712.37;47155.68;44202;50790.09;59571.39;170863.02;18570.99;40956.5;10913.31;11223.16;42358.94;0;0;1859.46;0;6911.47;0;149438.17;951003.98;1684.71
V;80 t/m 84 jaar;OOSTERHOUT;867;847.1;2544193.79;575829.75;120510.65;84324.24;68477.08;121839.47;59878;270147.51;90366.37;63754.64;17144.03;9495.47;128452.38;0;0;314.26;0;2573.18;1.68;385130.53;1000757.87;24048.93
V;80 t/m 84 jaar;OOSTSTELLINGWERF;470;458.19;1267375.23;365301.61;44332.44;46203.3;50170.44;61042.55;59099.5;171737.11;29664.53;34648.26;4131.35;2316.43;67505.55;0;0;0;0;644.6;476.7;257860.9;996797.54;19675.45
V;80 t/m 84 jaar;OOSTZAAN;139;138.21;388762.15;77953.25;11544.15;14083.06;13504.62;12435.75;12033.73;43196.61;4587.97;10674.5;2900.16;52;12471.24;0;0;1127.95;0;113.03;0;10993.07;130648.14;2634.38
V;80 t/m 84 jaar;OPMEER;176;171.8;452192.84;128561.93;8657.79;17297.28;20311.76;16012.79;20863.04;42930.4;8395.91;8104.03;5094.41;1587.1;17300.65;0;0;3457.26;0;0;1.68;13496.25;374468.4;12211.02
V;80 t/m 84 jaar;OPSTERLAND;465;453.49;1218746.27;349563.64;39954.93;44607.42;45961.97;62004.15;50485.19;132411.64;16780.89;13254.75;3028.34;15773.84;50108.49;0;0;1085.09;0;12739.55;427.56;157705.55;807459.11;5966.88
V;80 t/m 84 jaar;OSS;1337;1306.58;4322213.52;1098429.43;254422.91;132975.14;148309.26;144529.86;106308.4;485116.24;86263.21;105823.94;37318.74;44084.5;213232.2;0;0;566.2;0;14399.94;2.52;498313.84;2557577.82;19734.09
V;80 t/m 84 jaar;OUDE IJSSELSTREEK;696;680.49;1746998.5;609241.93;8124.21;67516.02;66141.09;83983.1;79859.17;248257.7;48517.86;49811.13;16480.03;1253.71;63619.69;0;0;1105.39;0;7294.44;1.68;185925.79;1339662.66;5374.21
V;80 t/m 84 jaar;OUDER-AMSTEL;202;199.74;634677.1;221784.34;17978.02;20566.26;21341.03;18239.46;20029.63;55683;5960.71;15249.08;1309.77;0.4;16809.75;0;0;0;0;300.08;3.36;26551.27;194006.28;3853.51
V;80 t/m 84 jaar;OUDEWATER;151;149.13;368528.92;114646.48;1215.32;15268.74;15032.27;9312.95;10423.03;40859.33;3679.13;19035.18;6240.76;80.92;11465.64;0;0;0;0;0;0;17636.68;258531.59;7596.02
V;80 t/m 84 jaar;OVERBETUWE;591;580.49;1519755.2;490162.19;58655.77;57915;55522.77;77327.47;51816;183633.69;20183.59;39242.43;12763.39;8614.44;60436.68;0;0;1051.31;0;3803.3;0;126593.33;742160.14;2074.38
V;80 t/m 84 jaar;PAPENDRECHT;528;518.44;1657371.55;417979.76;21540.45;51428.52;50526.05;51793.22;32317.6;149670.26;32589.38;21280.16;8329.94;893.68;85801.07;0;0;1348.36;0;5372.58;0;279555.26;780445.15;3101.77
V;80 t/m 84 jaar;PEEL EN MAAS;673;656.72;2178064.76;601753.17;79135.77;65225.16;85799.8;120882.68;67003.85;233008.39;44554.44;83794.57;15023.92;20100.45;107132.88;0;0;4511.8;0;70;1.68;252257.95;920221.63;26526.26
V;80 t/m 84 jaar;PEKELA;191;185.5;698283.36;161986.99;9343.59;18661.5;20586.51;30330.91;22040.4;78145.3;8179.95;10390.18;2248.65;189.4;37801.46;0;0;0;0;0;1.68;53013.68;720121.71;57727.79
V;80 t/m 84 jaar;PIJNACKER-NOOTDORP;598;585.42;1537469.85;570710.7;30159.51;58534.4;1965.21;15658.1;52667;168437.97;36735.54;32505.94;12413.64;3726.82;76447.04;0;0;1886.53;0;3041.2;0;133040.55;810515.99;12263.41
V;80 t/m 84 jaar;PURMEREND;1294;1263.61;4364786.56;1037867.16;287397.16;125852.7;139416.7;142025.93;126781.25;422589.38;84410.54;58016.32;19704.83;15727.05;229122.34;0;0;3383.85;40028.19;10653.46;1.68;618618.13;1732010.21;54129.77
V;80 t/m 84 jaar;PUTTEN;391;383.48;1020129.16;316124.25;42174.21;38352.6;44008.75;35590.76;54987.87;154024.45;10189.85;18206.97;12705.27;1822.25;40321.12;0;0;168.04;0;3621.55;0;102763.23;672131.38;9971.66
V;80 t/m 84 jaar;RAALTE;626;615.41;1741326.7;480400.07;102146.7;60746.4;52174.32;71785.59;58288.03;242483.9;28334.94;37465.85;15627.19;4572.25;61499.03;0;0;1679.58;0;390.39;5.04;247839.03;1115721.12;22535.8
V;80 t/m 84 jaar;REIMERSWAAL;309;301.65;813441.7;245297.73;11558.15;29858.4;32093.92;41518.22;21481.74;68547.69;6566.25;24341.49;2689.55;4845.35;42061.7;0;0;1679.58;0;3258.43;0;63992.43;433312.13;3268.14
V;80 t/m 84 jaar;RENKUM;709;692.26;2432513.82;415101.33;23939.72;68880.24;66866.67;66010.78;60303.62;196415.34;38213.68;70985.2;17350.01;5089.58;67849.08;0;0;837.39;0;3546.11;1.68;165736.12;1040650.96;16235.57
V;80 t/m 84 jaar;RENSWOUDE;45;43.75;114446.48;35509.37;0;4401.54;7305.05;4179.84;10209.91;20068.19;2423.5;2773.75;640.54;135.66;7242.66;0;0;0;0;0;0;5511.26;98931.68;1409.94
V;80 t/m 84 jaar;REUSEL-DE MIERDEN;174;168.09;689502.46;126117.48;1207.21;16602.3;14915.52;32925.77;9848.03;40508.85;18464.07;20250.04;976.56;2207.04;29578.02;0;0;0;0;6084.39;0;75525.56;280409.41;2244.47
V;80 t/m 84 jaar;RHEDEN;1063;1039.55;2962725.34;635585.09;60221.09;101595.78;87266.31;138445.83;121817.14;303784.06;52353.72;56254.48;27855.01;9636.09;107308.66;0;0;2672.67;0;6141.9;5.04;340156;1446698.33;76511.96
V;80 t/m 84 jaar;RHENEN;309;306.7;838405.56;216072.91;9730.92;30193.02;29306.41;25711.41;25120.99;90273.24;14288.32;6287.35;3040.72;40.04;33338.75;0;0;0;0;226.93;1.68;146653.29;415192.83;1084.94
V;80 t/m 84 jaar;RIDDERKERK;959;935.24;2624986.53;650799.57;148295.34;93281.76;97460.98;77627.11;60098.34;260172.88;62843.28;49546.3;9097.85;1256.69;119740.6;0;0;2410.06;0;26597.32;0;332580.31;1009506.91;23206.52
V;80 t/m 84 jaar;RIJSSEN-HOLTEN;606;598.34;1667344.97;536743.51;17953.65;59459.4;61766.69;84215.32;105361.64;254340.87;24479.87;31675.74;19218.36;1306.08;56494.47;0;0;2788.29;0;2611.27;0;168158.79;1456020.33;4557.58
V;80 t/m 84 jaar;RIJSWIJK;1067;1041.57;3612608.32;795651.45;126216.87;102555.32;80747.7;60997.31;50732.69;306305.91;55582.96;76682.94;17437.94;3159.34;170464.1;0;0;7171.29;107483.22;5140.61;0;443730.56;1413678.58;26168.78
V;80 t/m 84 jaar;ROERDALEN;343;338.96;980171.32;260410.28;13198.92;34182.72;37550.01;34970.32;25980.73;114790.43;19124.35;35849.8;4884.02;2793.92;27841.85;0;0;0;0;302.35;0;57743.4;298600.5;5708.38
