GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_SPECIALISTISCHE_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_MDZ;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_GENERALISTISCHE_BASIS_GGZ;KOSTEN_LANGDURIGE_GGZ;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_GERIATRISCHE_REVALIDATIEZORG;KOSTEN_VERPLEGING_EN_VERZORGING;KOSTEN_OVERIG
M; 5 t/m  9 jaar;MEIERIJSTAD;2105;2092.88;929211.05;113275.97;0;124956.64;43703.59;141.79;75068.42;62591.6;289087.3;84337.14;212159.34;5240.21;2234.07;0;0;0;0;2041.47;28.2;0;51094.26;113289.83
M; 5 t/m  9 jaar;MEPPEL;994;990.59;550141.61;44718.65;0;58880.45;22207.96;2951.15;52266.31;50325.9;126642.88;83937.69;130239.34;1758.72;5933.03;0;0;0;0;707.88;118.44;0;252009.71;14123.75
M; 5 t/m  9 jaar;MIDDELBURG;1338;1326.45;550550.22;55422.58;0;78922.35;23955.44;111.19;50660.99;34083.1;122868.11;56796.11;103678.89;682;4349.84;0;0;0;0;3667.11;9.4;0;6014.68;60898.57
M; 5 t/m  9 jaar;MIDDEN-DELFLAND;605;602.18;335922.1;22245.02;0;35806.14;1262.77;3406.45;47465.12;22866.48;76763.7;26602.84;54314.42;0;2462.66;0;0;0;0;1289.66;5.64;0;58841.23;15768.94
M; 5 t/m  9 jaar;MIDDEN-DRENTHE;802;796.58;236221.98;30166.35;0;47308.44;14230.75;2650.6;35408.39;31119.02;103000.04;26721.16;56751.03;0;2276.97;0;0;0;0;2624.03;78.49;0;207.08;9803.15
M; 5 t/m  9 jaar;MIDDEN-GRONINGEN;1618;1604.98;602382.68;78942.42;0;95314.46;33252.52;9443.48;79910.36;43936.75;155092.91;91507.82;159278.13;2396;10647.96;0;0;0;0;4551.47;82.25;0;76971.97;25321.39
M; 5 t/m  9 jaar;MILL EN SINT HUBERT;262;261.46;131669.65;9931.24;0;15559.62;4551.4;97.51;9068.9;9572.75;35322.73;16902.6;40207.76;314.12;725.19;0;0;0;0;27.63;1.88;0;0;3673.56
M; 5 t/m  9 jaar;MOERDIJK;1000;986.04;628975.19;91071.89;0;58964.02;20980.36;88.41;33397.93;84385.28;134539.88;42135.34;81439.61;200.44;5575.53;0;0;0;0;2084.87;14.1;0;149530.29;21369.36
M; 5 t/m  9 jaar;MOLENLANDEN;1451;1444.01;702651.34;111954.52;0;84938.21;26832.46;1942.46;48108.37;61667.15;190452.03;57034.22;100420.45;625.76;2398.96;0;0;0;0;6043.91;37.6;0;40045.83;19796.49
M; 5 t/m  9 jaar;MONTFERLAND;800;796.54;390508.1;35752.1;0;47443.35;15172.75;7030.35;34713.22;25582.76;90713.87;50195.76;129993.01;0;3828.75;0;0;0;0;839.19;9.4;0;248.31;23678.93
M; 5 t/m  9 jaar;MONTFOORT;448;446.47;147720.67;16980.49;0;26712.18;7630.4;83.21;18848.98;15830.66;55257.99;24548.83;33196.03;0;736.89;0;0;0;0;748.1;13.16;0;5124.35;481.92
M; 5 t/m  9 jaar;MOOK EN MIDDELAAR;172;171.96;55939.53;7420.87;0;10287.88;4080.71;1477.84;6199.52;9975.3;21613.48;7084.63;9962.27;0;1442.58;0;0;0;0;761.19;1.88;0;0;1260.03
M; 5 t/m  9 jaar;NEDER-BETUWE;737;732.32;336533.25;46703.7;0;43575.93;16618.41;218.64;39181.02;66740.16;95436.14;18525.77;114639.46;999.45;1512.78;0;0;0;0;4885.15;20.68;0;1122.92;7538.34
M; 5 t/m  9 jaar;NEDERWEERT;396;392.9;200571.12;16208.39;0;23503.51;8381.86;3.07;15287.03;8382.21;41895.59;11409.21;48761.24;10469.32;2918.96;0;0;0;0;366.04;1.88;0;0;21958.35
M; 5 t/m  9 jaar;NIEUWEGEIN;1688;1678;758613.71;101669.76;0;99747.39;35334.42;32519.93;79327.03;86973.45;239114.85;135114.28;191149.52;30;5006.13;0;0;0;0;3439.44;22.56;0;101299.56;94265.1
M; 5 t/m  9 jaar;NIEUWKOOP;784;781.32;253185.45;29802.51;0;46639.54;15107.78;6972.14;41173.72;23154.9;107737.9;16439.41;99005.17;1979.56;3123.06;0;0;0;0;1087.15;13.16;0;168.21;26364.92
M; 5 t/m  9 jaar;NIJKERK;1367;1362.17;557959.4;82035.84;0;81012.74;24820.52;30034.12;64648.06;38764.13;192863.57;46785.93;137972.77;1691.25;5086.73;0;0;0;0;2065.43;33.84;0;467.64;28530.98
M; 5 t/m  9 jaar;NIJMEGEN;4183;4152.4;2873536.39;168577.22;0;247361.5;85006.68;29176.38;180788.04;145777.06;630648.99;184537.97;468237.9;3956.5;14578.97;0;0;0;0;5659.46;86.01;0;114363.51;208073.81
M; 5 t/m  9 jaar;NISSEWAARD;2317;2300.72;1058761.99;144748.33;0;136907.86;47374.16;3196.12;90978.69;97967.81;355052.63;106011.26;239630.1;675.44;17078.05;0;0;0;0;5005.84;42.3;0;17950.25;42720.87
M; 5 t/m  9 jaar;NOARDEAST-FRYSLAN;1367;1363.55;477946.32;124348.89;0;81005.96;23841.24;64.46;82264.23;69754.26;151283.33;44104.65;81807.29;262.12;8760.99;0;0;0;0;953.9;1657.69;0;41804.66;16000.85
M; 5 t/m  9 jaar;NOORD-BEVELAND;148;145.21;49033.32;11569.96;0;8589.27;2806.52;0;6401.84;12792.07;22033.34;6214.56;10653.13;0;779.79;0;0;0;0;7329.06;1.88;0;0;702.99
M; 5 t/m  9 jaar;NOORDENVELD;844;837;310147.14;25926.07;0;49923.38;14963.18;864.05;32025.43;4752.52;86859.77;24690.09;50448.95;0;7239.04;0;0;0;0;168.64;110.45;0;0;5368.65
M; 5 t/m  9 jaar;NOORDOOSTPOLDER;1503;1496;1072524.72;167121.87;0;89163.86;26145.95;641.93;64347.24;56029.85;210667.37;84257.81;73880.22;5301.62;4776.24;0;0;0;0;1183.86;219.49;0;146086.64;46950.05
M; 5 t/m  9 jaar;NOORDWIJK;1127;1120.31;562385.6;47322.2;0;66525.62;21196.06;15470.55;63783.67;28791.44;185074.02;45229.45;67175.61;929.6;5755.81;0;0;0;0;1326.05;19.74;0;25511.85;5580.31
M; 5 t/m  9 jaar;NUENEN CA;581;575.82;206874.08;37818.61;0;34372.07;11226.57;259.79;14312.28;7386.61;51274.72;20016.97;54821.63;860.96;1998.98;0;0;0;0;1704.14;1.88;0;0;60178.74
M; 5 t/m  9 jaar;NUNSPEET;846;844.38;634024.91;42101.79;0;47023.63;13137.14;1182.38;34588.23;33879.58;105828.25;17064.4;61630.64;534.48;5589.83;0;0;0;0;950.6;18.8;0;122082.36;5785.52
M; 5 t/m  9 jaar;OEGSTGEEST;730;718.87;375412.57;50277.74;0;42691.53;11724.43;1574.22;37889.87;30225.8;98804.67;13256.14;49078.89;1025.04;5075.7;0;0;0;0;3735.41;7.52;0;136181.65;4606.24
M; 5 t/m  9 jaar;OIRSCHOT;465;462.41;163434.23;28075.07;0;27521.37;11078.62;1229.47;12468.89;13137.14;57845.33;19613.15;35441.49;444;760.29;0;0;0;0;39.84;1.88;0;0;32090.38
M; 5 t/m  9 jaar;OISTERWIJK;688;686.35;299606.15;35902.17;0;40841.75;13017.42;114.29;19611.61;15533.33;79398.69;22840.22;38138.49;0;5570.12;0;0;0;0;1737.38;11.28;0;1062.08;13264.3
M; 5 t/m  9 jaar;OLDAMBT;903;898.98;771769.98;63534.25;0;50426.36;17606.03;13192.93;48730.67;50109.43;94583.12;37266.66;88829.37;6286.25;6435.71;0;0;0;0;2149.99;28.2;0;0;7856.3
M; 5 t/m  9 jaar;OLDEBROEK;790;787.18;269014.8;29774.11;0;46812.14;12084.79;7014.26;30163.44;27956.99;131759.73;50319.04;66241.55;0;2218.47;0;0;0;0;40;30.08;0;16674.97;15196.2
M; 5 t/m  9 jaar;OLDENZAAL;970;966.92;342270.5;32513.01;0;57681.52;15112.89;2138.84;47571.67;23777.67;118696.22;54045.46;118038.38;2464.48;4477.45;0;0;0;0;1324.58;25.85;0;0;122135.14
M; 5 t/m  9 jaar;OLST-WIJHE;474;471.95;136445.21;13664.16;0;28096.63;8627.73;57.57;22732.57;10931.81;53926.72;28778.01;58332.33;0;704.39;0;0;0;0;207.36;5.64;0;104.64;19098.29
M; 5 t/m  9 jaar;OMMEN;517;511.48;193050.84;14479.84;0;30448.03;7381.06;238.9;20471.7;13805.91;58386.32;38210.4;74330.41;33.56;1465.98;0;0;0;0;229.6;13.16;0;104.64;181.33
M; 5 t/m  9 jaar;OOST GELRE;760;758.6;279489.26;37758.7;0;44610.24;13764.19;101.28;36290.83;26653.74;110899.42;38813.01;88677.22;0;1731.18;0;0;0;0;1525.4;13.16;0;13.65;2318.01
M; 5 t/m  9 jaar;OOSTERHOUT;1439;1432.79;652149.03;84356.69;0;85382.5;26505.48;2057.63;46856.08;46819.19;178321;81966.48;136456.21;6259.84;6023.82;0;0;0;0;8937.01;16.92;0;105808.58;98417.91
M; 5 t/m  9 jaar;OOSTSTELLINGWERF;662;657.45;263373.77;30928.74;0;39213.84;13103.67;587.02;35689.72;42289.02;70677.72;18270.2;37776.32;0;838.29;0;0;0;0;0;616.64;0;125587.81;3347.77
M; 5 t/m  9 jaar;OOSTZAAN;264;263.22;74571.68;8742.49;0;15731.19;5077.23;396.59;11901.13;8387.83;45278.41;7878.59;18880.72;0;1815.47;0;0;0;0;296.04;7.52;0;41.31;509.97
M; 5 t/m  9 jaar;OPMEER;293;292.01;84571.33;7501.5;0;17341.54;4639.57;10.76;8871.51;8439.62;60128.42;9310.89;33473.66;0;740.79;0;0;0;0;1096.21;16.92;0;0;574.22
M; 5 t/m  9 jaar;OPSTERLAND;861;857.98;310877.13;30831.76;0;51207.51;15065.72;158.94;46008.47;16253.11;89244.69;38815.87;37781.02;806.08;3103.56;0;0;0;0;1759.69;932.01;0;0;20617.2
M; 5 t/m  9 jaar;OSS;2310;2294.9;983184.63;129189.11;0;136826.53;48547.41;170.08;96022.66;83656.27;378364.9;122773.46;406952.04;11183.52;9623.77;0;0;0;0;12224.67;23.5;0;9903.92;258811.85
M; 5 t/m  9 jaar;OUDE IJSSELSTREEK;1037;1027.29;495480.58;39212.47;0;61189.18;18838.12;48.88;42386.5;54152.56;130396.22;47997.74;115888.72;0;7521.14;0;0;0;0;2617.45;20.68;0;642.4;8419.82
M; 5 t/m  9 jaar;OUDER-AMSTEL;386;379.66;199111;94051.71;0;22599.72;6790.43;4509.63;18215.07;33276.35;60858.18;21581.82;37856.34;0;1834.97;0;0;0;0;788.19;3.76;0;150788.47;3973.53
M; 5 t/m  9 jaar;OUDEWATER;288;285.78;214912.9;10708.67;0;17088.6;4957.43;61.07;9813.55;4647.59;35814.83;11126.8;30996.05;4133;1230.68;0;0;0;0;459.64;1.88;0;682;24003.63
M; 5 t/m  9 jaar;OVERBETUWE;1437;1431.21;508175.3;55114.16;0;85142.93;27484.67;11335.34;64479.14;37785.65;159345.07;110511.85;160729.18;0;4499.34;0;0;0;0;2378.3;28.2;0;4839.65;37314.31
M; 5 t/m  9 jaar;PAPENDRECHT;953;950.14;339482.86;52988.68;0;56534.61;17360.19;500.61;30971.81;32532.15;118790.72;28951.99;71304.61;0;3915.64;0;0;0;0;2155.12;14.57;0;0;5160
M; 5 t/m  9 jaar;PEEL EN MAAS;1056;1048;525135.51;39249.59;0;62538.01;20912.12;0.18;39862.68;32357.12;123307.45;52986.77;125065.22;362;3263.46;0;0;0;0;7888.85;13.16;0;109663.04;15188.93
M; 5 t/m  9 jaar;PEKELA;329;328.42;199011.67;20778.43;0;19472.01;7685.51;4914.03;18077.3;23327.08;24685.26;11813.44;28243.45;0;2712.26;0;0;0;0;66.13;16.92;0;4889.58;23294.88
M; 5 t/m  9 jaar;PIJNACKER-NOOTDORP;1967;1957.92;942854.51;99993.05;0;116888.8;8696.3;10057.26;138781.37;71514.09;308717.36;110768.32;175266.74;6032.97;12723.89;0;0;0;0;4936.55;39.48;0;150931.93;261533.83
M; 5 t/m  9 jaar;PURMEREND;2067;2052.13;907824.21;128505.74;0;121765.52;44055.41;1861.58;111121.05;73630.58;339062.31;49621.49;211630.53;9205.52;10971.83;0;0;0;0;5210.32;50.76;0;32821.21;10122.35
M; 5 t/m  9 jaar;PUTTEN;779;774.19;300473.88;36137.87;0;46140.89;15195.58;7767.98;34580.31;30369.37;126128.41;21208.85;84134.54;0;1660.98;0;0;0;0;554.77;26.32;0;17742.64;9259.6
M; 5 t/m  9 jaar;RAALTE;1014;1009.95;466262.2;50162.96;0;60379.72;17074.82;23.67;53192.05;45814.16;117019.99;87309.8;123781.73;3017.76;1485.48;0;0;0;0;832.31;26.32;0;11066.9;23156.28
M; 5 t/m  9 jaar;REIMERSWAAL;812;807.44;417672.48;51827.78;0;48237.82;13621.24;51.52;26925.85;23861.4;79226.11;36666.19;78992.25;4724.08;4138.61;0;0;0;0;861.26;3.29;0;0;86119.37
M; 5 t/m  9 jaar;RENKUM;782;777.12;568038.78;47960.38;0;45709.52;14665.86;226.78;33923.59;57317.27;86725.9;40918.84;101803.81;0;5327.02;0;0;0;0;967;24.44;0;37378.06;12938.02
M; 5 t/m  9 jaar;RENSWOUDE;180;178.09;116629.08;13750.08;0;10602.94;2815.76;129.78;8550.32;28244.59;22419.27;8287.48;20467.61;0;2437.96;0;0;0;0;39.28;7.52;0;83200.46;231.68
M; 5 t/m  9 jaar;REUSEL-DE MIERDEN;390;384.72;127654.13;13892.1;0;22874.74;6692.33;22.93;12308.94;6096.43;63615.42;12657.39;23309.27;12176.9;0;0;0;0;0;788.76;9.4;0;0;69385.02
M; 5 t/m  9 jaar;RHEDEN;1091;1084.87;597434.02;54705.88;0;64724.92;24342.63;7821.65;61906.91;50814.47;147663.96;55389.3;173973.38;0;8237.09;0;0;0;0;1131.21;24.44;0;65727.85;52818.92
M; 5 t/m  9 jaar;RHENEN;615;612.55;356896.65;29317.69;0;36580.61;10400.49;488.11;28581.03;25635.53;78971;21833.52;63305.33;817.24;4484.83;0;0;0;0;1046.54;16.92;0;0;2844.54
M; 5 t/m  9 jaar;RIDDERKERK;1213;1207.55;419379.2;54320.81;0;72062.02;25678.36;2001.18;49360.42;29395.25;202139.73;45588.39;171940.26;1020.8;5689.51;0;0;0;0;1204.61;20.68;0;910.68;103691.75
M; 5 t/m  9 jaar;RIJSSEN-HOLTEN;1345;1342.25;540414.1;61374.38;0;80286.44;29136.95;214.29;62444.15;52106.05;158530.96;97037.68;105685.23;0;5674.33;0;0;0;0;702.64;53.11;0;144480.68;35147.96
M; 5 t/m  9 jaar;RIJSWIJK;1402;1392.43;619786.11;67664.46;0;81367.71;26546.74;11692.74;60782.35;40135.9;221119.87;52891.4;121434.07;7430.44;10656.64;0;0;0;0;5032.17;29.14;0;991.03;188235.45
M; 5 t/m  9 jaar;ROERDALEN;470;465.69;429848.98;38111.5;0;27574.96;11156.73;1.32;21043.09;15653.13;60560.56;26513.63;87593.02;0;2457.67;0;0;0;0;817.19;5.64;0;116081.01;28980.18
M; 5 t/m  9 jaar;ROERMOND;1486;1473.73;723525.04;110017.18;0;88950.89;31656.73;93.23;60767.92;43337.94;191035.64;50520.29;286682.41;15890.16;5558.42;0;0;0;0;17762.01;8.93;0;49199.13;187254.97
M; 5 t/m  9 jaar;ROOSENDAAL;2004;1986.81;970438.94;128651.76;0;117552.37;39091.94;131.72;75777.74;78348.24;241398.41;86929.55;263825.42;1066.16;10092.01;0;0;0;0;14345.34;33.84;0;117025.77;85841.96
M; 5 t/m  9 jaar;ROTTERDAM;18096;17822.34;8095646.55;1064061.41;0;1096128.38;383556.45;134391.68;866731.62;611863.2;3334332.36;528622.12;3120353.74;20108.68;123521.71;0;0;187.13;0;38185.38;258.5;0;393580.32;983126.17
M; 5 t/m  9 jaar;ROZENDAAL;53;53;53400.25;4230.84;0;3177.88;886.3;839.97;2472.91;1599.02;8124.94;2547.35;4737.73;0;0;0;0;0;0;0;0;0;0;1766.55
M; 5 t/m  9 jaar;RUCPHEN;493;490.88;276324.04;28404.92;0;29425.37;12061.34;1.96;17699.48;18609.06;70263.42;20383.59;84467.69;0;1575.18;0;0;0;0;1139.73;8.46;0;247.38;15310.73
M; 5 t/m  9 jaar;S GRAVENHAGE;15877;15596.93;7990603.28;997421.16;0;944187.46;381444.53;129220.13;667091.84;508228.71;3192370.03;508803.93;1705691.83;13516.34;129998.13;0;0;0;0;48968.74;325.24;0;310318.49;789107.28
M; 5 t/m  9 jaar;S HERTOGENBOSCH;4225;4195.17;2274894.45;278843.28;0;250575;85215.82;15539.63;169103.24;165929.12;695422.03;236111.98;505043.85;3094.18;28131.78;0;0;0;0;10811.96;88.36;0;152551.19;140785.55
M; 5 t/m  9 jaar;SCHAGEN;1289;1283.12;382886.76;46701.71;0;76633.62;22465.58;132.71;46953.92;21487.98;182116.66;61299.64;110496.58;0;2963.16;0;0;0;0;2109.33;75.2;0;5385.85;23152.34
M; 5 t/m  9 jaar;SCHERPENZEEL;335;334.53;107334.67;14190.52;0;20056.62;5248.77;61.68;15148.7;19931.52;45082.71;14387.9;53510.98;0;744.69;0;0;0;0;62.2;15.04;0;0;9681.49
M; 5 t/m  9 jaar;SCHIEDAM;2209;2177;930758.94;116761.31;0;131693.67;6356.09;9900.1;176262.65;92687.01;370740.63;130594.84;328068.63;3232.4;7885;0;0;0;0;13274.86;22.09;0;20609.78;104734.85
M; 5 t/m  9 jaar;SCHIERMONNIKOOG;17;17;3259.5;6598.23;0;1019.32;470.83;0;2936.95;1749.65;3543.24;1268.25;1385.24;0;0;0;0;0;0;0;20.68;0;5084.4;0
M; 5 t/m  9 jaar;SCHOUWEN-DUIVELAND;837;829.93;276036.76;42890.5;0;49122.23;16579.93;26.31;27999.48;19331.95;78087.76;27277.32;124610.5;25292.48;2084.57;0;0;0;0;3433.87;9.4;0;0;56804.03
M; 5 t/m  9 jaar;SIMPELVELD;234;233.89;161528.76;14231.98;0;13767.5;5506.69;4344.32;10380.43;8023.14;31678.91;7608.5;31377.32;0;396.29;0;0;0;0;361.33;1.88;0;0;931.16
M; 5 t/m  9 jaar;SINT ANTHONIS;277;277;86364.88;9763.61;0;16279.14;4842.39;120.91;12258.73;8484.23;37063.01;6954.32;29658.82;0;1524.48;0;0;0;0;209.24;5.64;0;0;258.41
M; 5 t/m  9 jaar;SINT-MICHIELSGESTEL;863;859.43;275013.38;31971.69;0;51175.86;16248.58;268.4;31441.46;23744.29;101672.77;39435;86390.24;748.4;3684.45;0;0;0;0;3295.96;18.8;0;98.04;114250.3
M; 5 t/m  9 jaar;SITTARD-GELEEN;2073;2058.39;1034483.12;105144.33;0;121986.99;49234.49;57;99077.23;43597.19;281522.13;75673.53;552066.44;16076.04;9776.5;0;0;0;0;11595.74;22.56;0;32029.49;153229.43
M; 5 t/m  9 jaar;SLIEDRECHT;773;771.32;359978.81;44377.52;0;46094.25;14393.76;98.73;22288.92;49385.11;106013.28;50022.54;47544.6;0;3861.04;0;0;0;0;848.56;14.57;0;218218.66;12305.32
M; 5 t/m  9 jaar;SLUIS;462;455.3;116273;21832.13;0;26082.6;8456.22;4.36;21116.13;10808.38;36911.82;31408.6;31886.28;10143.96;2362.77;0;0;0;0;58290.42;0;0;62384.16;58479.47
M; 5 t/m  9 jaar;SMALLINGERLAND;1613;1603.35;663131.6;90427.08;0;94856.72;30572.52;92.59;97402.42;63947.77;201657.03;46958.76;114718.38;0;3489.45;0;0;0;0;6332.29;1851.8;0;123441.64;60791.3
M; 5 t/m  9 jaar;SOEST;1290;1285.09;726871.71;82164.25;0;76778.24;25429.8;3837.06;60291.14;40318.5;169822.29;29840.17;186997.58;1302.48;6919.1;0;0;0;0;6371.62;33.84;0;7032.64;10778.09
M; 5 t/m  9 jaar;SOMEREN;435;431.21;425555.92;30115.49;0;25663.52;8474.81;1070.41;14100.16;19366.45;48501.95;27553.46;49398.75;2455.8;1101.98;0;0;0;0;1348.15;3.76;0;0;6236.51
M; 5 t/m  9 jaar;SON EN BREUGEL;499;496.73;217373.9;22646.16;0;29677.5;8858.31;1270.92;11935.74;17782.6;54884.92;7413.95;54010.2;4691.92;752.49;0;0;0;0;2030.67;9.4;0;0;27293.86
M; 5 t/m  9 jaar;STADSKANAAL;791;784.33;434070.82;37848.33;0;46813.77;16581.36;6540.23;40602.7;18135.56;90595.24;29558.14;66282.48;2854.64;5766.42;0;0;0;0;355.58;24.44;0;0;10684.47
M; 5 t/m  9 jaar;STAPHORST;649;645.37;192757.81;16747.79;0;38432.74;7524.35;792.34;15638.49;17987.07;82272.64;30502.32;32781.66;156.2;1536.18;0;0;0;0;100;32.43;0;156.96;18578.39
M; 5 t/m  9 jaar;STEDE BROEC;586;582.62;235640.47;20537.97;0;34491.18;11318.78;55.86;18569.66;19316.28;84853.46;25615.8;58430.17;0;5152.82;0;0;0;0;414.77;15.51;0;0;7818.93
M; 5 t/m  9 jaar;STEENBERGEN;597;592.94;311872.5;31396.52;0;35300.64;13294.27;20.01;23231.5;13796.95;66192.59;22866.77;34236.84;926;869.49;0;0;0;0;1145.14;16.92;0;21003.94;20870.91
M; 5 t/m  9 jaar;STEENWIJKERLAND;1170;1164.54;718737.04;39231.85;0;69522.54;21833.47;2147.16;57905.31;52981.24;154712.04;45268.31;113881.22;6674.4;11797.71;0;0;0;0;482.74;268.37;0;23244.38;27813.71
M; 5 t/m  9 jaar;STEIN;482;478.15;183921.09;18126.26;0;28361.08;11207.74;20.4;22180.66;7321.47;53770.02;15165.15;98027.79;356.96;760.29;0;0;0;0;3365.05;1.88;0;0;13209.5
M; 5 t/m  9 jaar;STICHTSE VECHT;1963;1953.67;794417.07;74713.75;0;116728.95;42489.36;27866.08;90565.36;63972.59;239196.47;46924.1;186467.68;0;4030.04;0;0;0;0;10829.23;62.04;0;2772.12;33618.28
M; 5 t/m  9 jaar;SUDWEST-FRYSLAN;2551;2537.32;929883.83;96072.76;0;150269.51;41163.88;32.04;131612.39;110597.37;304390.8;59233.5;180489.71;6968.83;18284.66;0;0;0;0;31950.52;3184.25;0;2860.2;78797.64
M; 5 t/m  9 jaar;TERNEUZEN;1259;1243.37;444468.75;61567.74;0;73181.18;24704.17;57.94;70030.5;32895.34;130987.29;56461.7;91855.16;0;2696.08;0;0;0;0;51139.69;5.64;0;238.38;24589.95
M; 5 t/m  9 jaar;TERSCHELLING;95;94.62;35019.7;7388.44;0;5651.23;2718.59;0;8943.12;73.1;12471.23;2082.5;6531.78;0;2187.27;0;0;0;0;155;125.02;0;0;352.9
M; 5 t/m  9 jaar;TEXEL;292;288.29;68373.82;10724.89;0;16952.07;5192.95;38.45;10749.67;6411.15;58058.74;4275.16;22085.73;1576.3;770.49;0;0;0;0;140.05;30.55;0;0;22367.8
M; 5 t/m  9 jaar;TEYLINGEN;1026;1018.98;444706.23;46349.49;0;60739.21;21781.75;8230.89;50593.33;12419.03;138054.79;62592.68;88792.33;0;6759.2;0;0;0;0;10095.8;34.31;0;29079.1;9308.54
M; 5 t/m  9 jaar;THOLEN;800;792.08;360968.63;40395.34;0;46920.19;17254.62;60.44;24321.22;24937.72;88729.01;21183.31;68354.07;21286.48;4795.74;0;0;0;0;1545.36;13.16;0;1381.28;30307.42
M; 5 t/m  9 jaar;TIEL;1125;1119.79;427145.54;58411.24;0;66802.12;25209.34;19327.68;67140.89;61104.1;168555.32;75351.16;197058.96;0;1563.48;0;0;0;0;799.64;24.44;0;223692.76;71172.2
M; 5 t/m  9 jaar;TILBURG;5590;5540.81;2969323.21;281092.82;0;332231.5;119241.11;5086.05;188119.82;214172.9;805978.64;180341.15;448323.4;42091.12;25594.65;0;0;0;0;12915.16;85.07;0;404415.69;436523.71
M; 5 t/m  9 jaar;TUBBERGEN;593;591.64;196556.06;22337.17;0;35203.2;10100.27;171.99;28056.32;34437.99;55818.46;61146.66;91071.52;0;1473.78;0;0;0;0;915.62;16.92;0;143.28;3698.9
M; 5 t/m  9 jaar;TWENTERAND;1123;1122.02;653894.09;62421.36;0;67145.22;21828.82;163.61;50874.78;64469.79;133143.4;96691.96;144247.73;4753.14;8153.89;0;0;0;0;177.41;25.38;0;258.78;68403.58
M; 5 t/m  9 jaar;TYNAARLO;987;983;261287.7;54024.86;0;57966.33;20029.26;2010.66;41664.08;24515.7;99470.73;43842.5;48039.81;0;4241.94;0;0;0;0;805.75;105.75;0;98816.62;3043.12
M; 5 t/m  9 jaar;TYTSJERKSTERADIEL;897;893.67;279831.99;27742.84;0;53181.22;13616.79;108.12;45230.92;34000.07;107475.74;29069.65;49974.02;1025.54;3844.35;0;0;0;0;347.08;1156.2;0;1555.3;48279.02
M; 5 t/m  9 jaar;UDEN;1065;1054.71;847588.67;34905.04;0;62518.97;20250.76;74.59;42524.72;27379.82;142418.67;17243.06;175765.22;2879.47;3234.65;0;0;0;0;1268.52;15.04;0;27379.67;74972.95
M; 5 t/m  9 jaar;UITGEEST;397;396;154369.67;16112.68;0;23639.23;7662.34;4599.12;15798.16;11606.53;49949.78;15902.76;23550.75;0;443.09;0;0;0;0;598.24;5.64;0;0;5270.55
M; 5 t/m  9 jaar;UITHOORN;835;827.17;229336.64;33647.95;0;49221.65;15865.49;10317.15;42646.83;23311.18;118380.6;69958.96;48741.03;920.6;4809.83;0;0;0;0;838.94;10.81;0;53.52;20087.52
M; 5 t/m  9 jaar;URK;956;946.15;343420.8;29387.57;0;56497.31;16346.94;3107.57;42768.53;40417.12;154188.04;66528.56;77748.66;2129.84;4876.34;0;0;0;0;2797.85;32.43;0;48160.16;19436.29
M; 5 t/m  9 jaar;UTRECHT;10256;10162.18;5088884.54;560901.54;0;614715.86;201792.87;217488.31;525960.37;340058.36;1679088.75;321991.34;1402869.88;8862.76;40162.47;0;0;0;0;44084.12;273.54;0;215191.85;499951.52
M; 5 t/m  9 jaar;UTRECHTSE HEUVELRUG;1276;1267.85;412913.87;50323.86;0;75189.89;23121.38;14477.46;60211.71;56934.75;141063.24;61605.13;145824.21;1206.48;6082.32;0;0;0;0;5010.39;28.2;0;8841.88;50411.73
M; 5 t/m  9 jaar;VAALS;144;137.92;53328.74;4231.5;0;7794.8;3166.68;35.82;4317.58;7956.52;21530.56;1763.04;34391.63;1460;748.59;0;0;0;0;5479.25;1.88;0;8609.05;26705.33
M; 5 t/m  9 jaar;VALKENBURG AAN DE GEUL;327;319.74;178568.09;19233.28;0;19022.31;7090.35;7.08;10430.36;29746.94;41631.08;11153.41;25995.86;17.6;1807.67;0;0;0;0;337.08;3.76;0;8395;19520.54
M; 5 t/m  9 jaar;VALKENSWAARD;731;729.3;298804.75;29615.64;0;43456.01;14484.76;67.59;28395.8;12904.4;74275.41;17631.87;70653.51;1318;4308.24;0;0;0;0;3243.56;11.28;0;0;51510.05
M; 5 t/m  9 jaar;VEENDAM;745;741.51;516950.93;56621.78;0;44312.11;15938.71;809.64;36058.21;36363.11;77988.79;24419.24;56675.43;343.52;9251.97;0;0;0;0;1409.84;33.84;0;0;31251.26
