geslacht;leeftijdsklasse;gemeentenaam;aantal_bsn;aantal_verzekerdejaren;kosten_medisch_specialistische_z;kosten_farmacie;kosten_huisarts_inschrijftarief;kosten_huisarts_consult;kosten_huisarts_mdz;kosten_huisarts_overig;kosten_hulpmiddelen;kosten_mondzorg;kosten_paramedische_zorg_fysioth;kosten_paramedische_zorg_overig;kosten_ziekenvervoer_zittend;kosten_ziekenvervoer_liggend;kosten_kraamzorg;kosten_verloskundige_zorg;kosten_grensoverschrijdende_zorg;kosten_eerstelijns_ondersteuning;kosten_geriatrische_revalidatiez;kosten_eerstelijnsverblijf;kosten_verpleging_en_verzorging;kosten_gzsp;kosten_integrale_geboortezorg;kosten_innovatiegelden_ggz;kosten_overig;kosten_consulten_ggz;kosten_intramuraal_verblijf_ggz;kosten_overige_prestaties_ggz
V;45 t/m 49 jaar;HENGELO;2507;2484.81;3645568.99;899259.65;191275.08;146851.75;71571.37;172647.05;213221.26;29970.16;90257.71;57179.95;5229.52;58109.11;0;1022.57;32869.3;0;0;15336.3;64755.11;0;0;0;4789.8;728028.28;242535.94;17806.67
V;45 t/m 49 jaar;HET HOGELAND;1376;1372.11;1730450.61;481327.37;102705.59;96061.88;41655.75;88332.2;112620.34;6684.36;37593.22;23088.84;5264.81;41548.64;0;0;1061.19;0;14964.16;0;49422.03;492.66;0;0;1818.93;525196.8;54801.3;3415.13
V;45 t/m 49 jaar;HEUMEN;496;494.72;566683.89;98805.37;36720.74;30654.78;10008.66;30810.75;24928.35;1773.77;14432.86;11913.52;920.6;5310.12;115.52;1882.93;1273.31;0;0;0;174.72;0;0;0;744.58;76119.94;0;217.69
V;45 t/m 49 jaar;HEUSDEN;1425;1419.51;1842657.78;329983.16;105011.73;103120.38;47078.62;93963.64;87841.82;13060.41;50363.81;31109.64;1080.32;38558.26;115.52;1255.8;10389.55;0;0;0;10078.97;0;0;0;10676;463302.45;95259.93;5871.87
V;45 t/m 49 jaar;HILLEGOM;708;696.87;762306.05;177264.82;51580.51;39348.62;13760.59;45397.56;37118.5;7403.87;18763.25;12065.94;6118.44;7892.64;0;0;1694.72;0;0;0;7474.56;0;0;0;1975.97;179136.39;39816.4;2481.34
V;45 t/m 49 jaar;HILVARENBEEK;462;461.47;583456.01;117739.97;34252.61;23124.3;9786.73;27746.93;31485.88;1482.33;25859.26;5809.64;426.09;13038.36;1599.08;1801.98;1464.02;0;0;0;17483.29;36861.22;0;0;821.52;153096.12;32684.5;3481.83
V;45 t/m 49 jaar;HILVERSUM;3017;2990.78;2917586.1;791160.59;227712.56;175756.48;108615.96;216593.28;177821.21;19696.08;51244.76;69326.63;641.8;35800.9;0;647.28;24760.58;0;0;0;61781.73;0;2824;0;5849.72;1199360.33;140064.8;31718.98
V;45 t/m 49 jaar;HOEKSCHE WAARD;2708;2696.23;3562909.5;987478.3;201321.21;149826.59;79250.69;193115.6;186152.53;29857.33;85272.98;48664.65;18687.15;48112.94;4962.28;4092.75;19993.93;0;0;0;48548.4;8176.37;0;0;5427.29;621253.99;34578.89;5480.19
V;45 t/m 49 jaar;HOF VAN TWENTE;1025;1020.54;1334080.56;239000.41;76594.48;56995.62;26999.97;66301.78;104190.97;14637.77;51133.58;26540.67;8388.96;16024.82;0;0;1627.03;0;0;0;51859.43;0;0;0;1789.24;146370.71;45636.44;12544.39
V;45 t/m 49 jaar;HOLLANDS KROON;1388;1366.26;2016236.85;299628.59;101105.29;75611.25;22186.89;98712.68;81799.01;28821.01;18911.93;28850.28;4015.67;26447.08;0;0;40581.02;0;0;0;45796.29;975.24;0;0;3548.21;201250.55;14900.2;3688.64
V;45 t/m 49 jaar;HOOGEVEEN;1613;1602.31;2426737.33;698881.34;121783.29;125410.17;89353.79;98940.82;154466.54;18422.41;39520.07;26611.62;13346.22;50396.62;1508.39;1363.69;3725.59;0;0;5119.55;39949.6;3067.83;0;0;6653.31;619844.17;232536.4;39250.01
V;45 t/m 49 jaar;HOORN;2323;2305.66;2962160.74;670127.3;178656.12;140142.8;56148.33;175813.43;129814.36;20638.25;58609.05;43780.3;9083.48;47812.09;860.72;146.7;14720.7;0;17229.29;0;55024.43;519.48;16542.68;0;16217.41;676085.41;238740.44;16946.67
V;45 t/m 49 jaar;HORST AAN DE MAAS;1242;1223.14;1246196.64;333064.51;89130.29;64102.15;82173.82;51071.62;90290.81;9993.73;44667.28;20267.92;15716.73;14072.16;2519.01;674.88;9023.06;0;0;0;6281.65;32263.11;0;0;13947.46;241442.63;11273.43;9096.46
V;45 t/m 49 jaar;HOUTEN;1701;1697.21;1890186.32;419764.05;126476.23;83140.44;57309.78;118194.27;105036.32;11471.02;43547.67;26193.9;9611.52;22178.49;115.52;957.87;11213.67;0;0;3918.32;50526.62;467.07;0;0;14956.48;501990.78;30156.88;3165.18
V;45 t/m 49 jaar;HUIZEN;1199;1193.77;1213917.8;279185.35;90134.86;77869.49;45637.14;110613.18;69097.04;9098.04;18700.5;22198.65;4960.38;25945.07;1097.06;1340.21;18763.75;0;0;1480.24;25590.11;0;4351;0;2306.75;438199.19;47561.72;16529.28
V;45 t/m 49 jaar;HULST;667;657.87;702535.01;147917.74;44148.61;39221.89;15523.67;59042.54;48462.73;6665.34;17830.81;11338.07;2947.88;16222.03;0;146.7;50535.37;0;0;0;7540.57;2583.99;0;0;406.2;211499.46;26966.69;2359.3
V;45 t/m 49 jaar;IJSSELSTEIN;1171;1167.4;1504026.08;514641.71;88934.91;67506.37;36738.86;86921.74;61319.92;11643.23;22307.4;19312.2;2189.57;11427.76;0;117.63;3179.97;0;0;0;27431.05;4005.45;0;0;1355.8;296912.91;35364.3;6907.56
V;45 t/m 49 jaar;KAAG EN BRAASSEM;781;775.45;1101919.67;181794.26;58028.83;50820.37;16884.17;66897.93;35706.17;1523.93;18893.79;10481.16;3086.8;9747.88;3085.66;1536.66;1955.42;0;0;0;6387.26;0;0;0;2972.26;249004.3;22641.87;4745.92
V;45 t/m 49 jaar;KAMPEN;1621;1616.13;2471301.19;420482.67;121408.24;86430.91;43792.38;120939.53;134640.19;26560.98;44257.38;34065.55;22060.59;34172.24;4367.02;4494.7;22458.7;0;23954.41;0;133809.21;19403.65;0;0;13599.08;534657.42;98748.4;12507.04
V;45 t/m 49 jaar;KAPELLE;399;394.67;460813.74;102018.71;29419.39;20729.21;10138.49;20544.39;46539.59;501.51;14967.02;5530.1;0;6109.37;0;0;8156.33;0;0;0;8888.44;0;0;0;253.74;90682.23;18304.34;4382.24
V;45 t/m 49 jaar;KATWIJK;1913;1895.98;2794162.53;720653.66;143073;111589.56;59406.99;159079.44;106005.78;23398.99;47871.82;26935.53;3408.76;45170.56;0;1062.45;4901.84;0;20173.28;11976.62;74630.67;0;0;0;5741.52;555572.31;176728.5;3200.11
V;45 t/m 49 jaar;KERKRADE;1138;1125.58;2389820.23;475939.26;87344.98;99119.77;38855.7;111833.54;121213.74;39075.04;47570.51;26475.43;24807.41;36006.76;112.61;512.97;76948.7;0;0;0;165422.37;22068.92;0;0;6738.34;381747.37;44998;13102.21
V;45 t/m 49 jaar;KOGGENLAND;676;670.55;867466.71;180014.82;50031.83;33731.46;13219.67;50253.38;41583.74;5067.17;15142.21;14955.57;1224.4;9156.23;0;73.35;5337.42;0;0;0;8700.52;0;3070;0;510.25;44317.06;0;0
V;45 t/m 49 jaar;KRIMPEN AAN DEN IJSSEL;827;822.22;1440184.72;212639.52;61886.64;53840.66;27289.85;57226.07;41819.33;8522.59;25590.93;14071.25;23562.83;17093.34;0;44.28;6345.18;0;0;0;25762.07;7460.28;0;0;420.07;226297.75;73918.78;1033.74
V;45 t/m 49 jaar;KRIMPENERWAARD;1615;1607.8;1838808.89;618483.27;120644.28;101723.77;32048.5;106753.8;118153.75;14826.82;46436;36276.5;14572.11;35827.49;2024.07;420.88;4241.34;0;0;5510.56;59249.11;0;0;0;9529.61;369921.89;26307.2;0
V;45 t/m 49 jaar;LAARBEEK;699;694.95;755486.97;239822.66;51987.67;50133.31;15213.16;45982.6;61417.49;9349.57;34041.43;14973.97;5281.51;14468.65;0;146.7;17148.65;0;0;0;18135.27;0;4135.6;0;474.87;135922.31;0;227.11
V;45 t/m 49 jaar;LAND VAN CUIJK;2568;2559.51;3113272.46;859134.08;191011.09;161725.75;60002.13;164784.39;218382.26;32740.44;103937.63;56959.01;11106.15;36020.51;0;338.67;15061.36;0;9215.26;16426.69;47882.65;75007.65;0;0;27029.52;755528.17;426499.67;9975.5
V;50 t/m 54 jaar;BERGEN LB;470;468.19;738512.58;84135.61;34965.37;26181.81;14099.15;43357.67;61523.24;3427.3;15346.42;12238.07;2432.5;19752.32;0;0;4871.48;0;0;0;1677.13;0;0;0;1721.91;31372.6;0;0
V;50 t/m 54 jaar;BERGEN NH;1162;1154.59;1663030.86;247752.4;85506.34;65455.3;16737.93;71959.12;66691.72;3950.19;37201.96;16367.47;4599.71;15405.76;2245.33;395.34;10394.36;0;0;2037.35;28831.76;0;0;0;1368.54;226238.44;14129.25;10934.07
V;50 t/m 54 jaar;BERGEN OP ZOOM;2583;2565.04;4271812.28;1110198.03;197567.54;187354.13;76116.35;170813.68;294453.12;98789.53;112270;43879.77;31977.79;104883.44;0;0;248772.23;0;60769.79;53245.23;158729.29;19195.83;0;0;10443.07;794977.97;184216.62;34436.07
V;50 t/m 54 jaar;BERKELLAND;1665;1659.36;3004505.08;499496.96;124078.01;99607.63;57882.37;101745.61;198200.39;34901.85;92624.13;47343.85;32089.19;34777.38;0;0;2330.23;0;0;7073.89;79748.98;0;0;0;2769.91;240061.85;15386.24;8352.87
V;50 t/m 54 jaar;BERNHEZE;1203;1198.69;2161054.74;419226.81;88639.7;92317.11;34040.89;82906.92;139434.4;22198.14;62313.46;29328.9;22412.01;45024.74;0;73.35;6406.96;0;0;0;175782.46;7378;0;0;12863.45;286067.88;90547.67;10319.8
V;50 t/m 54 jaar;BEST;1190;1182.45;2272549.71;479024.55;88929.19;88815.76;41446.58;61266.89;77550.83;22619.7;79154.85;24579.83;10714.72;22345.98;0;0;3371.71;0;0;0;41089.58;0;0;0;8478.86;175563.93;13719.06;9513.28
V;50 t/m 54 jaar;BEUNINGEN;962;958.78;2025113.51;299077.85;73009.16;78174.57;32235.5;61296.01;69990.41;15142.12;61853.43;30830.65;19388.47;28376.93;0;0;3896.11;0;30728.46;0;46405.85;0;0;0;3573.1;219555.64;37012.5;1801.52
V;50 t/m 54 jaar;BEVERWIJK;1515;1509.55;2489271.16;603415.41;117170.8;102338.44;71874.17;114238.32;101260.99;27303.45;68631.79;25508.82;9944.89;46428.66;0;0;8303.47;0;33026.35;5988.4;80425.93;137.88;2069.63;0;19023.51;470364.01;239236.53;33138.38
V;50 t/m 54 jaar;BLADEL;695;693.88;1124518.81;449257.28;51562.08;46352.81;26899.9;32769;68862.63;6470.77;50198.68;16906.95;7336.57;13209.55;0;0;69805.42;0;0;0;25709.34;0;0;0;2252.33;100428.16;66112.23;8529.23
V;50 t/m 54 jaar;BLARICUM;442;441.16;751586.37;174987.81;33098.97;27753.29;17180.67;28388.17;31384.16;1478.02;9595.99;6081.71;3774.87;15329.78;0;0;1226.36;0;0;0;24346.2;0;0;0;1583.93;166755.28;20551.98;921.1
V;50 t/m 54 jaar;BLOEMENDAAL;922;915.34;1089020.58;206698.96;68296;54175.67;30846.74;66485.53;47112.29;1512.64;34962.95;12515.01;4545.4;10847.07;0;0;5306.03;0;0;0;38340.83;5892.88;0;0;2942.32;248963.93;52008.64;35863.34
V;50 t/m 54 jaar;BODEGRAVEN-REEUWIJK;1245;1241.37;1991238.7;321642.13;91817.77;71848.95;34684.04;81231.99;103524.4;10273.46;36493.12;23552.06;6922.84;20356.22;0;0;8849.34;0;13181.25;7676.49;50861.84;482.58;0;0;4050.1;227589.28;101258.86;4997.67
V;50 t/m 54 jaar;BOEKEL;352;351.07;492033.07;129979.54;26170.2;26296.19;10884.89;21412.61;26907.55;2528.44;20742.86;14143.14;9595.04;11835.44;0;0;393.61;0;0;0;667.08;2795.31;0;0;1037.56;89177.23;205406.87;6518.35
V;50 t/m 54 jaar;BORGER-ODOORN;1005;1002.88;1716852.39;593395.51;74537.32;78652.17;55523.48;65393.25;159645.88;17613.34;27827.56;23171.8;29642.19;15494.16;0;0;305;0;0;0;78807.75;0;0;0;4595.85;133066.96;6459.96;0
V;50 t/m 54 jaar;BORNE;851;847.96;1261730.76;284817.5;63455.27;53215.42;31825.64;59891.72;67202.95;19753.25;59516.76;15549.51;2360.52;26632.44;0;0;3752.97;0;0;13063.68;11067.3;0;0;0;11994.57;169123.28;16447.47;2994.37
V;50 t/m 54 jaar;BORSELE;785;780.82;1144860.7;298932.09;58177.38;56837.98;28723.71;53634.53;100004.06;7229.04;34302.39;19091.13;39363.03;11106.76;0;0;45304.71;0;0;2340;34319.62;10628.82;0;0;3585.58;231765.54;56687.82;5276.17
V;50 t/m 54 jaar;BOXTEL;1229;1218.98;2051492.84;366934.28;92320.45;103064.08;45092.15;82483.53;97815.48;23639.96;93796.38;30863;24511.88;28274.34;2017.61;395.34;13267.37;0;0;0;55431.32;0;0;0;27302.24;236851.13;0;2402.49
V;50 t/m 54 jaar;BREDA;6397;6362.45;9492808.35;1973353.84;489054.39;428717.62;301456.09;355331.65;462646.99;181924.48;369236.41;115215.66;41834.07;157365.84;0;137.32;52605.4;0;24192.72;12943.46;259393.13;57311.88;0;0;40658.01;1722848.77;359137.76;62275.37
V;50 t/m 54 jaar;BRONCKHORST;1432;1428.61;2150049.23;510822.29;106861.06;88187.76;52441.58;93253.66;130273.41;11279.29;62409.34;27838.68;36591;18019.31;0;0;6256.38;0;0;0;29853.06;55551.85;0;0;4260.31;306859.12;48422.06;4701.68
V;50 t/m 54 jaar;BRUMMEN;784;783.27;1122457.57;238144.45;58324.63;47649.51;31214.06;65559.54;94641.9;3246.68;23932.6;17852.55;5869.11;15915.78;0;0;11013.66;0;0;0;21559.1;979.44;0;0;3412.08;189361.16;15500.28;11400.37
V;50 t/m 54 jaar;BRUNSSUM;979;974.13;2121007.54;514875.11;74154.23;85526.13;45528.52;94491.93;126319.84;23534.15;105651.48;22857.37;31103.49;26568.35;0;73.35;60881.36;0;0;2330.76;134495.9;59148.58;0;0;18746.18;292497.48;24663.72;3035.4
V;50 t/m 54 jaar;BUNNIK;579;577.41;848469.01;137355.18;43292.63;36686.56;18912.86;41814.14;44906.4;5823.48;20221.59;19568.42;4872.25;13235.18;0;0;337.01;0;13181.25;0;3101.85;0;0;0;6048.42;173196.84;3650.1;893.98
V;50 t/m 54 jaar;BUNSCHOTEN;785;778.18;1053516.87;212231.43;57138.6;48925.26;21634.16;50787.59;123396.36;6679.5;22976.76;14536.07;839.22;16997.22;0;73.35;2399.65;0;28310.93;1650.54;7744.56;0;0;0;2409.23;127927.69;236420.26;5941.4
V;50 t/m 54 jaar;BUREN;1149;1141.36;1809686.36;376805.45;85639.23;65186.23;47766.56;75814.24;91928.96;11033.84;34838.69;17756.86;11896.69;28441.43;0;0;5103.16;0;0;29628.72;85421.43;0;0;0;2503;226571.31;76673.41;3031.44
V;50 t/m 54 jaar;CAPELLE AAN DEN IJSSEL;2318;2308.79;4034710.79;759314.96;180602.42;138064.22;123867.88;182595.52;170017.46;22362.14;80241.34;56324.28;2656.63;54976.01;0;0;15383.42;0;15393.9;2542.14;137643.48;15624;0;0;7573.11;636101.31;87788.45;13595.03
V;50 t/m 54 jaar;CASTRICUM;1309;1305.39;2129670.93;396692.58;97550.91;77983.72;23441.35;96634.77;172158.95;9289.94;43977.27;32939.7;8347.84;43438.6;0;67.68;5900.36;0;16951.38;0;72264.42;0;0;0;5771.87;310059.24;217393.5;4216.99
V;50 t/m 54 jaar;COEVORDEN;1340;1335.33;2413554.05;413623.83;101050.81;92975.32;79620.91;93578.85;142765.65;23136.37;35280.16;22406.76;23812.87;64155.58;0;0;14956.07;0;0;0;103773.12;0;0;0;4995.09;151812.3;2379.8;4016.8
V;50 t/m 54 jaar;CRANENDONCK;708;700.84;1080647.42;226245.52;52079.73;47170.71;21272.01;40283.64;47781.01;17029.36;39564.68;10382.66;19342.39;22484.7;0;0;12879.27;0;0;0;49772.37;1621.89;0;0;2392.67;248981.45;163366.85;14106.37
V;50 t/m 54 jaar;CULEMBORG;1192;1185.78;1611957.49;368482.17;91567.34;78409.7;60427.35;83219.27;112504.83;11350.72;46314.01;36438.74;21863.08;34582.79;0;0;7224.15;0;0;0;27983.82;16195.59;0;0;2230.45;286668.53;153485.47;6057.94
V;50 t/m 54 jaar;DALFSEN;1043;1040.9;1554592.1;195611.84;77778.96;54794.65;35419.01;67187.03;101023.93;11937.28;29728.89;17253.05;2793.02;19838.03;0;0;2390.88;0;0;0;26645.95;0;0;0;2887.93;155908.92;14239.42;2330.17
V;50 t/m 54 jaar;DANTUMADIEL;633;631.34;1023307.12;216598.87;47499.46;41645.76;15533.73;58168.63;53170.62;10398.48;26503.39;6939.6;23573.52;13269.47;0;0;295.78;0;7841.64;0;76612.13;0;0;0;1173.64;93187.3;0;795.16
V;50 t/m 54 jaar;DE BILT;1612;1604.21;2537040.86;430010.6;122888.79;104080.73;55122.81;138012.53;145162.2;11057.48;71499.3;31204.59;6372.87;27443.01;0;0;9836.81;0;46072.41;11801.39;188298.37;7001.8;0;54.76;4280.4;473547.16;61497.62;15543.5
V;50 t/m 54 jaar;DE FRYSKE MARREN;1890;1884.65;2398502.26;540637.54;141314.97;105041.99;38315.46;195456.73;152935.87;30589.54;55900.66;25620.09;42361.7;34760.84;0;0;6805.94;0;0;0;131975.41;6859.27;0;0;6004.28;516841.29;106578.8;8660.38
V;50 t/m 54 jaar;DE RONDE VENEN;1832;1821.11;2703378.89;499372.86;136414;114098.72;65374.87;130151.69;141034.84;7757.2;70631.73;30885.09;21101.49;36110.33;0;0;23114.55;0;0;0;28444.09;0;0;0;14831.14;325864.99;51920.37;15238.39
V;50 t/m 54 jaar;DE WOLDEN;954;952;1514327.98;259083.64;70962.1;60363.64;56534.18;55354.41;116555.18;14836.1;33549.32;20973.95;9508.17;25136.67;0;0;3598.76;0;0;17259.36;41828;0;0;0;3062.9;209062.13;80119.59;0
V;50 t/m 54 jaar;DELFT;2875;2852.94;4274021.13;1084747.51;208779.83;11442.43;37947.04;380502.19;246182.8;54600.05;104685.35;56905.34;8915.94;98886.51;0;146.7;26045.11;0;40322.57;22335.36;248926.71;0;0;0;6361.63;1057997.81;316558.84;30695.97
V;50 t/m 54 jaar;DEN HELDER;1955;1946.6;3545511.74;665186.62;148873.23;124181.07;62070.4;154786.75;195583.04;52442.19;43566.08;67240.53;13734.62;60630.02;0;0;9955.72;0;0;9313.6;94543.24;0;0;0;15073.95;438058.33;103281.74;12901
V;50 t/m 54 jaar;DEURNE;1117;1110.57;1689564.16;317635.36;82384.55;72227.18;36495.81;53274.18;132232.4;34677.88;76916.64;35607.73;14850.98;19759.41;0;0;3079.55;0;0;4332.48;84008.16;5623.59;0;0;5710.98;142253.46;0;3102.46
V;50 t/m 54 jaar;DEVENTER;3780;3757.13;6414249.68;1230777.68;292363.11;236355.39;175882.93;288569.07;363565.27;70456.74;122012.91;92742.05;51988.41;100577.92;0;0;22417.45;0;32532.18;28408.63;196651.28;55499.64;0;0;51681.07;1396488.56;576447.97;29067.06
V;50 t/m 54 jaar;DIEMEN;902;893.91;1491624.46;263199.21;68535.39;63582.41;56308.76;60637.37;72513.46;16969.5;29517.45;11927.12;3203.92;25293.14;3022.4;733.37;14607.49;0;0;0;51643.17;7113.89;0;0;1571.63;256056.63;10862.38;5477.93
V;50 t/m 54 jaar;DIJK EN WAARD;3312;3299.71;5403440.88;992438.92;247217.18;196344.26;86181.95;241139.22;310630.02;36713.28;114543.18;70017.81;10185.3;77930.62;3078.06;537.04;20475.62;0;4003.81;0;103048.56;259.74;0;0;9978.13;692589.2;93913.73;7292.26
V;50 t/m 54 jaar;DINKELLAND;901;899.83;1408600.8;183568.93;66804.84;43988.57;25931.71;52587.69;82941.67;12763.42;36288.56;15004.75;7143.01;23142.84;0;0;28981.93;0;9030.95;0;39770.06;0;0;0;5779.77;108078.1;14475.89;7296.24
V;50 t/m 54 jaar;DOESBURG;457;453.08;750316.51;173253.48;35492.43;37375.72;32431.74;33056.29;29094.21;13008.89;27690.87;13452.61;4499.76;13990.05;0;0;13479.98;0;0;0;20904.39;1880.82;0;0;1296.98;149374.6;10104.48;3805
V;50 t/m 54 jaar;DOETINCHEM;2135;2127.75;2495019.05;639317.68;162141.15;137680.22;97388.59;145734.99;245194.69;37096.82;102292.87;56445.53;33589.19;40974.69;0;0;7387.47;0;0;3920.55;100003.11;13838.76;0;0;9349.71;716552.75;124215.87;17981.2
V;50 t/m 54 jaar;DONGEN;985;976.01;1678271.27;283842.52;72957.87;59718.89;88049.56;49358.64;94684.76;8971.61;47354;29123.79;10122.18;23369.25;0;0;3851.87;0;0;0;24618.31;5008.88;0;0;5537.3;197630.43;6798.56;3914.64
V;50 t/m 54 jaar;DORDRECHT;4320;4293.67;7471842;1965886.84;337271.02;370065.54;141533.8;270654.63;442643.77;86473.04;188972.61;69754.09;21943.23;128954.69;0;146.7;91748.77;0;0;46881.08;358819.1;20010.16;0;395.32;3529.8;1348704.34;313558.32;50312.36
V;50 t/m 54 jaar;DRECHTERLAND;755;749.81;880348.26;158447.63;55643.04;41214.53;21611.85;47122.67;59010.81;3333.28;15504.11;17061.47;3174.14;16453.87;0;0;1358.95;0;0;0;64503.09;91.44;0;0;1790.53;68236.49;0;1833.98
V;50 t/m 54 jaar;DRIMMELEN;1063;1056.46;1403328.98;529726.39;77534.43;77080.16;109777.89;54658.13;124782.87;13031.77;66497.53;23646.15;15057.78;27635.23;0;0;3810.4;0;17636.46;0;56846.16;0;0;0;3452.84;278546.45;95724.43;42590.83
V;50 t/m 54 jaar;DRONTEN;1616;1604.97;2575412.57;596784.89;120314.71;110318.55;45282.58;118276.83;206131.44;25925.08;78445.91;24013.8;31070.81;32724.77;649.74;0;4526.43;0;0;1254.72;65881.13;861.75;0;0;6861.21;272098.66;30862.07;9937.2
V;50 t/m 54 jaar;DRUTEN;780;774.01;1149483.91;227894.72;56837.79;50966.08;26593.35;44689.69;84995.29;11899.21;34515.61;19845.17;7162.13;24524.65;0;73.35;2352.26;0;0;0;27170.4;0;0;0;7044.34;191426;40786.07;18526.32
V;50 t/m 54 jaar;DUIVEN;1041;1037.63;1493014.19;355743.76;77859.47;69444.33;48243.52;76705.2;112803.39;19678.2;41049.2;24250.07;14272.64;18227;0;0;2347.85;0;0;0;28186.4;696.6;0;0;2029.76;264636.36;13397.81;3454.53
V;50 t/m 54 jaar;ECHT-SUSTEREN;1183;1176.36;2020595.76;328747.99;87405.69;97324.71;39855.62;96337.62;71931.88;34795.07;64117.7;26375.84;10420.21;19301.56;0;73.35;61467.89;0;4787.23;17869.16;68662.51;4412.88;0;0;7944.61;339469.02;29915.12;3096.89
V;50 t/m 54 jaar;EDAM-VOLENDAM;1337;1333.14;2197810.23;351725.9;99630;95920.61;34250.21;105490.55;88379.69;11426.77;55574.99;36880.01;4009.13;30779.34;0;0;22105.29;0;3455.44;1945.93;80896.17;619.49;0;0;3241.45;210982.7;165867.78;14990.82
V;50 t/m 54 jaar;EDE;3927;3905.93;5960456.03;1646595.11;295613.13;248388.07;149629.71;290558.12;425558.7;62089.53;146455.65;90998.28;22029.03;103332.79;0;0;32345.24;0;68481.42;24328.24;349382.29;69.66;0;0;18597.32;873008.01;201815.67;32741.02
V;50 t/m 54 jaar;EEMNES;386;384.89;608842.57;110879.59;28463.72;22781.91;13518.28;20818.53;38993.09;2309.38;8019.02;4245.18;664.15;9085.26;0;0;1028.89;0;0;0;390.72;0;0;0;758.23;103855.74;27082.03;5003.35
V;50 t/m 54 jaar;EEMSDELTA;1582;1574.22;3180474.45;643024.11;120298.67;128523.87;89195.2;112270.88;149960.24;26233.29;77884.01;29596.82;14974.2;62246.96;0;0;1155.44;0;13906.75;13403.16;152889.84;0;0;0;7568.48;390737.24;71092.44;3476.96
V;50 t/m 54 jaar;EERSEL;636;634.55;861741.55;136779.42;46720.91;42462.3;16434.82;30149.5;38382.32;17212.53;21016.51;12047.68;3502.64;12170.1;0;0;11586.58;0;0;0;15011.56;0;0;0;4178.36;102116.97;2439.42;4857.78
V;50 t/m 54 jaar;EIJSDEN-MARGRATEN;889;884.96;1048090.43;178527.71;65888.83;59817.63;36502.27;62260.06;51119.84;6452.77;54630.87;13013.66;5161.71;12469.17;0;73.35;34052.89;0;7881.64;22832.47;27097.75;0;0;0;713.26;153490.95;22220.55;2554.78
V;50 t/m 54 jaar;EINDHOVEN;7242;7176.33;11299314.09;2668839.91;563710.73;556504.57;311330.37;438942.42;705087.21;200732.81;309409.79;157389.68;78676.08;174872.36;12;73.35;117566.06;0;40631.27;1890.09;468464.2;54600.86;0;0;68988.69;2161977.46;617349.14;82384.21
V;50 t/m 54 jaar;ELBURG;849;847.94;1472174.29;238884.08;63357.76;56851.93;38453.26;65572.54;107093.45;23293.03;48417.96;22256.69;22386.1;28007.69;0;395.34;1200.05;0;0;0;9373.99;21105.6;0;0;7633.59;189582.73;26202.91;5002.92
V;50 t/m 54 jaar;EMMEN;4001;3979.32;8425506.83;1619657.89;305921.63;342331.8;251839.06;313234.26;483539.97;87695.59;175161.46;81189.28;63741.22;109294.81;1505.48;647.96;3854.6;0;32037.11;0;414711.4;6758.91;0;0;29715.57;1038422.1;202016.65;32324.61
V;50 t/m 54 jaar;ENKHUIZEN;687;679.29;1216149.49;228770.41;50943.48;40268.49;22644.88;60776.06;47299.73;13689.47;14378.39;11612.93;9340.69;18010.13;0;0;2528.88;0;0;0;26144.83;0;0;0;2088.08;95938.17;36788.62;4982.05
V;50 t/m 54 jaar;ENSCHEDE;5355;5317.62;9158059.1;1805949.86;384040.63;338270.15;281938.72;433496.21;555024.29;148679.79;293880.59;122778.89;31773.18;143683.27;0;220.05;44034.42;0;20067.59;9957.88;587516.08;112356.77;0;0;114646.52;1420551.5;531811.69;29119.88
V;50 t/m 54 jaar;EPE;1221;1216.92;1880160.84;409244.04;91374.76;91163.45;60584.99;110608.05;134664.14;20932.88;60935.45;39163.18;36377.33;40450.14;113.21;0;6377.1;0;7026.88;1361;25857.71;33738.58;0;0;13475.84;274035.99;60155.36;7708.64
V;50 t/m 54 jaar;ERMELO;1033;1031.53;1475095.33;296446.84;75314.65;60244.21;64573.19;55166.31;143994.97;6380.26;31429.92;19429.22;16061.15;19547.41;0;265.32;12070.99;0;0;0;67166.23;0;0;0;32273.38;479918.88;67779.18;16948.12
V;50 t/m 54 jaar;ETTEN-LEUR;1591;1582.31;2872962.94;439583.65;117818.04;86902.58;106833.22;74600.81;158926.01;34103.13;72187.36;35014.58;24530.5;61755.8;0;0;24349.69;0;80891.88;0;70512.26;6268.14;0;0;13686.94;369551.56;25459.49;5601.11
V;50 t/m 54 jaar;GEERTRUIDENBERG;814;810.51;1311505.28;308471.32;60501.44;57074.62;96484.3;43145.71;67973.68;27782.02;40133.29;22356.47;25080.11;23429.38;0;0;5401.39;0;0;0;7501.42;140.76;0;0;2248.28;90687.07;0;0
V;50 t/m 54 jaar;GELDROP-MIERLO;1414;1411.26;2390480.29;477474.17;107335.64;99338.33;72400.91;84695.27;131507.2;22360.55;61533.93;41056.77;4603.27;23983.21;1027.62;616.38;8448.85;0;0;15154.66;93567.08;6813.15;0;0;4706.11;472350.5;174130.53;14110.18
V;50 t/m 54 jaar;GEMERT-BAKEL;1049;1037.38;1560196.71;271128.92;77338.11;84017.38;27090.21;64681.41;97697.97;29060.51;50666.64;24659.79;1772.4;23889.21;0;0;7398.38;0;0;10099.96;19584.11;0;0;0;1439.31;117404.75;2399.2;7153.17
