GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_TWEEDELIJNS_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_EERSTELIJNS_PSYCHOLOGISCHE_ZORG;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_OVERIG
M; 0 t/m  4 jaar;HARDENBERG;1794;1609.32;1477869.73;141159.03;58717.6;93099.68;52468.19;135864.17;63973.71;25483.52;63608.13;65312.17;18817.45;15390.46;0;0;1008.19;2145.96;18.26;77.71
M; 0 t/m  4 jaar;HARDERWIJK;1491;1323.93;1240086.29;148844.84;55070.14;76357.93;39826.64;102290.53;50347.38;30025.34;45134.23;49132.82;6529.98;17279.84;0;0;502.2;15997.46;16.37;993.35
M; 0 t/m  4 jaar;HARDINXVELD-GIESSENDAM;573;522.02;600182.88;37369.95;151.22;29508.24;13637.12;24786.48;16084.85;7514.32;16091.92;11154.69;15301.34;6410.31;0;0;446.07;548.49;0.31;15.36
M; 0 t/m  4 jaar;HARLINGEN;412;377.42;259586.55;37224.84;7936.71;21647.16;10287.24;19091.08;16889.37;4414.57;13916.67;12773.12;0;6885.44;0;0;72.79;56.35;295.2;2856.06
M; 0 t/m  4 jaar;HATTEM;310;281.1;281281.3;20790.02;1559.9;16294.96;7810.56;20819.62;28545.63;4902.64;7896.62;5189.7;815.74;5505.86;0;0;81.07;249.56;1.57;46.21
M; 0 t/m  4 jaar;HEEMSKERK;1055;950.35;1006079.85;106612.89;44620.87;54750.41;28520.86;56523.29;68813.28;27564.12;20250.99;18571.05;3120.2;6975.81;0;0;824.46;4985.97;8.82;82.03
M; 0 t/m  4 jaar;HEEMSTEDE;707;650;539866.44;48469.41;11533.31;37798.55;17585.86;33867.09;31869.16;13351.71;6979.8;11041.6;0;10642.9;0;0;0;3010.63;2.83;767.06
M; 0 t/m  4 jaar;HEERDE;493;441.46;492470.16;33393.83;4671.93;25346.74;12635.24;28954.13;22568.68;6510.8;5684.11;14370.02;5845.78;6428.44;0;0;0;2754;1.26;35.42
M; 0 t/m  4 jaar;HEERENVEEN;1377;1242.33;1376237.54;133678.35;100001.17;71853.19;31112.96;89422.48;61243.53;15396.06;26182.04;33262.49;3044.12;25172.14;0;0;1065.68;1763.34;894.46;5718.92
M; 0 t/m  4 jaar;HEERHUGOWAARD;1796;1605.96;1608765.19;154633.84;64114.77;92682.17;55768.84;92668.51;49401.42;37063.97;37638.02;44175.09;9248.39;21582.06;0;0;0;2053.18;22.97;30.74
M; 0 t/m  4 jaar;HEERLEN;1959;1727.95;2226500.22;192695.81;123218.47;97754.31;62034.32;126936.07;64455.14;41327.21;39827.4;100057.64;6652.28;21676.23;0;0;737.64;60825.39;10.08;3091.21
M; 0 t/m  4 jaar;HEEZE-LEENDE;383;347.26;305845.43;25462.49;0;19998.27;12818.67;16946.46;6761.82;5273.96;6491.99;18068.04;0;3588.74;0;0;0;337.56;0;131.52
M; 0 t/m  4 jaar;HEILOO;525;486.45;574318.6;61693.38;8074.98;28097.88;12399.49;20168.79;21488.43;5788.46;16712.57;10351.11;11148.54;11325.09;0;0;0;1405.65;9.76;111.51
M; 0 t/m  4 jaar;HELLENDOORN;991;893.43;977069.14;55324.31;15548.78;51486.61;29293.72;44934.12;39385.84;18079.76;37967.02;30074.31;0;14798.12;0;0;73.8;962.72;13.54;15.3
M; 0 t/m  4 jaar;HELLEVOETSLUIS;1021;926.48;1112830.97;95933.72;55437.09;53756.03;31246.58;68750.28;28294.52;12929.25;22494.46;40980.6;15787.3;9391.43;0;0;149.14;3511.52;7.56;22.3
M; 0 t/m  4 jaar;HELMOND;2814;2520.35;2769306.12;234831.33;29911.35;145543.99;86089.57;193247.97;68188.74;45628.59;62626.33;101552.62;5958.34;21318.23;0;0;2309.68;15277.44;2.52;15599.05
M; 0 t/m  4 jaar;HENDRIK-IDO-AMBACHT;987;888.51;1019519.76;131599.95;13894.07;50759.2;32267.57;49335.52;52457.39;15868.43;35477.97;22684.85;4489.12;16785.55;0;0;907.56;177386.87;2.52;12889.53
M; 0 t/m  4 jaar;HENGELO;2288;2054.28;2064310.8;175254.03;24615.68;116459.41;60050.45;149942.23;59895.91;38234.99;91394.93;85867.31;1625.97;21874.91;0;0;1164.83;7603.38;13.54;255.72
M; 0 t/m  4 jaar;HET HOGELAND;1401;1242.88;1480432.77;126432.05;90093.18;70339.15;39960.94;70583.02;83503.55;19459.08;50306.32;25241.85;94500.94;20058.68;0;0;0;10421.2;31.79;122.8
M; 0 t/m  4 jaar;HEUMEN;390;363.01;255019.19;28355.99;18614.75;21499.41;11622.27;23394.52;7511.98;10421.94;13354.06;17023.79;0;2248.88;0;0;0;702.5;2.83;3885.94
M; 0 t/m  4 jaar;HEUSDEN;1144;1039.76;1083456.72;100624.66;25919.99;60062.26;35941.23;53327.22;46484.02;19765.02;34705.92;46676.68;2575.85;8827.31;0;0;228.18;4797.07;5.04;127.05
M; 0 t/m  4 jaar;HILLEGOM;568;505.25;553815.8;51706.44;16229.43;28079.1;18598.5;30838.5;23621.72;9672.66;11197.56;10709.51;0;13003.34;0;0;789.12;1426.94;2.52;344
M; 0 t/m  4 jaar;HILVARENBEEK;362;330.48;283657.95;19808.29;4895.13;19167.01;9643.92;14660.51;12750.52;5310.17;13471.04;9213.39;1093.96;5233.34;0;0;0;10143.84;0;0
M; 0 t/m  4 jaar;HILVERSUM;2399;2146.25;2198589.9;193719.9;47662.92;123022.83;66540.39;136866.33;75411.09;41877.52;36125.09;43796.53;2519.57;20380.59;0;0;2521.54;44881.69;34.32;666.38
M; 0 t/m  4 jaar;HOEKSCHE WAARD;2180;1986.02;1973909.74;225812.64;22383.35;115191.51;59405.51;147674.79;73409.51;22044.82;62506.94;46064.46;6204.23;22787.48;0;0;1947.97;3421.3;9.13;122.5
M; 0 t/m  4 jaar;HOF VAN TWENTE;877;796.62;709681.34;46679.86;28100.62;46117.68;22528.07;43800.7;17745.95;12891.96;18053.2;29762.32;3448.22;14583.39;0;0;1330.53;1078.52;1.57;43.92
M; 0 t/m  4 jaar;HOLLANDS KROON;1330;1206.51;999869.44;101764.26;32819.02;70028.08;29813.47;67595.06;46799.41;26603.08;30711.2;38124.2;0;14772.38;0;0;70.02;986.57;23.62;237
M; 0 t/m  4 jaar;HOOGEVEEN;1704;1524.81;1475335.84;221071.35;461008.1;87699.54;59031.82;148316.54;60102.74;24402.58;47153.97;36181.74;11499.17;18467.2;0;0;1398.27;1343.6;25.49;10048.32
M; 0 t/m  4 jaar;HOORN;2175;1956.31;2390799.12;195696.52;88438.29;115744.3;58332.04;145516.52;104886.48;42315.54;42699.91;56147.39;22593.7;40449.08;0;0;1626.72;5418.03;26.13;6130.49
M; 0 t/m  4 jaar;HORST AAN DE MAAS;1025;914.94;865011.08;71850.16;104949.68;53014.05;32429.94;54378.3;31143.3;24145.78;39924.86;26745.95;3835.94;9275.74;0;0;0;33879.05;3.78;23.82
M; 0 t/m  4 jaar;HOUTEN;1761;1597.84;1315161.42;112213.52;48839.25;92389.32;44675.88;108293.29;26800.95;21996.79;59000.57;41427.3;0;9766.73;0;0;3382.88;4013.06;9.44;29018.58
M; 0 t/m  4 jaar;HUIZEN;1103;998.46;882882.34;74042.08;13916.16;57784.81;32439.52;63621.92;49674.54;15247.07;12098.06;25183.31;1105.47;12141.87;0;0;0;3234.85;15.42;7683.43
M; 0 t/m  4 jaar;HULST;521;469.78;435133.67;35537.93;33487.26;26687.2;14939.5;28555.76;16844.11;8864.22;17053.43;14881.87;10268.62;3956.86;0;0;73.31;229619.66;1.26;3.34
M; 0 t/m  4 jaar;IJSSELSTEIN;1026;932.89;1117185.42;115223.14;13816.51;53182.43;29828.48;65903.73;41822.03;17543.51;32760.4;22432.21;3845.97;12680.96;0;0;722.68;3972.82;8.19;550.84
M; 0 t/m  4 jaar;KAAG EN BRAASSEM;670;603.88;362265.78;41120.73;11031.23;34987.67;19822.1;44105.84;13712.71;8558.97;19812.32;14865.21;0;2426.59;0;0;0;1570.24;2.52;2524.05
M; 0 t/m  4 jaar;KAMPEN;1771;1595.98;1290380.85;132378.17;58136.15;92150.15;40830.2;111034.61;67266.62;21745.3;54051.05;40862.77;22511.94;9517.87;0;0;0;779.59;30.22;201.12
M; 0 t/m  4 jaar;KAPELLE;409;370.73;286362.61;35079.35;4384.39;21507.9;9086.08;25352.56;19501.19;5775.49;20051.25;10566.98;0;3979.94;0;0;198.85;991.69;0;34
M; 0 t/m  4 jaar;KATWIJK;2009;1811.48;1724570.28;169875.69;56900.26;104448.93;64485.32;128469.21;69825.04;28334.3;58364.28;70320.94;374.81;31301.8;0;0;3984.99;4714.59;9.44;664.53
M; 0 t/m  4 jaar;KERKRADE;951;852;940922.36;84528.25;39917.26;47662.24;32670.31;58841.32;27145.09;19420.47;20101.12;55552.15;5524.73;7727.78;0;0;715.22;18434.65;2.52;1946.74
M; 0 t/m  4 jaar;KOGGENLAND;592;526.63;627466.87;60554.46;5253.93;30111.91;15591.15;27534.07;19834.1;12662.03;12221.94;15609.47;0;10860.29;0;0;220.03;1609.44;0;0
M; 0 t/m  4 jaar;KRIMPEN AAN DEN IJSSEL;725;655.36;601863.24;61443.89;20118.16;37600.01;20436.22;39402.64;21307.04;9453.35;18107.23;16780.01;5022.33;9567.69;0;0;1020.95;1125.29;1.26;2541.25
M; 0 t/m  4 jaar;KRIMPENERWAARD;1400;1280.82;1467663.05;123979.68;27729.17;73238.74;43718.59;60543.87;34682.76;19777.8;32135.34;44627.5;10291.98;18513.96;0;0;1035.67;3479.75;9.44;216.93
M; 0 t/m  4 jaar;LAARBEEK;597;530.53;626130.45;47626.78;300.5;30212.24;19330.9;29500.56;25411.09;9600.84;22317.37;19164.31;2105.33;7214.71;0;0;515.89;669.63;0;40.56
M; 0 t/m  4 jaar;LANDERD;363;328.81;391811.04;36165.32;7744.19;18806.78;12127.98;20878.46;6426.49;6404.42;10070.3;13253.27;5523.57;3217.44;0;0;134.58;650.06;1.26;43.84
M; 0 t/m  4 jaar;LANDGRAAF;781;688.63;719249.8;49665.57;65477.76;38633.61;26601.52;45508.94;13869.87;14973.28;11906.04;31039.87;0;7377.5;0;0;427.83;2871.22;2.2;163.17
M; 0 t/m  4 jaar;LANDSMEER;224;207.55;197413.36;14926.34;5245.12;12079.81;6615.47;12387.67;4044.29;5633.68;3381.57;5831.89;0;639.6;0;0;0;1156.87;2.52;77.45
M; 0 t/m  4 jaar;LANGEDIJK;752;675.65;702128.09;55645.48;5835.74;38797.6;19013.76;33428.54;31083.86;13975.39;23447.54;14249.5;0;4001.07;0;0;0;5645.43;8.81;34.44
M; 0 t/m  4 jaar;LANSINGERLAND;2170;1971.75;1713358.64;218204.13;56647.36;114353.61;64430.61;117405.68;93462.44;29324.85;106794.84;48906.1;670.9;13446.84;0;14.71;1210.3;19000.43;9.76;5780.14
M; 0 t/m  4 jaar;LAREN;193;179.95;109092.94;16298.66;2156.86;10448.25;6015.01;12901;4059.44;1622.16;4390.39;4248.67;0;1540.05;0;0;0;111311.6;0;22.5
M; 0 t/m  4 jaar;LEEUWARDEN;3272;2933.12;2860723.48;230102;80977.33;168939.22;84043.6;196266.43;93929.86;37405.95;77024.47;82892.37;513.71;62985.45;0;0;1363.06;4244.96;2497.03;19717.4
M; 0 t/m  4 jaar;LEIDEN;3175;2785.19;3004694.83;287670.35;88759.79;156982.25;93891.7;235429.81;91502.46;37008.87;70504.61;119976.87;610.9;47398.5;0;0;3169.51;7885.34;14.48;18069.86
M; 0 t/m  4 jaar;LEIDERDORP;689;624.61;634035.57;56702.51;25901.16;35614.93;17841.67;52629.02;20676.65;9103.35;29070.07;28433.23;0;4627.11;0;0;512.48;2164.58;2.52;646.71
M; 0 t/m  4 jaar;LEIDSCHENDAM-VOORBURG;1969;1763.37;1884516.12;233801.87;58884.36;100729.29;58079.13;104130.53;63494.64;23865.23;62756.04;31747.21;4155.05;21066.62;0;0;1141.21;9655.44;16.99;2233.29
M; 0 t/m  4 jaar;LELYSTAD;2565;2317.25;2266323.04;285488.57;48209.64;131800;67329.59;191172.24;96065.78;45535.25;59512;83578.2;5084.02;34042.05;0;0;368.55;7695.31;46.91;39652.68
M; 0 t/m  4 jaar;LEUDAL;785;714.95;934539.1;70346.84;44550.89;41627.83;24846.22;41444.62;20887.2;12053.98;22300.59;35583.5;0;17680.25;0;0;0;4171.28;1.26;0
M; 0 t/m  4 jaar;LEUSDEN;812;737.23;643491.88;45527.26;20078.43;42720.42;21736.73;37123.02;30599.15;9979.64;21022.9;20366.21;1262.94;8859.34;0;0;569.29;7192.41;6.29;916.75
M; 0 t/m  4 jaar;LINGEWAARD;1290;1165.46;1079498.31;78030.45;16651.61;67258.26;38316.4;66134.44;33470.74;16462.33;57410.91;73334.6;14849.81;7384.65;0;0;1246.74;7910.1;6.91;271.35
M; 0 t/m  4 jaar;LISSE;578;521.83;560272.05;27317.13;4512.59;30023.32;15392.72;33351.18;10573.11;7564.51;18177.07;17246.01;0;8302.68;0;0;71.59;454.86;2.52;57.35
M; 0 t/m  4 jaar;LOCHEM;675;615.61;402415.15;61840.52;8325.79;35008.96;16410.55;34668.92;20932.02;8021.21;18854.73;19692.2;0;5028.48;0;0;1430.21;776.23;3.78;39.41
M; 0 t/m  4 jaar;LOON OP ZAND;554;498.67;499513.26;27908.96;10466.93;28089.43;16609.54;26984.48;14550.12;8732.14;9432.97;17526.05;4782.3;2631.97;0;0;0;2192.53;3.15;53.61
M; 0 t/m  4 jaar;LOPIK;405;369.37;350330.39;27075.97;0;20657;10439.52;17479.95;12050.18;10159.65;7110.43;12110.13;0;4491.73;0;0;668.36;392.24;0;14.61
M; 0 t/m  4 jaar;LOPPERSUM;309;269.7;446310.41;28118.66;6126.63;13692.73;7776.11;14013.92;5029.26;4147.17;8605.62;5774.57;0;1177.79;0;0;570.66;122.4;9.45;20
M; 0 t/m  4 jaar;LOSSER;584;529.73;622465.62;66091.19;14221.68;29746.67;12459.58;32484.15;18551.03;7677.11;21978.89;21232.08;0;4603.75;0;0;0;383.85;2.52;207.83
M; 0 t/m  4 jaar;MAASDRIEL;658;599.08;454151.46;29041.14;4466.23;34540.51;18709.02;37921.14;21505.52;12590.43;13947.81;23092.1;2032.6;8786.71;0;0;1561.57;779.26;2.52;100.59
M; 0 t/m  4 jaar;MAASGOUW;462;420.57;542103.06;70171.73;48087.5;23993.7;16652.8;28980.46;33509.27;9099.74;23380.4;22552.52;314.24;6043.09;0;0;293.76;26104.19;0;15.68
M; 0 t/m  4 jaar;MAASSLUIS;848;758.33;1036995.31;139590.46;71151.24;43616.29;24223.79;50543.56;30601.47;11935.01;42292.67;35873.59;3278.16;10116.39;0;0;377.91;3390.67;5.67;94.34
M; 0 t/m  4 jaar;MAASTRICHT;2160;1911.91;2147370.96;228260.37;21240.61;106559.64;66694.82;131735.39;62739.66;42025.91;49862.5;65958;1666.15;10547.81;0;0;2878.81;26200.96;3.78;2376.56
M; 0 t/m  4 jaar;MEDEMBLIK;1153;1050.16;733415.5;78980.9;16056.96;60482.39;28473.89;55838.2;25778.07;29923.35;21392.17;32856.31;0;11637.65;0;0;795.2;865.83;16.06;65.35
M; 0 t/m  4 jaar;MEERSSEN;391;351.75;356937.07;55038.35;5059.91;19823.51;12440.1;19601.48;15319.55;5872.35;11078.76;23742.63;0;3964.07;0;0;0;694.19;0;23.82
M; 0 t/m  4 jaar;MEIERIJSTAD;2020;1818.28;2383673.67;246771.76;25243.33;105205.97;70768.07;124816.15;75031.08;41167.42;44093.73;67587.57;6818.26;23907.13;0;0;343.97;2242.03;1.26;21.52
M; 0 t/m  4 jaar;MEPPEL;961;858.59;1273584.77;87116.25;96552.45;49450.44;29009.63;73203.5;89806.11;14974.86;71631.29;55422.58;12091.28;16856.77;0;0;2733.14;1731.88;44.07;1880.95
M; 0 t/m  4 jaar;MIDDELBURG;1287;1152.84;836328.1;96379;44554.99;65399.68;31202.12;95155.83;27417.5;15548.99;37325.35;19011.88;137.82;23509.81;0;0;0;16111.54;2.52;18.78
M; 0 t/m  4 jaar;MIDDEN-DELFLAND;507;453.7;717678.95;53134.82;9530.75;26330.18;15151.69;25777.07;18342.46;6200.14;13601.48;11584.41;0;9757.36;0;0;0;3777.3;0;320.23
M; 0 t/m  4 jaar;MIDDEN-DRENTHE;798;721.8;792539.4;58011.9;43861.9;41019.83;20424;51370.76;35442.76;13657.66;14958.87;26697.24;0;19708.32;0;0;880.13;679.41;29.29;143.82
M; 0 t/m  4 jaar;MIDDEN-GRONINGEN;1607;1437.93;1603388.5;152988.83;64122.87;82337.88;41519.49;95886.46;81453.11;22100.6;53590.52;34840.01;535.41;26749.39;0;0;459.75;1009;62.66;227.92
M; 0 t/m  4 jaar;MILL EN SINT HUBERT;261;241.25;174248.91;30589.89;0;12938.49;7072.57;15134.91;7616.78;5558.36;4301.54;7900.36;0;966.43;0;0;0;198.09;0;0
M; 0 t/m  4 jaar;MOERDIJK;943;854.16;787423.1;93021.65;10865.06;49483.53;31146.14;44109.31;29190.51;15486.06;29912.81;23524.53;0;5531.46;0;0;574.46;2056;1.26;45.16
M; 0 t/m  4 jaar;MOLENLANDEN;1469;1311.9;1153757.1;186315.1;22339.04;73301.57;36980.8;53580.61;47380.92;23420.77;40434.71;24864.06;24227.9;12392.03;0;0;862.29;1675.54;1.26;172.94
M; 0 t/m  4 jaar;MONTFERLAND;733;664.02;672978.7;81628.24;15668.54;37860.94;20176.59;42335.75;19771.18;14651.74;42462.9;28765.28;13983.36;6259.44;0;0;0;1574.63;0;3790.6
M; 0 t/m  4 jaar;MONTFOORT;431;393.64;255252.94;31772.92;9470.42;23072.25;11149.21;21792.29;10174.42;11596.12;11975.79;5471.94;4119.27;3115.52;0;0;0;2373.73;1.26;49.88
M; 0 t/m  4 jaar;MOOK EN MIDDELAAR;164;149.87;106379.28;9940.76;0;8688.31;5311.76;9232.18;11744.74;3905.41;7677.92;9224.6;0;0;0;0;0;293.77;0;1285.76
M; 0 t/m  4 jaar;NEDER-BETUWE;716;649.98;690865.25;58241.43;22953.59;37999.06;21523.53;39307.13;39777.43;16566.96;9853.29;27681.25;6459.45;9412.11;0;0;0;1557.87;5.04;149.49
M; 0 t/m  4 jaar;NEDERWEERT;341;310.6;283631.91;35965.1;43151.97;18145.47;12688.59;22657.09;7961.5;5260.42;5963;15107.11;0;1905.09;0;0;164.96;279.42;0;20.66
M; 0 t/m  4 jaar;NIEUWEGEIN;1680;1511.71;1691468.78;141633.95;48630.46;85747.83;49748.94;113122.56;34861.5;37748.66;41163.37;35404.59;211.75;23390.55;0;0;2655.18;7378.97;17.63;20416.5
M; 0 t/m  4 jaar;NIEUWKOOP;724;659.62;391964.18;45966.41;3589.2;38375.33;23369.7;41095.16;14653.2;8883.33;15238.81;15247.29;0;4030.2;0;0;823.41;748.98;2.52;168.88
M; 0 t/m  4 jaar;NIJKERK;1321;1180.81;1079393.16;119038.45;42182.9;67598.87;35091.5;74151.36;53877.31;29918.84;36000.79;28001.3;839.43;15005.28;0;0;534.04;1456.69;11.64;15606.38
M; 0 t/m  4 jaar;NIJMEGEN;4273;3793.13;4576542.01;347453.09;168693.49;217033.33;118267.13;290724.66;139695.87;69684.93;143633.74;164292.57;2430.06;54193.64;0;205.43;1872.19;12251.12;11.64;17996.86
M; 0 t/m  4 jaar;NISSEWAARD;2155;1941.74;1757676.73;212664.09;103167.25;109803.98;64566.04;139959.19;47014.76;25405.88;65123.15;51820.28;355.5;19125.89;0;0;947.53;3028.44;14.16;2100.1
M; 0 t/m  4 jaar;NOARDEAST-FRYSLAN;1369;1239.16;802787;72232.57;34748.79;71272.95;30145.95;77822.58;41281.04;18087.67;29338.86;30540.83;138.21;9360.97;0;0;0;820.3;1146.57;5871.06
M; 0 t/m  4 jaar;NOORD-BEVELAND;158;142.43;137270.87;15887.6;0;7694.46;4841.43;9535.95;4630.56;5222.97;4273.16;5896.12;0;2612.36;0;0;0;107.47;0;0
M; 0 t/m  4 jaar;NOORDENVELD;748;676.71;516634.68;61160.04;100385.43;39318.26;19267.77;41179.36;25760.1;10635.89;24232.86;15077.37;0;8457.78;0;0;453.7;550.97;66.12;136.36
M; 0 t/m  4 jaar;NOORDOOSTPOLDER;1491;1331.45;1412556.68;93959.22;110782.3;76285.45;37292.71;97692.38;62902.14;21711.53;26014.96;45623.21;12789.1;23648.26;0;0;482.12;817.36;92.53;237.4
M; 0 t/m  4 jaar;NOORDWIJK;1040;930.94;986347.67;84489.13;33515.26;53639.42;29936.02;63032.86;19569.86;16298.73;27235.14;19449.05;0;11583.97;0;0;1233.75;3937.76;5.03;16147.2
M; 0 t/m  4 jaar;NUENEN CA;486;423.81;388175.48;38473.35;6983.29;24301.07;15469.31;23526.65;11593.78;7096.38;6646.15;16913.93;0;189.15;0;0;54.06;865.91;0;263.86
M; 0 t/m  4 jaar;NUNSPEET;809;746.59;531070.4;68291.79;4108.93;43075.35;22841.4;52871.63;28840.34;14325.12;17669.67;23500.66;3183.9;8019.01;0;0;195.1;877.82;2.2;27.84
M; 0 t/m  4 jaar;OEGSTGEEST;617;562.07;362363.03;43899.89;33692.88;32369.4;16406.09;37929.34;17992.09;5819.67;19980.61;12435.6;3100.64;4664.84;0;0;1563.67;5968.17;2.52;387.48
M; 0 t/m  4 jaar;OIRSCHOT;408;368.82;536680.98;40472.96;9061.78;21459.95;12953.39;18656.35;13639.97;8256.49;15271.52;16618.98;316.97;3766.65;0;0;0;1284.33;0;44.33
M; 0 t/m  4 jaar;OISTERWIJK;599;541.64;426220.56;50247.64;1081.13;30982.29;17165.91;26360.8;7110.57;6565.34;17449.46;13252.31;1550.22;5304.58;0;0;681.46;3741.24;0;11.35
M; 0 t/m  4 jaar;OLDAMBT;906;824.78;971224.16;115170.88;45109.31;47333.76;27289.79;60384.93;35453.01;15450.43;30618.44;16010.49;240.63;11811.88;0;0;0;1707;21.72;4010.67
M; 0 t/m  4 jaar;OLDEBROEK;698;632.82;606852.91;36063.96;12009.76;36482.41;18141.88;39824.28;51893.7;14208.76;16969.14;18823.99;11395.41;7118.3;0;0;0;564.99;5.35;58.87
M; 0 t/m  4 jaar;OLDENZAAL;967;878.16;838500.49;97653.15;0;49813.15;23903.88;56067.34;17503.76;13963.68;18021.22;31699.59;0;20267.25;0;0;0;1335.83;3.14;22.72
M; 0 t/m  4 jaar;OLST-WIJHE;451;409.69;461651.59;20845.59;13228.3;23568.39;13664.12;27006.73;20117.59;5255.14;12101.38;12332.53;2419.38;4273.4;0;0;0;761.07;3.78;1063.86
M; 0 t/m  4 jaar;OMMEN;471;423.71;487422.03;28576.15;0;24301.27;10628.08;28282.08;16001.82;5115.83;15381.76;15823.6;0;8520.47;0;0;0;253.93;12.6;0
M; 0 t/m  4 jaar;OOST GELRE;783;710.77;597847.71;70205.82;34151.57;41118.83;23169.18;44045.52;11119.48;15160.83;29187.37;28057.43;0;8015.62;0;0;384.3;764.78;7.56;0.86
M; 0 t/m  4 jaar;OOSTERHOUT;1390;1240.47;1308120.6;82441.28;30886.71;72210.11;39098.45;81320.18;71540.49;18371.13;57386.38;39073.65;458.39;18110.19;0;0;632.71;3681.84;7.87;990.45
M; 0 t/m  4 jaar;OOSTSTELLINGWERF;633;574.56;474607.91;46624.4;17545.93;32279.6;17218.85;33377.91;15566.71;8046.3;14654.96;10706.88;0;5244.94;0;0;154.54;72.06;363.61;29.55
M; 0 t/m  4 jaar;OOSTZAAN;223;200.49;194808.07;16779.2;28210.08;11472.77;6549.99;12262.01;3297.28;2849.51;2016.03;3279.09;0;3788.43;0;0;152.12;878.59;2.52;46.44
M; 0 t/m  4 jaar;OPMEER;320;288.5;337938.56;35350.54;6534.91;16070.34;8226.37;14972.4;8655.41;11385.63;2731.28;12242.97;210.92;4035.56;0;0;293.21;0;6.3;20.04
M; 0 t/m  4 jaar;OPSTERLAND;815;744.4;561414.42;38837.72;31723.97;42485.97;18608.77;37196.05;14175.84;8521.04;16860.74;15575.51;0;6811.73;0;0;497.96;578.14;585.26;0
M; 0 t/m  4 jaar;OSS;2314;2063.37;2755971.89;229522.09;70453.99;118767.24;76852.07;163085.6;111187.31;56618.16;82626.95;74602.19;4730.46;22581.64;0;0;144.41;8622.67;2.52;80.56
M; 0 t/m  4 jaar;OUDE IJSSELSTREEK;979;906.36;763864.21;92872.71;11413.2;53020.75;28542.35;53425.47;37498.71;21660.33;34811.27;49860.52;0;10399.52;0;0;544.45;563.81;3.78;85.5
M; 0 t/m  4 jaar;OUDER-AMSTEL;347;311.37;328186.14;23733.38;3553.97;17871;8223.33;18433.67;11273.81;5334.15;8816.04;8805.83;0;5833.84;0;0;549.01;3417.26;1.26;3937.22
M; 0 t/m  4 jaar;OUDEWATER;276;255.44;168669.68;23135.06;2313.94;14763.76;6954.13;11614.74;4154.8;5185.03;4910.44;8044.24;0;3353.15;0;0;1509.06;372.76;0;51.02
M; 0 t/m  4 jaar;OVERBETUWE;1358;1236.47;1324198.88;99343.27;29464.09;71741.24;38574.76;75697.05;93931.91;19969.92;40143.78;64414.69;22208.82;17120.8;0;0;133.74;1975.32;11.65;3302.62
M; 0 t/m  4 jaar;PAPENDRECHT;957;859.35;749838.71;100509.4;18679.32;47912.55;26868.29;48427.65;58514.87;11828.87;59537.25;25859.33;9476.41;10729.03;0;0;1282.92;1742.99;1.89;129.24
M; 0 t/m  4 jaar;PEEL EN MAAS;1066;961.26;996133.37;103626.38;14917.77;55691.91;35232.93;56408.11;22278.57;18479.08;40971.04;29352.78;6322.33;16504.51;0;0;397.7;1766.94;1.26;8.52
M; 0 t/m  4 jaar;PEKELA;300;260.85;403315.2;32053.63;19045.91;13841.02;9050.45;17714.42;16951.03;3093.94;11381.51;10331.49;0;3668.38;0;0;0;135.88;1.26;30
M; 0 t/m  4 jaar;PIJNACKER-NOOTDORP;1839;1690.08;1780986.3;183985.23;33926.68;97981.68;56893.96;108167.58;72871.11;25364.04;49191.08;40233.37;7263.98;20938.19;0;0;2969.19;8639.53;7.56;1520.71
M; 0 t/m  4 jaar;PURMEREND;1970;1774.2;1929886.57;181741.32;92382.83;102344.78;60635.98;178346.54;33311.11;31907.23;49596.8;51814.06;9802.41;26245.83;0;0;0;10557.14;16.37;177.39
M; 0 t/m  4 jaar;PUTTEN;729;657.74;632943.17;85860.24;10078.87;37955.77;21878.27;39310.92;20596.61;12214.67;16818.16;25036.21;11911.96;7413.85;0;0;0;1349.06;2.52;196.54
M; 0 t/m  4 jaar;RAALTE;969;869.3;826506.15;62979.3;7140.95;50514.53;23769.19;59569.01;27264.4;16800.44;34802.76;40394.23;479.32;26549.22;0;0;0;3787.13;4.4;8.36
M; 0 t/m  4 jaar;REIMERSWAAL;798;710.58;650945.53;77092.27;42928.63;40598.86;21649.96;47633.76;28488.8;8620.25;32183.78;27457.41;6759.44;10773.82;0;0;198.85;9444.67;2.52;60.83
M; 0 t/m  4 jaar;RENKUM;724;635.78;592572.64;44798.34;26540.19;36128.63;17255.26;35489.98;15028.36;7779.44;17542.46;18475.75;148.9;4927.58;0;0;798.1;2456.75;3.14;202.45
