GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_SPECIALISTISCHE_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_MDZ;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_GENERALISTISCHE_BASIS_GGZ;KOSTEN_LANGDURIGE_GGZ;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_GERIATRISCHE_REVALIDATIEZORG;KOSTEN_EERSTELIJNSVERBLIJF;KOSTEN_VERPLEGING_EN_VERZORGING;KOSTEN_OVERIG
V;40 t/m 44 jaar;ZALTBOMMEL;827;820.31;690819.46;183984.69;97487.48;50249.55;44734.67;7163.6;33876.52;24117.58;4996.19;10205.8;3429.63;855.8;9507.08;19911.22;4927.08;19358.5;0;3974.29;14.57;0;0;3953.56;505.89
V;40 t/m 44 jaar;ZANDVOORT;562;557.43;715904.25;87519.33;73584.62;34295.33;28185.14;16947.74;30843.7;21675.98;472.53;3814.95;3515.65;3346.76;9626.39;9032.79;4667.38;17947.27;0;4091.99;12.22;11087.54;0;3625.16;9761.64
V;40 t/m 44 jaar;ZEEWOLDE;654;643.4;504659.12;133162.26;201245.9;39637.68;24823.21;7555.92;29782.86;21903.96;2257;10745.26;2150.36;7456.42;6054.71;17111.83;4436.43;15068.03;129089.4;770.64;33.84;0;2835.04;8155.68;2843.12
V;40 t/m 44 jaar;ZEIST;1915;1905.28;1934874.48;381188.42;781253.54;116781.96;78382.67;24295.46;90860.4;113672.59;8068.01;26606.95;9103.3;560.64;21793.59;53999.99;25661.9;73933.61;0;4411.05;47;0;0;94537.11;10835.57
V;40 t/m 44 jaar;ZEVENAAR;1253;1250.78;1572689.35;317272.84;320252.12;77649.84;67105.46;19445.16;66485.3;49655.12;13573.92;21648.82;9197.11;7048.96;24268.28;23774.96;15611.49;54622.35;0;3938.87;25.85;0;26674.74;80296.2;4827.45
V;40 t/m 44 jaar;ZOETERMEER;3796;3776.54;3996277.89;1080104.59;1145636.79;233881.01;183940.48;172216.39;168122.33;193824.1;26045.93;59970.27;20286.56;7569.5;77240.6;79161.87;43957.05;98697.42;0;15380.49;58.28;0;0;245322.29;27403.82
V;40 t/m 44 jaar;ZOETERWOUDE;225;224.03;314766.78;39252.62;50008;13461.44;10044.16;4717.44;14036.07;5053.5;1320.52;0;338;0;2927.7;1488.55;1090.99;3305.64;0;2170.14;3.76;0;0;8769.32;1770.54
V;40 t/m 44 jaar;ZUIDPLAS;1183;1177.99;1015420.62;364925.38;221683.22;73055.03;53417.94;6043.3;53170.61;53420.62;11821.51;21171.95;9252.46;2065.6;12954.67;17997.55;9333.4;23228.86;0;67576.98;13.16;0;14642.1;50043.44;5386.29
V;40 t/m 44 jaar;ZUNDERT;554;542.03;585777.63;122171.91;94061.55;32651.07;19238.83;34261.96;15864.08;17766.25;8777.19;21621.22;3064.61;3007.1;10066.4;6361.05;333.9;0;0;4416.49;5.64;0;0;57445.6;18209.43
V;40 t/m 44 jaar;ZUTPHEN;1448;1444.09;1696675.28;309218.26;694296.25;89574.63;64556.39;4895.37;74971.62;76140.88;10148.16;18903.98;8311.81;7673.62;15297.23;28632.78;18710.31;53380.73;7962.83;11803.71;29.61;0;0;79575.53;1921.79
V;40 t/m 44 jaar;ZWARTEWATERLAND;670;668.39;733706.36;123067.97;176957.81;41341.35;28480.09;3069.02;28235.02;48011.5;10193.78;11049.35;2785.82;16095.66;10563.64;22154.58;7197.48;9602.63;0;494.84;20.68;0;0;3091.1;2447.99
V;40 t/m 44 jaar;ZWIJNDRECHT;1290;1285.19;1320995.75;293906.84;423162.49;80480.15;68413.32;9906.59;41441.22;58703.3;15402.1;15667.36;9539.53;1495.5;23606.91;19114.88;6564.85;63000.29;0;4575.3;15.04;65086.84;0;141548.83;5625.69
V;40 t/m 44 jaar;ZWOLLE;4183;4162.42;4230007.36;689852.74;1429729.93;259240.76;182335.71;39539.36;205712.87;212956.74;58614.42;72954.78;24551.01;37841.46;40609.15;87141.91;56901.72;149635.58;0;45124.77;165.91;0;0;184406.19;23667.23
V;45 t/m 49 jaar;AA EN HUNZE;978;976.54;924523.55;181485.61;162659.03;60149.15;41489.78;17014.28;42121.66;40744.36;6380.68;18873.92;2478.55;9424.58;15843.06;0;0;20287.13;0;1475.75;71.44;0;0;2557.46;1021.5
V;45 t/m 49 jaar;AALSMEER;1385;1380.32;1196174.71;244058;157644.97;85204.04;58870.91;34585.06;62615.7;66893.48;8848.72;20311.06;5127.8;1461.1;16940.44;1075.82;581.7;21919.56;0;1889.59;20.21;0;3706;6144.49;2365.76
V;45 t/m 49 jaar;AALTEN;980;978.22;960946.98;216973;246131.76;60706.92;49280.5;25294.86;44930.24;55683.82;10610.71;25086.55;11228.71;14254.54;17113.38;0;0;17189.42;0;1042.09;11.28;0;0;73637.7;39288.01
V;45 t/m 49 jaar;ACHTKARSPELEN;993;990.18;1203868.61;300733.42;117480.2;61569.68;47162.48;20435.98;52551.68;91720.79;5566.41;21599.83;4972.03;15308.06;17956.06;0;0;17762.07;0;25644.61;1283.57;0;0;146497.87;2531.52
V;45 t/m 49 jaar;ALBLASSERDAM;693;692.03;719287.66;204785.53;69651.24;43169.42;38583.19;6644.71;25642.26;45496.84;1139.22;12788.6;2450.45;211;6039.86;381.15;98.13;22382.18;0;725.67;5.64;13422.18;0;21663.65;606.88
V;45 t/m 49 jaar;ALBRANDSWAARD;1144;1142.71;1072611.42;244779.72;233850.5;71009.3;57715.67;18797.55;45861.22;46300.75;1436.85;4882.73;4642.73;2395.9;18440.64;0;0;11144.33;155163.98;7979.26;20.68;0;0;44531.9;101.63
V;45 t/m 49 jaar;ALKMAAR;3870;3847.12;4057762.86;1003088.27;972890.09;241638.27;169735.14;44895.56;203064.16;186883.13;38275.33;52565.89;19607.45;13272.96;72239.54;30.25;788.73;95045.01;0;59461.39;114.68;78920.06;18176;162898.62;8336.67
V;45 t/m 49 jaar;ALMELO;2775;2762.26;3747932.49;864049.91;867962.41;176850.83;159999.36;68960.67;148979.6;175081.96;44891.92;42683.7;23612.26;19911.83;56629.5;0;449.75;50509.71;0;4685.42;37.13;0;0;421603.92;74504.71
V;45 t/m 49 jaar;ALMERE;8081;8033.93;9179878.25;2283820.58;1759860.15;498393.44;443974.95;330011.53;417102.64;452865.46;99910.61;111144.88;53409.63;50570.57;155034.58;15184.92;6174.05;189785.55;0;79398.13;294.22;31544;400.8;476243.11;45873.01
V;45 t/m 49 jaar;ALPHEN AAN DEN RIJN;4029;4016.76;4716691.17;1092773.34;801052.4;250297.86;195310.14;88718.42;232915.84;239026.81;17420.1;70497.6;29605.07;31942.17;67633.6;0;536.05;81924.42;114385.7;50958.82;37.13;19519.49;0;117388.08;7363.84
V;45 t/m 49 jaar;ALPHEN-CHAAM;329;328.19;340858.11;56544.74;119098.19;20147.69;15996.94;6301.98;9102.38;14339.21;20.72;3210.45;2541.42;2001.2;6590.14;0;0;10301.83;0;1486.86;3.76;0;0;446.04;168.17
V;45 t/m 49 jaar;ALTENA;2021;2020.86;2520099.24;397674.5;201882.67;125278.18;99538.24;29453.92;93833.64;94087.33;20316.5;36455.06;13841.68;20300.14;34504.71;0;0;40886.16;0;15771.01;33.84;0;0;62041.37;8138.75
V;45 t/m 49 jaar;AMELAND;123;123;145859.99;18396.67;10484.5;7564.92;6684.01;21.48;11139.11;1870.36;0;812;688.4;1851.68;705.86;0;74.04;0;0;8000;129.72;0;0;0;0
V;45 t/m 49 jaar;AMERSFOORT;6195;6177.24;7018969.73;1348079.8;1661986.29;377216.61;294506.41;95183.65;339721.53;342703.79;48918.43;176637.89;46816.43;23057.25;75128.24;17155.59;9153.21;168619.48;39978.5;64742.42;215.73;0;0;316942.33;22230.68
V;45 t/m 49 jaar;AMSTELVEEN;3096;3067.34;2842351.73;589775.99;675841.37;189517.12;123953.57;73732.96;141555.77;110421.62;15970.15;47247.75;10039.92;1168.44;42868.4;7588.22;5165.26;89461.2;0;31419.04;62.04;24482.22;16210.67;137090.79;1589.22
V;45 t/m 49 jaar;AMSTERDAM;27991;27691.59;28627791.72;7366724.86;10983507.18;1830869.82;1416137.89;626093.84;1229159.44;1186925.15;236843.63;413754.14;182692.31;56842.65;489034.96;72464.12;31390.27;747557.13;352522.8;368054.3;650.48;46476.96;24309.12;2078929.68;107406.45
V;45 t/m 49 jaar;APELDOORN;6052;6031.78;7509457.42;1381478.94;1478685.39;371644.33;268293.42;74899.06;279912.02;375802.23;58849.36;105995.95;49541.57;14378.52;87899.4;5457.15;4048.55;108119.5;0;40226.09;134.42;36919.47;34360.63;213325.72;20716.17
V;45 t/m 49 jaar;APPINGEDAM;434;433.24;492886.92;139226.93;89143.14;26888.51;25747.21;15840.24;23492.75;38737.53;5635.72;12828.73;2494.95;2801.56;13711.47;0;0;13702.05;0;792.32;13.16;0;0;129001.41;2483.02
V;45 t/m 49 jaar;ARNHEM;5738;5715.83;6507369.59;1391950.25;1667498.66;342224.37;292746.93;137812.7;335635.66;319225.49;80893.53;94787.52;40318.3;9952.38;128771.92;8472.53;6300.55;134703.29;80053;23507.62;109.51;13148.26;0;381884.01;22980.58
V;45 t/m 49 jaar;ASSEN;2616;2607.18;2837089.62;900320.03;844693.97;160621.9;127952.06;66257.8;122548.94;146475.51;30762.07;51438.12;14813.65;16411.26;48505.4;0;540.51;91410.67;71668.36;3918.64;196.46;1763.98;0;112547.78;9696.23
V;45 t/m 49 jaar;ASTEN;549;543.74;511478.29;369270.57;62619.53;33713.91;23827.84;7194.14;19239.66;28802.77;6705.04;12966.11;5723.25;11364.6;2382.24;0;0;6638.06;0;2992.68;5.64;0;0;16397.97;3950.49
V;45 t/m 49 jaar;BAARLE-NASSAU;204;201.04;238697.56;100695.2;66941.52;12175.77;10983.15;3782.56;6163.54;2678.16;4637.84;4611.77;1572.48;440.2;6338.23;0;186.69;4932.44;0;18318.31;5.64;0;0;1553.76;0
V;45 t/m 49 jaar;BAARN;923;921.01;1268031.77;150011.79;221831.33;56002.29;35896.88;7641.98;43239.75;50197.45;5438.53;22606;4216.17;8517.84;7738.89;0;275.32;35577.7;0;2905.81;30.08;11131.59;0;73013.41;3817.42
V;45 t/m 49 jaar;BARENDRECHT;2215;2211.87;2229352.07;415857.83;263173.97;136997.94;107934.71;24366.15;86877.12;91894.26;8921.88;27724.89;10570.02;13817.52;22176.89;4689.59;1918.42;41639.56;0;18939.01;15.04;0;0;50529;123792.97
V;45 t/m 49 jaar;BARNEVELD;1864;1860.31;1907562.68;415350.51;199378.39;115505.7;80125.75;23597.27;86781.82;79721.22;34466.51;46945.01;10277.75;11344.32;21097.8;5155.4;3969.97;24856.64;0;9733.19;43.24;0;0;113242.49;3331.41
V;45 t/m 49 jaar;BEEK;536;535.83;759238.49;99249.62;149406.99;33260.64;30741.13;8965.66;25669.59;49431.28;6265.23;4925.9;2113.28;8090;8667.89;40.25;122.22;7191.33;0;9817.83;0;0;0;13851.04;27742.59
V;45 t/m 49 jaar;BEEKDAELEN;1210;1206.33;1762775.98;355977.49;266874.26;74848.02;63880.17;20888.77;57858.99;67742.87;25937.14;49388.35;7534.04;6780.4;19135.4;0;166.65;18316.15;0;30240.46;11.28;2934.43;0;56913.98;6516.52
V;45 t/m 49 jaar;BEEMSTER;339;338.75;267566.43;37846.67;57272.91;20569.08;14258.36;1737.98;16676.17;6164.59;171.18;2350.35;2687.8;0;4531.9;0;0;5847.92;0;651.61;7.52;0;0;49;3684.72
V;45 t/m 49 jaar;BEESEL;466;467.56;608247.24;85128.71;82079.83;28727.94;24572.21;23219.33;17445.49;26991.17;9308.8;4265.2;6944.97;5656.82;8682.04;0;0;7142.78;0;12153.5;9.4;0;0;5110.74;375.6
V;45 t/m 49 jaar;BERG EN DAL;1281;1277.05;1514958.07;293127.29;279613.48;78321.93;64006.47;19481.66;48732.77;89538.24;14429.79;33442.03;8902.53;3710.46;15249.88;0;544.81;28373.68;0;30969.46;15.04;0;0;74501.96;1416.03
V;45 t/m 49 jaar;BERGEIJK;648;645.79;698797.76;168502;73769.26;39876.14;29491.58;12592.12;17856.06;18269.38;8452.31;12427.05;4134.02;4371.76;14564.07;0;305.16;6924.1;0;6500.39;3.76;0;0;55536.13;17867.8
V;45 t/m 49 jaar;BERGEN LB;461;460.66;577753.1;58902.48;47998.82;28352.82;5274.03;41895.3;23238;26865.71;21183.61;8665.7;1540.04;1214.5;7566.04;2104.58;333.9;10745.74;0;626.39;3.76;0;0;16586.66;4607.46
V;45 t/m 49 jaar;BERGEN NH;1100;1093.28;965094.9;143086.8;174952.17;67406.38;42750.44;5773.44;51772.68;54061.91;2548.04;16276.78;5836;2046.3;18502;0;0;28244.63;0;5473.63;37.13;0;5233.92;38667.08;7188.32
V;45 t/m 49 jaar;BERGEN OP ZOOM;2490;2483.72;2941191.69;741423.86;831342.63;154535.99;133376.52;47204.17;102190.74;170914.24;42726.58;69030.92;17210.51;37103.32;69967.2;0;44.43;52129.68;66056.4;451498.54;18.8;0;538.28;58905.95;11436.53
V;45 t/m 49 jaar;BERKELLAND;1616;1612.25;1727678.22;297489.5;257248.87;100338.79;65857.28;33542.55;73069.78;117641.72;12662.05;40567.35;12941.88;8267.82;19374.39;1249.33;0;31949.32;0;451.73;11.28;0;0;82011.33;5327.65
V;45 t/m 49 jaar;BERNHEZE;1130;1128.76;1003137.21;299381.83;183726.25;69834.84;57697.16;14170.05;43096.64;77027.81;15121.66;29950.39;10803.85;7253.88;16580.21;0;0;32088.8;0;49247.48;18.8;0;0;55177.45;14744.3
V;45 t/m 49 jaar;BEST;1195;1190.69;1265343.43;374150.51;203228.57;74008.05;55341.67;27309.36;30220.76;49024.15;9222.83;34856.37;8809.6;6194.1;16242.66;0;565.02;11944.46;0;6189.63;13.16;0;0;13226.04;51776.97
V;45 t/m 49 jaar;BEUNINGEN;971;967.01;941659.75;205253.64;203394.29;60316.17;49338.39;13000.62;36076.13;50615.45;4004.16;28552.16;6033.24;23721.78;14817.12;0;0;36456.56;0;11371.45;20.68;0;0;16241.65;295
V;45 t/m 49 jaar;BEVERWIJK;1527;1519.44;1748904.1;522348.78;480274.95;93971.57;71911.67;21907.82;68961;69445.87;17368.31;39459.75;8098.84;4704.97;32285.9;0;0;28433.03;0;19166.97;20.68;6862.95;0;72329.58;2899.55
V;45 t/m 49 jaar;BLADEL;677;674.44;679439.5;181101.73;161137.19;41825.88;33531.85;12182.14;17360.07;44953.34;9823.4;35437.27;3936.49;5008.7;12104.87;1257.83;37.02;5959.72;0;15229.67;7.52;0;0;52301.32;27639.34
V;45 t/m 49 jaar;BLARICUM;384;381.71;370059.53;72027.02;98156.92;23757.6;17427.13;2098.63;20705.5;37331.52;2507.92;7553.34;990.9;288.18;3677.67;2497.87;370.92;11910.3;0;7379.02;11.28;0;0;11471.84;0
V;45 t/m 49 jaar;BLOEMENDAAL;899;895.5;826048.38;115260.49;173729.18;55324.39;35301.08;7258.55;37194.48;22133.91;2172.4;18709.39;3268.56;761.84;14635.58;1396.33;893.56;19338.89;137743.92;8175.37;35.72;0;0;39793.57;2064.55
V;45 t/m 49 jaar;BODEGRAVEN-REEUWIJK;1221;1216.55;1462756.95;282618.64;152595.5;75274.7;53585.8;8209.98;54709.82;53095.46;3775.24;19357.58;6727.88;18192.19;20410.16;478.03;333.9;20678.89;0;2838.88;22.09;0;0;61616.16;1463.43
V;45 t/m 49 jaar;BOEKEL;335;334.63;304198.44;53144.71;12356.1;20662.86;15960.64;3798.44;13888.31;11297.98;2443.52;5650.25;3655.35;8702.16;3974.41;0;0;4529.22;48485.8;1346.27;5.64;0;0;10070.2;516.28
V;45 t/m 49 jaar;BORGER-ODOORN;970;968.6;1090699.32;456305.16;107400.07;60378.69;50696.47;25333.93;48154.84;81500.81;9209.97;24501.06;5747;10702.46;38175.42;0;0;16950.52;0;1111.17;51.7;0;15725.79;78576.26;6197.53
V;45 t/m 49 jaar;BORNE;832;832.09;1045507.77;151106.78;39732.12;50985.06;36017.06;13865.37;44321.56;27408.8;7387.01;20491.9;10744.84;9230.46;10201.33;0;61.11;21018.59;0;3254.78;31.96;0;0;3467.46;1401.02
V;45 t/m 49 jaar;BORSELE;777;775.1;819996.99;178622.73;188103.76;48093.51;35679.57;12811.54;27991.02;40408.51;3839.6;10591.4;4864.79;4742.16;12894.2;0;1484.01;15315.99;0;6814.51;3.76;0;17470.4;22049.21;309.81
V;45 t/m 49 jaar;BOXMEER;1002;1000.83;1017544.5;320146.86;202078.2;62175.5;48548.17;15534.04;41763.96;67823.28;8817.42;41226.87;8837.23;5146.2;17091.09;0;37.02;40801.1;0;6760.13;5.64;0;0;24256.67;1690.73
V;45 t/m 49 jaar;BOXTEL;1077;1073.54;1249824.57;261491.18;362058.67;66144.62;60986.05;25055.67;42068.73;51320.15;19554.32;31465.52;5693.84;8214.59;15982.62;1694.27;370.92;17371.49;0;3881.6;12.69;24295.48;441.58;26613.54;7195.71
V;45 t/m 49 jaar;BREDA;6453;6412.65;7246790.88;1405367.01;1856608.82;400444.89;287390.4;196878.89;216658.99;326796.95;84873.25;143951.52;35625.77;38316.94;119884;5379.11;111.06;141494.64;0;38689.04;59.69;0;26116.91;324745.6;51571.27
V;45 t/m 49 jaar;BRIELLE;666;663.47;781129.07;296056.17;92180.44;41074.74;32962.46;6877.27;27929.81;29600.97;4927;24934.25;3953.11;10612.82;6752.23;0;61.11;9214.37;0;2656.19;11.28;0;1091.9;5822.77;5900.96
V;45 t/m 49 jaar;BRONCKHORST;1400;1398.45;1423609.3;349933.95;339428.98;86938.07;61839.99;21623.71;63654.73;62535.18;7381.96;16606.43;10650.38;13139.88;16984.36;2298.58;1195.65;26336.09;3095.12;1922.29;28.2;0;20069.4;58984.6;13699.95
V;45 t/m 49 jaar;BRUMMEN;741;740;741028.76;132343.47;351322.53;45936.57;32703.95;5836.82;30379.3;55753.84;8679.49;14711.19;6122.4;8432.9;4639.73;0;0;15342.28;43162.24;2253.05;20.21;0;0;20899.25;1468.83
V;45 t/m 49 jaar;BRUNSSUM;995;992.13;1405834.79;285584.81;381799.72;61113.3;63398.79;28594.21;53968.6;64456.82;19478.91;52005.65;6210.93;8216.51;19636.33;110.59;366.25;21087.56;0;20497;5.64;0;0;49245.56;3951.92
V;45 t/m 49 jaar;BUNNIK;551;549.19;468544.78;69257.42;111246.69;34245.33;24530.07;7890.13;23131.95;52374.82;5999.96;10405;8338.4;397.9;4025.13;0;484.44;23732.18;0;808.48;11.28;0;0;114169.29;6541.91
V;45 t/m 49 jaar;BUNSCHOTEN;758;756.12;1136450.63;162015.64;88685.18;46608.66;40984.67;7553.66;35315.09;107367.62;8526.91;21278.6;7046.15;2166.2;19314.27;0;0;13446.63;0;18339.93;20.68;27375;0;5263.56;805.16
V;45 t/m 49 jaar;BUREN;1031;1030.55;1127152.68;181465.52;86781.54;64207.14;45507.95;19367.95;55864.59;63127.75;5584.38;11845.61;5428.03;7857.2;9267.99;0;0;28363.76;0;10103.73;13.16;0;0;10208.03;17424.7
V;45 t/m 49 jaar;CAPELLE AAN DEN IJSSEL;2350;2340.12;3229662.28;588976.56;579754.3;149496.82;121618.5;53182.28;107613.4;122029.1;23770.61;27883.3;16391.33;7655.05;34861.9;942.64;1246.79;59196.08;123610.9;37671.8;26.79;14522.33;0;65724.12;20852.44
V;45 t/m 49 jaar;CASTRICUM;1258;1254.49;1541421.71;352679.83;183319.24;77993.7;62513.73;10412.86;59916.72;111698.79;4311.67;33566.65;7340.7;13664.9;25921.97;0;0;30824.39;0;61895.95;35.72;26320.62;0;153079.32;5249.6
V;45 t/m 49 jaar;COEVORDEN;1286;1280.32;1381160.4;301132.7;206881.96;79399.5;64214.58;24364.77;73080.41;69297.59;17494.56;21533.42;7948.85;17777.78;28565.57;0;0;13692.28;0;1999.24;41.36;0;0;67996.08;5757.51
V;45 t/m 49 jaar;CRANENDONCK;698;695.37;730513.82;132870.58;111676.51;42810.57;30826.57;15432.54;16061.52;20958.07;6667.44;16121.51;4750.17;4062.1;9414.62;0;186.69;8259.34;0;21779.89;5.64;0;0;10312.56;37116.22
V;45 t/m 49 jaar;CUIJK;898;894.22;898386.11;162358.4;295099.98;55080.12;44227.44;12607.48;38221.15;92713.21;5808.38;20538.1;7400.5;32845.41;15488.2;0;0;22109.5;0;11915.52;9.4;0;0;1545.97;2130.61
V;45 t/m 49 jaar;CULEMBORG;1195;1191.54;1109969.97;295838.84;260273.01;74070.57;58485.2;26895.61;58100.83;48497.29;12031.43;19875.77;4719.67;348.6;21466.4;2986.83;2167.49;25267.27;0;12525.12;33.84;0;0;83427.84;526.29
V;45 t/m 49 jaar;DALFSEN;1030;1028.98;883276.89;202428.09;138028.18;64270.56;42256.62;14508.66;39655.94;62420;10180.68;15871.34;4434.29;5900.34;18686.05;0;61.11;17042.36;0;10856.12;47;0;0;90368.72;10242.23
V;45 t/m 49 jaar;DANTUMADIEL;622;621.42;603730.91;197645.13;130566.71;38621.73;31798.54;9092.25;28682.11;36289.87;3369.73;3053.94;2253.82;2539.94;20610.98;0;186.69;11287.02;0;256.28;796.65;0;12412.8;27884.63;592.31
V;45 t/m 49 jaar;DE BILT;1596;1594.24;1710300.81;462479.28;383260.93;98755.28;69806;26865.36;77494.95;69464.12;5246.28;43712.55;13987.92;1575;22052.04;3105.75;1431.49;55915.43;0;8387.57;59.69;31676.7;0;55449.94;5656.2
V;45 t/m 49 jaar;DE FRYSKE MARREN;1878;1874.12;1752838.62;390343.67;473219.85;116640.88;82443.38;31656.94;94230.7;88634.02;18403.49;35806.5;12934.55;18687.57;38768.64;1890.33;1601.07;31263.89;0;15104.19;1920.89;0;0;53660.6;9739.45
V;45 t/m 49 jaar;DE RONDE VENEN;1803;1793.85;1978036.65;528701.57;347095.2;111301.23;83456.24;11340.04;85730.93;72479.47;11590.63;34224.07;8719.11;2597.69;33211.14;3057;855.39;32489.53;0;4831.12;23.5;0;0;9023.98;5366.3
V;45 t/m 49 jaar;DE WOLDEN;912;909.4;878497.71;141991.38;66079.74;56455.56;38775.05;13292.5;38967.87;41805.98;6595.69;10622.06;3001.74;3599.4;6091.99;0;0;21407.64;0;15158.74;58.28;0;0;12125.57;1006.88
V;45 t/m 49 jaar;DELFT;2887;2865;3739585.84;991556.55;872547.11;169322.92;7922.3;23756.42;273248.19;178348.07;33168.28;54687.16;24030.78;10842.72;68251.54;1928.58;2087.01;71002.32;71701.44;20896.77;28.67;87725.71;0;124977.07;16332.03
V;45 t/m 49 jaar;DELFZIJL;813;810.87;2024385.68;268213.34;128737.97;50062.89;53988.25;26481.92;46637.86;47983.36;10771.11;9447.89;5758.68;2585.02;22640.02;0;0;18691.47;0;1474.9;20.21;0;0;89129.46;2648.43
V;45 t/m 49 jaar;DEN HELDER;1958;1951.26;2671734.85;495836.62;388450.23;120903.39;98210.84;39167.29;105071.55;101993.59;17963.15;30094.75;18218.88;19857.68;48530.25;0;81.45;49775.21;0;4408.67;75.2;0;0;124271.08;16995.54
V;45 t/m 49 jaar;DEURNE;1094;1087.22;1449329.84;229967.72;165795.73;66904.35;49076.49;22929.31;33014.63;89235.85;11755.63;25284.95;10520.37;12647.8;24302.02;0;1065.92;19014.55;0;4966.05;15.04;0;0;49066.38;27041.98
V;45 t/m 49 jaar;DEVENTER;3759;3744.08;4086202.11;939231.07;1175079.66;237848.81;170849.12;92548.31;240252.9;226222.01;24021.28;59397.87;32540.7;29034.6;84654.9;1776.21;2362.03;125747.03;242941.47;19504.77;112.8;13217;1235.6;145505.77;27115.66
V;45 t/m 49 jaar;DIEMEN;898;893.26;893769.45;180367.12;146189.87;55376.93;44021.35;17787.79;43869.77;27195.54;8631.09;15319.1;6073.38;141.58;3681.68;44.24;148.89;39026.15;0;8526.46;22.56;0;5233.92;28599.6;2446.16
V;45 t/m 49 jaar;DINKELLAND;889;887.46;862485.87;153639.79;158215.01;54777.34;29834.5;13199.65;46234.23;41390.22;8291.22;11583.64;5981.11;12179.93;10714.61;0;44.43;6408.69;0;14472.11;15.04;0;0;4849.47;10840.59
V;45 t/m 49 jaar;DOESBURG;456;455.27;416712.46;158316.66;146886.77;28404.62;28218.98;24297.63;24147.11;21151.48;7377.01;9414;3132.62;1277.1;9631.93;0;0;11110.1;0;136.73;11.28;0;0;27645.03;688.8
V;45 t/m 49 jaar;DOETINCHEM;2110;2104.16;2062486.86;501904.38;1026906.82;129848.23;98314.88;43448.75;109854.19;124570.84;17453.61;41717.02;23305.5;4620.76;33269.21;0;0;56986.04;5885.76;11478.37;31.02;0;4942.4;81372.35;4918.15
V;45 t/m 49 jaar;DONGEN;969;966.31;937358.05;206207.28;141497.5;60159.87;41085.35;17569.26;29815.74;64672.28;10334.44;21126;6279.34;1972.4;15166.31;21.64;675.64;5959.07;0;3636.58;9.4;0;0;26584.07;55061.51
V;45 t/m 49 jaar;DORDRECHT;4370;4352.8;5495456.13;1440543.25;1309304.81;279626.49;252833.26;64868.67;177219.71;277432.75;64431.62;93281.04;24989.19;35125.18;109399.88;1635.67;634.73;85772.24;0;51812.11;78.49;44133.53;0;280138.13;14340.99
V;45 t/m 49 jaar;DRECHTERLAND;708;705.28;590811.18;108307.04;91812.6;43513.28;29445.79;8786.95;29433.64;35056.34;2502.13;5132;2827.83;2741.71;6379.3;0;0;6079.5;0;366.65;26.32;0;0;13484.72;0
V;45 t/m 49 jaar;DRIMMELEN;1036;1026.87;1170867.78;358688.6;158332.13;62504.37;51689.27;14587.32;31265.31;63801.83;24159.92;32567.7;6547.53;10567.4;22975.8;217;148.08;12437.69;0;20125.77;20.21;0;0;22548.65;35714.41
V;45 t/m 49 jaar;DRONTEN;1518;1511.91;1781563.57;421541.6;262073.91;93842.52;78823.56;22097.9;77655.51;128669.83;14958.91;43083.95;6966.21;24322.98;29061.3;0;358.86;30413.28;0;48835.41;183.77;13148.26;0;153759.7;12125.62
V;45 t/m 49 jaar;DRUTEN;766;765.05;848968.61;226510.13;185720.22;46311.69;35717.76;10470.28;32323.74;53002.22;1648.7;20604.78;3368.92;1655.5;19752.84;0;0;22380.87;0;5463.92;11.28;0;0;8164.18;3870.42
V;45 t/m 49 jaar;DUIVEN;1060;1057.22;1437427.98;359089.58;182758.2;65802.3;56454.02;21401.31;55303.69;77935.54;10131.21;19669.07;10398.45;10841.02;12619.08;830.47;311.56;43940.78;0;20434.92;16.92;0;0;31276.68;0
V;45 t/m 49 jaar;ECHT-SUSTEREN;1131;1127.1;1376717.5;303509.13;264892.64;69094.42;64316.17;22482.65;49436.14;35709.06;12036.18;32667.93;9263.03;9553.36;19475.22;1434.49;646.24;25908.14;0;70877.74;9.4;267.16;0;12487.09;2674.7
V;45 t/m 49 jaar;EDAM-VOLENDAM;1337;1333.02;1268806.47;222016.83;151063.93;82207.99;67485.5;5168.79;63470.74;48818.04;5188.54;25649.87;7010.55;2183.24;12242.3;76.37;943;16162.5;0;14665.13;19.74;0;0;53891.74;1962.55
