geslacht;leeftijdsklasse;gemeentenaam;aantal_bsn;aantal_verzekerdejaren;kosten_medisch_specialistische_zorg;kosten_farmacie;kosten_specialistische_ggz;kosten_huisarts_inschrijftarief;kosten_huisarts_consult;kosten_huisarts_mdz;kosten_huisarts_overig;kosten_hulpmiddelen;kosten_mondzorg;kosten_paramedische_zorg_fysiotherapie;kosten_paramedische_zorg_overig;kosten_ziekenvervoer_zittend;kosten_ziekenvervoer_liggend;kosten_kraamzorg;kosten_verloskundige_zorg;kosten_generalistische_basis_ggz;kosten_langdurige_ggz;kosten_grensoverschrijdende_zorg;kosten_eerstelijns_ondersteuning;kosten_geriatrische_revalidatiezorg;kosten_eerstelijnsverblijf;kosten_verpleging_en_verzorging;kosten_gzsp;kosten_overig
V;90+;DE RONDE VENEN;271;242.97;631874.83;227105.58;0;40467.05;60203.94;14562.09;39381.25;124984.79;4520.08;5861.02;9253.36;682.48;62863.43;0;0;0;0;345.94;0;185782.16;109974.08;1026477.17;3224.22;7887.02
V;90+;DE WOLDEN;226;201.82;603119.22;232873.89;1970.05;34907.41;63619.51;24044.59;45103.3;134239.27;2128.95;1958.56;4218.42;3402.62;48457.64;0;0;0;0;0;0;174850.65;108189.45;1024325.09;866.2;15017.81
V;90+;DELFT;663;607.07;1862856.83;588921.66;49378.66;33950.12;16695.05;5221.79;181650.04;365711.23;15785.13;40445.02;20359.77;270.47;176444.24;0;0;1556;0;3388.72;0;433815.17;282158.64;2033950.81;2075.77;10146.51
V;90+;DEN HELDER;405;356.22;937785.57;401560.32;3869.24;60843.88;91735.59;57067.14;66740.36;238388.09;12237.83;4792.82;10669.41;5516.01;84652.53;0;0;14799.89;0;0;0;118892.63;186547.52;1266161.5;0;1936.9
V;90+;DEURNE;200;184.72;368283.22;176193.36;0;27865.92;22992.63;73320.91;20027.89;93586.99;7794.29;25468.48;11615.21;1224.13;32894.64;0;0;1136.69;0;0;0;92409.38;61892.57;1148667.26;4918.5;5693.43
V;90+;DEVENTER;739;654.59;1430958.25;634006.29;36780.63;105318.43;123929.35;64752.16;144234.61;464791.8;12957.5;19340.84;53238.02;925.46;122387.62;0;0;2379.88;0;61.28;0;338577.73;136505.15;2722945.56;811.8;25870
V;90+;DIEMEN;167;150.31;412307.39;131901.48;0;24879.42;26442.56;11793.25;22815.38;79790.87;2937.49;2698.3;3279.11;178.6;50189.27;0;0;0;0;33161.78;0;117199.51;67719.8;499687.87;0;4588.49
V;90+;DIJK EN WAARD;377;336.96;679699.33;339457.26;39938.41;57421.92;93105.01;78292.91;55229.2;202169.63;14382.97;16391.81;14890.02;125.4;65301.69;0;0;10998.72;0;0;0;102538.78;64250.64;880437.75;0;7622.7
V;90+;DINKELLAND;243;212.67;309390.63;176670.88;2712.84;31529.89;45988.88;21647.58;41476.08;118986.27;4502.05;7502.79;9691.8;0;30252.39;0;0;1356.15;0;0;0;106186.57;29052.7;750950.89;1100.34;1101.25
V;90+;DOESBURG;68;56.78;92102.8;53692.45;8345.74;7915.64;26655.63;7841.12;14541.4;42296.09;33.07;4045.49;1781.18;0;17520.71;0;0;0;0;0;0;0;18287.04;285628.79;0;2519.24
V;90+;DOETINCHEM;389;346.44;509488.87;302026.61;0;54499.45;65524.49;41921.22;69716.81;206590.73;5034.79;14724.16;12221.24;696;49638.99;0;0;1364.25;0;0;0;69963.17;174939.3;1510768.98;5480.25;3396.08
V;90+;DONGEN;215;193.56;317268.11;153105.5;684.21;27115.1;46136.24;13195.65;36451.77;95066.01;3334.36;8364.22;4657.29;137;33254.81;0;0;0;0;0;0;77953.78;63208.25;733719.17;3660.54;6435.57
V;90+;DORDRECHT;921;822.87;2141350.4;751715.55;44885.15;125012.31;206960.76;107250.77;92223.66;431190.03;9290.77;49360;25706.77;8275.33;195278.65;0;0;1733.75;0;10762.22;0;579957.37;175454.46;3977670.23;5862.68;16437.07
V;90+;DRECHTERLAND;112;102.52;122553.26;96299.52;0;19925.36;34752.45;17850.63;15015.95;68703.06;2978.06;4976.76;3791.84;0;7641.13;0;0;3684.11;0;0;0;27671.13;6494.32;408281.44;41.35;0
V;90+;DRIMMELEN;162;142.58;204369.89;103999.04;0;20361.26;35915.15;12223.16;10963.13;64233.66;3381.04;13422.55;2748.31;0;28357.9;0;0;364.83;0;0;0;80571.69;40615.9;537479.85;737.28;3000.87
V;90+;DRONTEN;204;185.16;450425.82;166134.56;645.31;29091.28;32284.16;9954.43;29391.11;120212.44;4102.86;6081.04;7947.3;1460.15;42588.11;0;0;0;0;0;0;142346.57;24660.84;1011190.01;2852.32;3456.68
V;90+;DRUTEN;124;111.48;169474.67;110026.26;34104.54;16447.05;22540.82;7900.38;12841.34;51039.91;1394.1;5422.26;2133.45;5.49;13253.51;0;0;0;0;0;0;27401.75;33664.68;521695.78;743.76;1330.96
V;90+;DUIVEN;114;97.63;177879.94;85174.54;0;14430.06;17844.45;9459.27;20883.01;47492.69;2100.13;2203.73;2612.74;0;19321.59;0;0;223.93;0;0;0;17985.17;43197.45;442940.83;0;108.98
V;90+;ECHT-SUSTEREN;276;248.58;498681.88;257207.38;10241.86;40391.87;101741.13;24964;30539.73;153418.04;8560.18;24829.3;21976.97;1713.37;42958.57;0;0;0;0;106.76;0;153216.64;99075.36;998844.29;5800.32;4592.19
V;90+;EDAM-VOLENDAM;132;113.4;246681.66;105473.47;6396.45;18587.14;34727.46;4959.77;26695.93;70532.42;1141.06;1864.09;3068.52;0;22803.67;0;0;0;0;0;0;34209.27;17975.11;438509.69;3014.45;2617.8
V;90+;EDE;820;740.08;1387293.64;608567.36;4504.54;109668.18;184822.53;85460.71;141194.21;365830.94;9928.66;37769.76;33714.84;291.3;125114.57;0;0;0;0;0;0;515193.65;219222.85;3880681.4;442.02;19970.39
V;90+;EEMNES;45;42.89;44741.34;32476.18;0;6299.39;10956.15;2039.5;4927.12;28324.49;153.67;0;341.8;0;4249.55;0;0;0;0;0;0;8082.73;14159.36;177749.66;0;1257.52
V;90+;EEMSDELTA;357;318.04;510396.66;265542.36;35602.91;47635.61;82438.09;21557.44;75461.33;160791.74;3173.76;6362.12;2576.77;1051.92;64961.16;0;0;0;0;15.41;0;186504.08;176724.44;1421514.01;0;6186.46
V;90+;EERSEL;120;108.45;232489.98;82257.48;1157.16;15769.04;27488.06;25018.49;15375.35;53464.41;952.04;15628.64;5361.82;801.1;22906.3;0;0;0;0;261.77;0;19000.56;42416.9;409623.3;453.6;4146.78
V;90+;EIJSDEN-MARGRATEN;167;140.63;279854.37;103609.74;9814.44;19955.32;46945.19;19974.92;17413.57;59902.91;481.61;6562.6;6705.62;1566.32;29214.81;0;0;0;0;99.73;0;60531.79;70268.36;373135;635.94;1329.49
V;90+;EINDHOVEN;1553;1399.33;3685765.8;1343824.89;21410.17;227007.65;296570.99;383308.37;222484.4;736900.33;36668.67;94983.26;44106.4;313.7;295867.97;0;0;2599.03;0;1901.1;0;967727.94;189530.56;5325962.44;6135.91;26603.86
V;90+;ELBURG;131;117.22;210822.16;74675.73;4589.79;14397.23;16297.36;2887.73;12087.6;41783.52;2423.75;9907.65;3804.82;1775.86;24519;0;0;0;0;0;0;28719.67;27042.66;570974.41;0;5059.9
V;90+;EMMEN;779;700.39;1600471.2;673244.02;110717.59;111373.69;159821.6;50416.47;114274.63;455913.76;11692.46;15997.36;10955.61;6249.59;154192.95;0;0;0;0;0;0;399666.81;405826.77;4011145.84;2740.69;39177.48
V;90+;ENKHUIZEN;120;108.78;214699.26;131528.36;5777.96;19806.74;41888.16;10728.17;27797.93;78741.78;620.85;1721.7;4286.37;417;13480.61;0;0;4710.26;0;0;0;17980.05;17167.75;431159.92;552.23;0
V;90+;ENSCHEDE;1011;900.29;1679164.91;706700.29;14968.06;118817.87;121318.62;74565.69;159284.13;500944.46;20078.33;44294.74;41730.04;480.66;165496.25;0;0;0;0;9436.21;0;324710.85;440891.68;3631086.73;8337.41;11788.38
V;90+;EPE;322;284.27;634043.54;276377.4;0;45872.26;76076.7;27282.15;53851.03;206601.72;9410.44;8394.07;9929.92;895.66;54282.75;0;0;5377.15;0;1253.8;0;166689.51;5858.98;1532010.5;1532.64;14997.44
V;90+;ERMELO;240;212.89;528162.88;212323.81;104971.98;32900.89;60140.59;20343.61;47852.15;167256.22;4362.22;6584.66;12153.8;237.99;51661.31;0;0;0;0;0;0;94979.17;37258.82;664990.23;1551.46;7960.63
V;90+;ETTEN-LEUR;230;203.62;416875.17;137146.92;0;30261.5;27081.74;30430.05;16618.98;93200.12;3074.34;13235.37;4955.82;252.36;38422.32;0;0;589.59;0;466.26;0;85013.79;91160.55;695655.08;4513.23;8671.27
V;90+;GEERTRUIDENBERG;145;131.57;233524.03;142209.64;2684.78;21171.86;43077.65;15833.32;21818.48;82617.62;3095.72;10725.3;4500.86;0;25711.53;0;0;0;0;0;0;33484.13;8835.01;321580.58;180.45;807.49
V;90+;GELDROP-MIERLO;274;240.87;678729.22;201021.62;842.51;36514.28;36783.46;74141.58;36329.3;110076.68;1974.26;16414.68;8493.68;0;54679.14;0;0;0;0;21288.93;0;134719.37;87771.87;846218.95;3498.14;15278.08
V;90+;GEMERT-BAKEL;149;133.92;354303.5;108132.85;1260.06;21266.6;35731.95;14323.97;12706.94;65832.06;2035.17;6691.38;3972.24;205.22;22782.35;0;0;0;0;0;0;83313.23;66939.33;849784.95;2562.25;2468.43
V;90+;GENNEP;113;105.28;209161.22;90115.75;1387.71;16287.11;22520.35;6853.03;11591.1;62453.96;2783.96;2813.9;4059.29;0;19609.45;0;0;0;0;0;0;129083.73;51821.79;551743.13;845.13;2807.77
V;90+;GILZE EN RIJEN;142;129.22;277894.46;109209.92;0;19486.54;26691.64;11445.98;11257.43;73806.48;6294;10604.86;4731.72;0;21061.24;0;0;0;0;40096.21;0;69089.81;16846.9;358805.39;617.83;1533.28
V;90+;GOEREE-OVERFLAKKEE;456;403.38;1060771.88;356626.63;4527.97;61348.23;101685.54;43510.45;59797.42;259727.35;8806.51;13787.97;9863.98;8540.37;98780.14;0;0;1328.72;0;0;0;51355.77;264229.01;2140478.96;0;18382.85
V;90+;GOES;436;395.74;781676.53;338688.57;8805.95;57464.33;64451.42;38794.22;49208.81;219255.85;3297.53;22469.46;8975;3691.4;83650.52;0;0;0;0;40.45;0;60300.34;119617.09;1466994.15;1717.2;12365.9
V;90+;GOIRLE;139;117.73;242299;184183.9;0;19167.18;28434.12;16142.45;12648.24;69544.86;965.05;5883.26;7769.8;0;19824.07;0;0;0;0;0;0;29789.08;34379.85;361986.52;93.6;5384.69
V;90+;GOOISE MEREN;609;553.88;1119671.21;479680.93;1816.06;90505.71;135601.61;24820.25;86248.11;258158.75;17737.83;30336.04;13535.35;23.2;78664.54;0;0;1753.05;0;156.5;0;365039.34;165782.79;2074695.01;7996.48;16471.3
V;90+;GORINCHEM;263;230.86;548818.46;209876.77;1196.49;38750.85;61910.79;15313.15;45574.28;160811.36;9293.67;6226.83;5766.66;1419.08;52641.96;0;0;0;0;0;0;132460.87;75410.69;1246636.86;3947.63;2964.83
V;90+;GOUDA;564;495.87;1212895.04;384633.28;7961.23;73978.46;121046.98;33824.1;78336.22;265059.33;9511.06;27226.73;10953.65;3979.57;102794.5;0;0;0;0;11369.49;0;249748.81;228082.89;1359969.12;2112.42;4212.81
V;90+;GRONINGEN;1386;1229.33;2714183.6;898287.94;167635.9;173225.05;285453.7;152597.75;312917.83;602261.26;23224.39;42913.72;25655.78;2061.52;265483.6;0;0;1073.04;0;458.5;0;1029632.8;449271.15;5979524.09;3055.12;39387.3
V;90+;GULPEN-WITTEM;144;129.54;185769.07;104209.64;0;17226.74;27670.24;11737.69;10577.54;42569.44;2600.35;9718.39;12007.54;0;24239.14;0;0;0;0;0;0;54341.32;58397.23;367365.99;661.68;2825.14
V;90+;HAAKSBERGEN;184;167.46;247765.46;135575.28;80149.24;26063.28;31279.93;16408.03;30769.24;86147.45;5148.55;8263.15;7475.29;674.37;14799.14;0;0;1473.58;0;0;0;32231.4;15935.76;916555.08;1464.79;950.44
V;90+;HAARLEM;1121;993.35;2285621.58;659967.76;3144.3;135195.59;184043.2;60311.03;115597.06;503201.21;25398.7;49987.19;30879.9;1610.91;222149.21;0;0;1356.85;0;478.66;0;881392.01;424483.19;3459951.48;35741.79;41795.89
V;90+;HAARLEMMERMEER;694;635.99;1677396.69;551254.52;21668.1;98387.74;147223.32;25749.84;95725.25;347237.33;17167.23;26123.64;17180.62;471.02;147373.06;0;0;725.37;0;0;0;336243.57;259924.3;2726390.35;2965.51;14064.15
V;90+;HALDERBERGE;236;211.69;496429.76;222142.82;14028.72;31682.72;40389.09;21360.15;29006.03;105053.37;4516.48;30746.72;7684.86;796.67;44518.89;0;0;0;0;0;0;26678.5;101757.69;957998.9;6953.49;5647.33
V;90+;HARDENBERG;339;308.57;411438.01;234354.09;1104.41;42095.62;44891.62;15932.44;37341.94;188143.85;6791.64;13125.11;5322.81;152;62611.65;0;0;0;0;0;0;259022.19;92432.61;1508755.93;0;10411.31
V;90+;HARDERWIJK;277;254.31;596940.15;272818.02;81006.83;40965.78;62646.82;23376.08;47211.42;149528.24;5739.02;16391.24;7741.17;161.5;58276.4;0;0;0;0;1632.04;0;90213.39;76786.08;975624.61;3882.54;6404.12
V;90+;HARDINXVELD-GIESSENDAM;158;144.67;204532.24;131331.17;1210.14;18849.74;27739.82;8419.62;13504.11;64802.79;1143.24;1264.2;2121.43;0;18065.83;0;0;1275.34;0;504.29;0;49152.14;39161.62;637075.62;4720.32;936.8
V;90+;HARLINGEN;122;103.09;209122.7;74756.94;1814.68;12525.95;16359.95;5939.5;15190.25;55242.06;6028.92;1195.55;914.78;0;27951.08;0;0;0;0;0;0;86071.31;66193.48;569449.04;0;2097.02
V;90+;HATTEM;94;85.61;181664.77;111796.26;6950.89;15885.61;17927.9;6759.22;24491.47;78924.35;2355.91;22233.12;5353.96;112.52;17251.1;0;0;0;0;0;0;76996.9;27581.54;415244.68;2059.35;3268.28
V;90+;HEEMSKERK;303;279.72;463339.21;218303.1;41181.34;43706.89;48668.19;16426.02;32479;134045.78;7583.88;10506.47;6714.49;98.54;56050.25;0;0;0;0;3461.1;0;208790.22;100836.44;854519.8;2953.76;9460.9
V;90+;HEEMSTEDE;416;365.87;835307.08;247402.03;63377.47;49985.9;58253.45;17485.89;38985.37;153353.25;8528.38;24423.96;6982.08;1120.5;61207.97;0;0;0;0;0;0;213552.85;108855.81;1595441.98;9088.16;14139.52
V;90+;HEERDE;173;153.91;286899.39;175552.47;16513.75;26764.36;43441.14;8958.45;36099.42;142849.76;4372.11;19456.56;5611.42;2836.9;17574.76;0;0;0;0;0;0;68456.1;109882.08;898806.84;5346.2;10667.15
V;90+;HEERENVEEN;444;403.55;876642.65;379664.74;3557.34;61008.79;70807.82;32504.89;75918.22;235383.19;7670.26;19269.97;8952.91;1215;74241.43;0;0;0;0;26.78;0;209077.49;112381.18;2270525.91;666.44;9211.66
V;90+;HEERLEN;821;727.34;1785028.35;720478.65;113828.07;111957.98;221668.42;73363.78;115539.58;417446.18;13718.85;82238.56;84020.36;1900.67;198935.3;0;0;1383.65;0;8687.57;0;407837.36;213177.29;2242865.39;4675.14;36225.7
V;90+;HEEZE-LEENDE;121;105.7;287691.81;75947.8;1226.37;15024.13;25459.73;31239.47;14125.44;41949.67;2033.72;7905.14;3344.32;0;19025.15;0;0;0;0;0;0;52989.04;15254.57;411513.69;708.98;3575.78
V;90+;HEILOO;252;225.94;527003.43;200321.19;684.21;41916.14;62859.8;71894.66;42387.58;133212.8;2629.59;12151.7;8612.27;4.34;37054.54;0;0;8171.29;0;0;0;119267.2;43567.55;921809.71;0;6056.76
V;90+;HELLENDOORN;261;231.54;336479.24;237009.72;4481.08;38975.94;59722.12;17131.94;54093.45;155896.03;5728.8;9933.05;6051.91;0;30222.44;0;0;0;0;0;0;62314.21;54963.24;1075687.73;12.69;11287.23
V;90+;HELLEVOETSLUIS;215;192.01;512602.96;143488.11;7161.02;26291.94;32671.19;17733.21;22998.71;77244.18;8977.61;4923.62;4018.18;56.19;65599.6;0;0;0;0;0;0;201127.93;111501.56;675715.68;226.8;4131.21
V;90+;HELMOND;432;378.28;838814.06;347112.19;5232;60459.57;95315.82;67873.58;48838.97;225100.53;11936.38;24360.48;14816.53;3527.28;62955.2;0;0;2303.58;0;0;0;145249.6;105491.9;1615643.8;5173.17;13866.45
V;90+;HENDRIK-IDO-AMBACHT;166;150.8;348910.48;146961.46;0;22912.19;39184.68;17213.8;26356.93;78371.83;538.15;2915.61;1609.41;0;27874.02;0;0;0;0;0;0;43688.58;37229.92;761655.95;3568.66;4812.88
V;90+;HENGELO;620;545.74;927010.2;489340.83;38608.93;66335.62;66527.62;45067.13;100682.3;290812.54;16148.55;27553.26;15240.41;824.62;110770.44;0;0;7113.05;0;459.89;0;273089.46;374629.6;2387803.99;2494.93;12271.58
V;90+;HET HOGELAND;347;314.34;616799;249842.58;24028.83;46304.69;95037.53;31176.13;67717.63;170998.02;4344.5;6276.64;4323.93;1234.51;79861.73;0;0;0;0;0;0;202494.86;120780.86;1223835.32;0;3926.16
V;90+;HEUMEN;119;110.44;329681.8;113093.95;0;19019.68;35021.51;9024.77;19800.98;68904.91;1363.13;14964.9;5498.44;0;19433.07;0;0;0;0;0;0;66193.79;9750;571543.2;37.8;1856.02
V;90+;HEUSDEN;264;232.97;616655.35;218210.83;6444.67;40078.11;74859.83;25105.58;28793.6;157697;3417.22;20458.18;7755.19;0;52327.95;0;0;0;0;63.16;0;68451.12;36372.71;851493.12;909.68;2048.66
V;90+;HILLEGOM;183;162.47;372206.71;164797.15;5935.51;28502.11;43404.2;2403.94;30694.51;129872.76;2057.23;11959.4;7596.64;79.8;41689.31;0;0;0;0;57.2;0;150887.92;61969.28;466668.42;1826.45;1705.08
V;90+;HILVARENBEEK;91;78.99;212729.28;86524.54;0;13594.48;19772.3;8125.18;11977.52;55558.12;2997.72;4692.86;2369.54;0;20590.6;0;0;0;0;0;0;25440.08;3462.05;149249.39;0;275
V;90+;HILVERSUM;770;693.53;1391841.86;565330.95;15852.24;100379.47;142776.51;42649.74;120966.4;384769.17;13886.19;31360.39;28743.45;27.29;104677.16;0;0;0;0;0;0;396827.6;311202.94;2516470.64;6520.45;17431.71
V;90+;HOEKSCHE WAARD;611;545.13;1027580.55;510170.04;50602.35;87356.16;141801.37;41020.18;75878.48;328595.68;13688.87;31249.3;9516.93;2803.87;113600.32;0;0;0;24630.9;0;0;267823.9;368453.18;2299618.32;0;24736.73
V;90+;HOF VAN TWENTE;347;318.47;615150.17;271978.32;10717.59;47465.81;82236.24;23909.18;52897.38;199409.04;6352.06;25911.74;14876.35;76;51987.7;0;0;219.78;0;84.36;0;238124.45;97563.18;1679878.49;613.8;6324.02
V;90+;HOLLANDS KROON;258;223.48;396425.69;219529.99;7091.6;37195.47;77423.95;32762.17;41138.99;131000.03;5681.59;5561.6;19148.38;45.52;30961.79;0;0;4574.62;0;0;0;67807.69;65413.82;766124.29;0;3904.43
V;90+;HOOGEVEEN;469;419.86;1221792.97;489750.58;10018.05;70852.94;141784.52;34409.86;89998.42;338681.74;10530.58;17250.86;6278.7;12720.95;128004.08;0;0;1364.25;0;0;0;340269.65;304156.39;2200299.82;0;21832.12
V;90+;HOORN;408;370.88;626090.35;344810.56;5436.51;66333.14;94042.01;65473.24;60578.29;202489.53;7437.2;11950.69;14599.33;175.36;53235.24;0;0;15353.65;0;233.19;0;69559.54;146879.32;1818552.21;199.47;1431.42
V;90+;HORST AAN DE MAAS;312;271.28;656880.74;362373.41;11369.29;44820.27;78296.67;97123.79;40152.23;161481.95;7051.94;27898.93;30069.64;175.94;53724.06;0;0;1464.07;0;1873.57;0;74385.77;6022.8;770090.37;76.14;4232.78
V;90+;HOUTEN;243;213.55;438490.86;158868.61;1235.26;31492.42;32428.25;11083.56;30436.01;86454.53;3247.47;5374.72;9770.45;190.08;34761;0;0;0;0;0;0;128907.97;47516.06;556868.53;3901.04;4870.36
V;90+;HUIZEN;342;298.69;641612.88;225355.52;28013.24;43858.08;56252.03;18442.08;48446.03;188404.15;2696.46;13079.43;14347.57;579.36;45627.46;0;0;0;0;0;0;253846.5;101311.92;1297012.61;5119.77;10111.04
V;90+;HULST;255;226.32;451507.75;212576.01;684.21;33751.94;54576.41;11947.09;29735.22;108076.94;3917.33;20695.24;2916.72;449.36;53468.41;0;0;0;0;23024.58;0;129192.68;65129.61;850202.27;883.91;5840.06
V;90+;IJSSELSTEIN;219;192.76;367393.31;180906.44;0;25103.33;42900;9031.91;35119.78;92260.67;3415.76;6225.58;5038.41;202.72;43304.97;0;0;219.78;0;0;0;145805.05;36098.63;596703.86;38.07;7766.35
V;90+;KAAG EN BRAASSEM;134;122.53;170179.85;138902.24;4550.02;21681.99;39398.51;3540.38;22780.95;99961.22;1577.9;2189.12;1869.5;114;16410.57;0;0;0;0;452.33;0;31409.69;40822.86;533541.8;403.96;3076.6
V;90+;KAMPEN;313;268.76;535454.52;320357.66;1246.74;40643.95;47916.51;22061.34;44032.89;179370.34;979.23;5031.43;7228.86;1383.98;55170.76;0;0;0;0;0;0;157199.9;60615.01;976631.9;749.48;22731.9
V;90+;KAPELLE;110;101.02;163368.68;70198.98;0;15090.97;14173.99;6226.13;12757.27;51439.84;1032.26;18962.82;2123.15;0;13034.07;0;0;0;0;0;0;11871.46;9186.06;344017.08;0;1466.45
V;90+;KATWIJK;335;295.55;570496.51;303201.64;23485.25;45443.93;93271.35;5565.64;55978.18;232192.43;5196.15;14579.21;8751.07;4366.62;47652.32;0;0;0;0;0;0;166902.57;136516.2;1418335.8;2523.56;6200.21
V;90+;KERKRADE;389;345.24;638652.78;265835.32;2613.06;47852.32;75749.48;37169.83;39729.53;184372.9;5294.27;28376.28;15780.91;524.5;66155.17;0;0;0;0;4716.7;0;151131.7;123364.98;916906.22;1839.6;14293.47
V;90+;KOGGENLAND;141;120.73;271749.78;117115.05;0;20123.91;36255.48;20555.96;17370.29;70208.93;1349.58;2913.85;3707.95;0;18795.23;0;0;5066.84;0;0;0;40133.99;32762.63;448484.54;587.77;200.13
V;90+;KRIMPEN AAN DEN IJSSEL;278;241.28;456144.16;200436.11;5942.43;35695.63;46463.85;19015.84;31552.53;102106.02;9199.43;8401.8;3694.41;289.14;50787.2;0;0;222.64;0;5577.68;0;125682.89;102478.35;697829.76;857.1;1436.74
V;90+;KRIMPENERWAARD;378;338.65;622878.27;283460.24;3654.53;50888.45;89734.96;21657.81;43998.34;200810.94;4313.54;15323.42;12846.2;621.46;69914.67;0;0;1519.15;0;0;0;177923.35;29172.94;1220642.89;206.32;10182.94
V;90+;LAARBEEK;148;125.6;511327.9;117674.3;6252.43;19433.91;44454.72;14893.49;17193.14;69101.35;1529.56;10236.1;3238.55;0;20679.09;0;0;1054.97;0;0;0;125208.82;80937.25;558469.31;2221.2;3282.1
V;90+;LAND VAN CUIJK;604;532.9;1103908;428017.1;5617.92;77115.63;118152.15;29940.71;72288.84;265109.67;12760.06;24046.42;16828.79;72.1;111811.69;0;0;0;0;0;0;362461.72;209607.75;1722530.45;1909.79;11010.78
V;90+;LANDGRAAF;311;273.5;500746.74;234530.11;1171.18;39607.69;53690.71;23241.11;27123.28;157675.48;4811.61;43070.02;14441.58;0;60829.81;0;0;0;0;208.91;0;141709.19;84798.55;719724.51;1045.8;5984.21
V;90+;LANDSMEER;85;77.05;154441.06;59845.17;2868.33;11050.13;18451.07;3602.96;12806.63;31127.74;1362.16;4504.38;2043.79;178.6;15255.43;0;0;0;0;186.74;0;72475.46;15116.28;258399.25;1397.06;518.2
V;90+;LANSINGERLAND;293;261.45;641567.68;191359.66;20545.03;32659.92;48757.71;11181.5;32228.61;122428.12;8973.71;7920.77;7448.26;237.8;66588.81;0;0;0;0;0;0;115739.57;186228.43;869036;333.22;3080.96
V;90+;LAREN;258;219.93;451141.19;163754.99;0;27615.86;57185.92;8693.19;37492.96;109600.79;7072.95;9090.97;8013.84;981.8;37378.15;0;0;1342.14;0;0;0;183607.05;49507.56;526175.25;2315.14;1984.4
V;90+;LEEUWARDEN;897;813.23;1640324.92;729843.48;198239.74;121039.13;187222.07;60581.2;163033.01;501355.73;31889.22;36237.73;18517.61;641.8;163403.23;0;0;0;0;573.18;0;510323.7;238325.68;5298672.14;7046.44;26342.02
V;90+;LEIDEN;709;634.41;1382420.95;531146;39920.25;97858.19;152494.87;10757.2;117962.76;400106;9937.01;54597.84;20844.82;1202.6;121389.76;0;0;0;0;471.37;0;312439.95;209689.21;2872725.98;7548.05;6010.96
V;90+;LEIDERDORP;218;199.68;464572.4;195446.51;5640.74;33880.83;42900.76;2946.56;36912.49;133727.9;3270.67;9135.39;4285.21;30.25;44321.12;0;0;0;0;0;0;190765.96;36013.12;1053112.3;708.98;3603.46
V;90+;LEIDSCHENDAM-VOORBURG;777;713.77;1682775.08;547555.32;25301;103991.07;157602.72;46799.79;89453.11;372028.97;15943.38;40238.48;23490.11;1512.89;239958.42;0;0;488.37;3411.3;0;0;495593.77;205951.32;2874619.97;5232.8;27371.87
V;90+;LELYSTAD;294;262.27;549937.92;208517.08;9467.03;35296.97;46828.2;15732.93;39845.19;171314.55;2420.7;9189.89;8315.08;772.8;72714.75;0;0;0;0;216.14;0;110628.62;98551.92;987730.42;3486.8;20401.33
V;90+;LEUDAL;334;292.82;466953.77;242671.54;35421.33;46664.92;115557.09;29184.54;35836.6;164818.12;7112.63;18087.8;12546.02;929.28;52693.57;0;0;208.79;0;117.2;0;82983.77;85068.64;797059.48;1212.84;3644.95
V;90+;LEUSDEN;228;207.16;400476.91;158275.81;4774.03;31049.43;39554.04;9628.82;31275.23;91109.04;4031.8;13149.25;7013.51;193.2;31069.95;0;0;810.71;0;0;0;136077.99;54492.9;667834.75;409.36;10364.88
V;90+;LINGEWAARD;291;259.16;571096.38;255872.23;9339.76;42294.19;54649.37;27648.28;49616.18;165211.36;9548.58;24514.27;19884.52;239.4;65600.21;0;0;1176.1;0;0;0;231363.94;59128.45;1289193.15;1153.99;1881.52
V;90+;LISSE;183;167.55;382767.92;185738.53;3516.58;27549.38;38080.46;3345.28;31234.1;128871.38;4540.42;3426.2;5010.75;872.4;32247.55;0;0;0;0;0;0;126776.29;67404.78;770189.98;1945.99;2755.48
V;90+;LOCHEM;364;321.3;602729.1;261337.83;0;49914.74;73048.99;25239.2;70250.04;234182.71;7339.1;25720.66;11123.03;0;54194.84;0;0;1356.15;0;0;0;133270.14;85254.72;1454777.46;729.72;11429.66
V;90+;LOON OP ZAND;175;157.16;354059.05;169755.59;1226.37;26606.11;38204.94;16814.06;24052.2;105835.94;2141.24;18407.24;7584.2;0;33106.38;0;0;0;0;0;0;63486.98;14875.79;514175.58;111.49;759.11
V;90+;LOPIK;57;52.54;89017.27;33540.16;0;8576.21;16660.89;2126.83;8100.17;31099.3;336.83;333.11;1491.67;236.44;8838.61;0;0;0;0;0;0;0;0;318693.38;76.14;2472.2
V;90+;LOSSER;128;116.38;277804.24;123940.92;1063.11;18841.39;14344.4;10016.28;23444.46;77757.49;3384.58;4926.03;2484.8;879;21613.54;0;0;0;0;0;0;120312.76;43007.2;523100.72;723.33;3268.03
V;90+;MAASDRIEL;143;126.81;306632.88;118349.55;0;20626.69;39681.46;9875.57;27737.09;80429.86;225.76;6310.06;4971.19;4896.99;27789.06;0;0;0;0;0;0;86069.22;48406.85;594742.77;1246.08;2103.13
V;90+;MAASGOUW;208;188.55;367763.18;189692.48;4862.05;30443.45;67834.11;15739.32;24427.37;106232.86;7472.57;22462.17;10824.5;3180.6;46041.54;0;0;0;0;0;0;22490.87;28924.6;575405.41;1140.48;3548.07
