GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_TWEEDELIJNS_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_EERSTELIJNS_PSYCHOLOGISCHE_ZORG;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_GERIATRISCHE_REVALIDATIEZORG;KOSTEN_OVERIG
V;50 t/m 54 jaar;VELDHOVEN;1813;1803.82;2326416.34;432439.62;362067.97;99752.32;70698.19;61435.31;120863.04;51663.01;55342.8;15855.17;12326.2;27181.03;0;0;10198.05;35708.1;12.04;0;102814.35
V;50 t/m 54 jaar;VELSEN;2774;2765.31;4292801.75;788126.34;331037.15;155189.33;122539.71;134505.2;190425.08;25033.67;103199.79;14896.69;33619.78;79321.93;0;0;15572.77;19500.59;32.25;32555.84;51656.87
V;50 t/m 54 jaar;VENLO;3874;3850.98;6934517.25;1468811.99;839576.85;216329.96;178403.56;143057.7;338073.33;132504.1;172148.7;23747.46;60175.53;125475.66;0;0;12606.46;72391.68;15.05;19430.82;111260.45
V;50 t/m 54 jaar;VENRAY;1732;1720.72;2164522.21;473450.8;570932.8;96432.25;73126.78;68292.58;141168.38;64674.42;58201.53;10579.09;21168.19;51574.61;0;0;2382.2;14085.8;12.04;12513.53;50973.75
V;50 t/m 54 jaar;VIJFHEERENLANDEN;1933;1929.02;2754901.5;847346.98;263497.55;108211.82;80317.48;74002.97;125039.74;45085.34;49494.82;8100.65;33826.55;50777.61;0;80.3;14358.74;9032.16;23.65;30667.17;52376.45
V;50 t/m 54 jaar;VLAARDINGEN;2486;2479.93;4019786.04;829610.08;792982.32;139005.34;105187.11;81535.92;196607.74;58558.59;44258.82;11117.36;10479.78;43901.27;0;0;6339.03;74288.06;9.89;13766.37;19387.29
V;50 t/m 54 jaar;VLIELAND;46;46;55926.24;7429.6;1627.9;2518.7;2079.02;7260.55;28.18;0;380.9;101.88;1267.73;0;0;0;562;0;30.96;0;27.8
V;50 t/m 54 jaar;VLISSINGEN;1563;1553.13;1740794.14;437213.11;263830.22;86904.44;57041.31;57568.62;131336.65;30905.84;47570.03;5168.14;28040.12;58613.68;0;0;8676.8;49525.17;10.32;37904.27;42868.27
V;50 t/m 54 jaar;VOERENDAAL;543;542.12;503033.72;153953.9;143656.84;30497.5;21304.73;15786.25;35632.63;10480.68;15086.5;1902.28;0;5721.7;0;0;2452;6653.69;1.72;0;18953.87
V;50 t/m 54 jaar;VOORSCHOTEN;972;963.86;1071230.6;241519.12;113943.18;53925.63;34178.82;34949.64;61283.97;1939.24;31104.54;1679.43;4340.15;16438.41;0;0;3933.3;1990.05;10.32;0;7687.54
V;50 t/m 54 jaar;VOORST;994;992.49;1221245.31;212770.6;70588.65;54887.85;38992.93;36912.25;57211.62;10415;18430.75;5349.48;5563.56;9135.52;0;0;4132.65;12155.63;8.6;0;4254.82
V;50 t/m 54 jaar;VUGHT;1069;1066.79;1416979.83;241878.52;423056.93;59684.16;38690.13;27897.52;112147.45;38631.26;40778.36;7133.22;10622.93;22559.36;0;0;5604.76;22947.67;10.32;2917.27;24395.23
V;50 t/m 54 jaar;WAADHOEKE;1797;1792.46;1953523.26;508905.3;293481.38;100404.83;66014.03;62696.28;85640.34;25756.86;34433.86;12291.41;17979.6;42860.06;0;0;7195;23169.84;2112.59;6429.64;27046.06
V;50 t/m 54 jaar;WAALRE;679;678.22;752253.15;131771.09;87404.78;38247.45;24490.47;15333.48;40867.98;24709.35;18316.54;3320.76;7.33;2245.91;0;0;2823.5;7677.38;12.04;0;25546.66
V;50 t/m 54 jaar;WAALWIJK;1716;1697.8;2098926.33;513240;251061.19;95223.2;83255.41;59079.54;130703.45;77189.79;77465.66;7716.44;21883.85;35602.74;0;0;8385.97;15191.67;6.88;0;42061.49
V;50 t/m 54 jaar;WADDINXVEEN;985;982.58;1334742.54;288845.12;154582.66;54811.14;40505.06;33190.78;78488.19;30300.57;25400.26;8536.93;6460.92;22282.37;0;0;4595.06;6491.89;9.89;0;20224.02
V;50 t/m 54 jaar;WAGENINGEN;1094;1091.92;1159527.39;273099.37;287641.45;61398.51;37771.12;33291.68;58179.96;20394.8;22403.2;8419.03;5585.74;17755.86;0;0;11563.92;5636.13;10.32;28588.18;9021.03
V;50 t/m 54 jaar;WASSENAAR;1101;1084.12;1600245.9;295609.9;125784.4;59925.25;38753.12;24153.63;65941.28;9076.2;31168.73;3649.63;8969.85;21210.77;0;0;7950.32;37167.83;13.33;0;12719.93
V;50 t/m 54 jaar;WATERLAND;727;726.51;852561.36;139297.47;46667.43;40954.81;28975.85;37094.07;46616.62;5956.98;10391.74;3568.4;6989.37;9275.54;0;0;3586.1;2764.9;9.89;0;19512.15
V;50 t/m 54 jaar;WEERT;1967;1965.69;2855330.64;572734.08;297010.16;110345.05;80487.84;72793.86;150685.99;73846.39;116057.67;22375.2;74245.2;34925.1;0;0;8994.5;33758.15;5.16;12859.28;49218.9
V;50 t/m 54 jaar;WEESP;739;737.47;1080688.96;205581.7;169101.58;41558.37;32170.93;29075.46;57528.55;4623.89;8985.03;4391.67;3036.22;12676.63;0;0;10170.7;8074.06;15.48;6429.64;7607.94
V;50 t/m 54 jaar;WEST BETUWE;1866;1862.28;2065352.08;619682.76;375748.46;103607.08;71169.04;69791.2;133127.09;48056.74;45002.35;9182.22;17569.16;37411.62;0;0;10320.85;5441.66;27.52;0;57411.36
V;50 t/m 54 jaar;WEST MAAS EN WAAL;836;831.78;1067575.38;179796.05;88627.54;46709.15;30766.91;24424.84;64579.61;13410.49;27541.34;6762.68;11981.14;14098.94;0;0;6943.61;465.48;17.2;0;19590.05
V;50 t/m 54 jaar;WESTERKWARTIER;2411;2406.98;2693782.16;519265.99;584684.46;135384.42;99086.46;105669.8;128004.77;36753.73;34644.96;7996.95;15893.74;55547.29;0;299.36;11459.19;5488.44;350.45;0;59607.83
V;50 t/m 54 jaar;WESTERVELD;773;771.23;1009622.43;169476.46;97811.96;43075.74;26254;38377.05;28858.36;13234.83;16020.44;3430.91;7651.95;27080.99;0;0;6167.64;1107.81;71.38;0;17413.73
V;50 t/m 54 jaar;WESTERVOORT;805;803.2;1015542.12;214314.14;164946.73;45298.86;37208.78;38860.75;48739.46;10431.16;11837.13;4695.32;1692.05;22732.06;0;0;3753.66;913.38;8.17;0;14702
V;50 t/m 54 jaar;WESTERWOLDE;1066;1061.82;1309231.95;306816.1;146384.93;59740.4;43987.74;54841.4;93378.86;42150.2;33665.43;5640.88;9679.65;44654.05;0;0;8718.06;14805.13;28.81;0;19441.9
V;50 t/m 54 jaar;WESTLAND;3966;3956.78;5141693.42;1046117.35;645121.86;221840.93;150644.71;146343.83;205176.5;61263.28;100853.48;24695.95;14100.6;46155.95;0;0;19573.51;25704.14;17.2;0;23356.48
V;50 t/m 54 jaar;WESTSTELLINGWERF;1032;1029.74;1169601.77;279472.23;271611.82;57901.62;41563.84;47667.27;66356.52;34780.29;10747.04;4967.21;17966.82;27017.28;0;0;4034.32;10400.12;781.74;0;13986.51
V;50 t/m 54 jaar;WESTVOORNE;596;594.58;1108844.91;295363.21;35899.99;33249.98;25994.75;15763.09;36431.86;7277.76;24161.44;2126.68;28015.44;24528.88;0;0;3653.74;8426.21;8.6;0;5842.03
V;50 t/m 54 jaar;WIERDEN;896;895.39;1014407.23;173868.92;73826.21;50501.35;32533.26;33209.53;62888.99;24792.92;17635.59;2463.04;7123.38;16536.45;0;0;3331.85;3569.75;18.92;0;12498.12
V;50 t/m 54 jaar;WIJCHEN;1657;1649.5;2095597.58;394874.43;417691.55;93059.82;77511.29;55359.39;74410.47;19199.08;40821.46;7011.84;18537.35;43272.62;0;0;9982;1367.77;17.2;0;28139.16
V;50 t/m 54 jaar;WIJDEMEREN;999;993.25;1711911.64;299931.63;166311.58;55845.37;43264.07;34751.95;50873.79;7830.04;22426.61;8304.32;4005.36;21589.82;0;0;9180.36;2892.27;25.8;30886.05;6110.48
V;50 t/m 54 jaar;WIJK BIJ DUURSTEDE;1019;1016.7;1114036.93;220252.33;268023.15;57002.48;37359.72;37408.43;39470.2;10374.58;52588.89;6802.08;7083.29;22686.5;0;0;5539.89;1260.25;6.88;0;8139.49
V;50 t/m 54 jaar;WINTERSWIJK;1081;1077.49;1411895.5;386850.8;184161.3;60717.65;49386.84;45629.8;73995.21;25415.29;19388.25;3455.09;14133.23;25177.64;0;0;6532.7;1553.74;4.3;18349.61;12075.75
V;50 t/m 54 jaar;WOENSDRECHT;793;788.44;1024965.68;212930.99;57193.94;43882.71;29562.99;27873.42;54100.44;26388.57;29661.55;2124.16;25206.66;26458.88;0;0;2103.5;52333.27;3.44;0;26177.3
V;50 t/m 54 jaar;WOERDEN;1878;1875.81;2449654.45;535915.45;470294.64;105870.3;78741.62;64836.78;127051.6;27954.05;47531.15;12302.75;12050.64;37805.85;0;0;11221;11017.09;17.2;0;21844.35
V;50 t/m 54 jaar;WORMERLAND;651;649.82;751215.64;155843.26;116833.35;36447.06;27365.3;28316.59;30788.41;3093.42;29622.36;5721.43;1915.55;14100.49;0;0;3994.06;3621.35;6.88;2917.27;5754.9
V;50 t/m 54 jaar;WOUDENBERG;416;414.89;500077.78;103840.74;29260.63;22696.6;15339.39;17920.27;25554.5;3533.43;18380.98;2418.03;5286.74;7093.83;60.78;0;2507.1;342.67;3.44;12513.53;4997.31
V;50 t/m 54 jaar;ZAANSTAD;5409;5389.68;7936336.67;1653037.31;1090233.03;304315.52;239936.63;238676.92;391936.64;109257.66;119471.85;30508.8;24942.31;127890.1;0;0;29633.32;49450.08;69.66;46300.03;95992.02
V;50 t/m 54 jaar;ZALTBOMMEL;944;942.76;1105998.47;234569.79;83900.23;53099.99;45698.75;41208.51;61142.58;19090.12;28995.8;2375.39;20750.67;27577.2;0;0;7778.18;2154.51;11.18;9346.91;12334.3
V;50 t/m 54 jaar;ZANDVOORT;617;614.52;910033.05;170760.2;168823.78;34059.05;27857.44;37012.46;46810.11;8587.08;18621.19;4536.33;1644.31;16217.19;0;0;2116.32;6570.12;12.04;46937.79;6356.52
V;50 t/m 54 jaar;ZEEWOLDE;901;896.09;1078155.77;259062.06;115236.86;50571.92;27986.08;27666.88;55648.52;19879.72;16574.37;4040.78;10174.44;21241.61;0;0;10934.24;8172.98;32.25;0;5939.1
V;50 t/m 54 jaar;ZEIST;2228;2220.56;2138139.26;538317.25;815286.18;123914.51;74996.45;84265.23;121825.3;24619.4;65674.89;16768.15;3265.75;37251.84;0;66.92;19291.99;19062.24;27.95;2917.27;22442.22
V;50 t/m 54 jaar;ZEVENAAR;1626;1613.49;1970187.02;432154;383570.86;90107.2;67710.94;73452.91;125799.06;26942.23;51499.11;11754.39;4274.11;25236.36;0;0;9228.3;6080.05;23.22;0;34679.87
V;50 t/m 54 jaar;ZOETERMEER;5104;5089.11;7431736.9;1519453.87;1151070.96;286587.8;237803.32;167848.42;343308.4;98654.68;188442.8;24213.75;28310.61;102426.08;0;0;26376.05;30221.66;76.11;1935.3;249809.42
V;50 t/m 54 jaar;ZOETERWOUDE;367;366.23;489531.76;85031.49;24809.06;19470.4;15808.15;19289.44;19526.14;1647.17;12423.05;1412.16;3429.82;7531.9;0;0;1319.5;261.18;3.44;0;1882.44
V;50 t/m 54 jaar;ZUIDPLAS;1718;1713.85;2049945.84;380239.21;255699.94;96304.9;74407.02;78955.01;81173.47;26018.62;28136.26;7952.57;4498.02;32745.24;0;0;6615.8;17923.91;18.49;0;10837.71
V;50 t/m 54 jaar;ZUNDERT;943;937.34;1074623.44;287119.4;129140.57;51944.19;33351.81;26873;70476.57;39906.89;41183.54;1286.74;16997.52;23101.21;0;0;5593.84;14393.36;8.17;-5836.08;19332.37
V;50 t/m 54 jaar;ZUTPHEN;1901;1894.41;2525789.2;648066.22;913416.55;106135.89;72947.76;89869.74;122623.13;39652.93;63116.74;12711.29;29420.18;43531.3;0;0;7417.85;22001.32;29.24;0;27727.01
V;50 t/m 54 jaar;ZWARTEWATERLAND;716;716;784804.06;155051.78;68196.86;40369.95;27183.42;30194.03;56937.01;7993.69;21296.97;3184.76;3048.18;8154.23;0;0;2869.46;270.01;13.76;29842.59;6709.57
V;50 t/m 54 jaar;ZWIJNDRECHT;1645;1640.08;2158999.26;646694.08;336381.67;92301.26;68498.98;40729.1;148462.71;41359.75;60362.67;7295.92;4444.09;32464.87;0;0;10678.98;18535.43;23.65;28588.18;55368.23
V;50 t/m 54 jaar;ZWOLLE;4120;4107.58;5739898.87;1159475;958774.71;231178.1;156656.57;201337.72;330037.82;129225.32;92697.03;15002.12;17740.67;86992.2;0;0;27465.3;26975.53;68.37;57652.63;55440.99
V;55 t/m 59 jaar;AA EN HUNZE;1054;1051.63;1491497.78;261604.21;178416.36;58942.86;39080.96;43732.59;89026.41;27848.82;25561.29;3054.65;8885.65;27274.55;0;0;8648.34;4279.05;51.6;10083.91;19937.08
V;55 t/m 59 jaar;AALSMEER;863;858.33;1327725.81;226498.95;208677.91;48223.2;35232.79;38993.35;59276.52;21956.63;22058.49;4969.68;3588.41;18762.61;0;0;4427.6;2910.94;7.31;13001.18;35277.82
V;55 t/m 59 jaar;AALTEN;929;926.59;1390819.72;380682.17;170030.01;52029.55;39275.39;38815.92;80357.62;27737.89;17570.02;7868.04;11398.11;18542.86;0;0;1920.26;6595.94;0;0;16253.47
V;55 t/m 59 jaar;ACHTKARSPELEN;927;925.1;1343191.81;287511.63;86969.25;52298.22;37332.99;38246.83;76766.91;22988.56;20002.98;3429.26;35404.07;27183.38;0;0;2114.18;718.89;1228.51;13766.37;13933.51
V;55 t/m 59 jaar;ALBLASSERDAM;525;524.1;725141.49;183830.2;57756.03;29450.86;24303.14;15359.41;51272.07;32989.04;12176.87;1058.94;2044.2;11067.57;0;0;3097.98;1191.55;5.16;20284.91;22812.85
V;55 t/m 59 jaar;ALBRANDSWAARD;818;814.79;1304584.16;270003.26;106962.47;45419.91;41257.13;27784.58;64052.73;17762.1;17499.01;5078.77;1872.06;15920.52;0;0;695.66;1469.05;5.16;0;10413.12
V;55 t/m 59 jaar;ALKMAAR;3890;3877.71;5459946.69;1121310.6;655585.43;219421.5;172606.14;129229.88;349549.83;70293.9;115632.53;23160.84;17395.45;94184.59;0;0;61832.65;36262.61;73.96;25408.03;120104.55
V;55 t/m 59 jaar;ALMELO;2370;2360.93;3681830.21;853757.7;388320.54;134079.2;104179.12;106725.17;261633.49;121386.61;75264.8;19868.98;13944.18;55241.36;0;0;7544.99;92565.32;26.66;45426.25;85223.1
V;55 t/m 59 jaar;ALMERE;6744;6720.76;11540134.07;2566883.02;652582.09;378862.19;326445.25;336803.67;708223.34;176793.52;219724.64;38079.93;41493.74;205438.91;0;0;40714.13;38213.98;159.1;68204;403736.89
V;55 t/m 59 jaar;ALPHEN AAN DEN RIJN;3649;3642.83;5111445.15;1194251.96;596729.04;203982.74;163371.75;181776.98;296794.99;75056.06;108224.02;24270.17;38252.44;81412.51;0;0;20207.15;46068.23;16.77;49855.06;76624.67
V;55 t/m 59 jaar;ALPHEN-CHAAM;390;388.48;574565.3;85551.17;17648.95;21465.55;16537.15;8522.36;18884.27;34925.74;14838.34;639.07;691.94;4255.74;0;0;2821.46;4307.95;1.72;0;8859.38
V;55 t/m 59 jaar;ALTENA;1760;1755.41;2324796.48;580723.81;91009.44;98554.75;73772.38;64123.38;135222.61;78274.41;82605.11;3778.61;52782.79;31721.71;0;0;6344.28;64063.96;13.76;28290.08;96400.19
V;55 t/m 59 jaar;AMELAND;127;126.75;188733.11;29936.89;263.21;7134.74;6164.74;9109.35;4959.36;1280.51;600;2458.82;11421.33;3411.95;0;80.3;0;279.53;133.73;0;1635.96
V;55 t/m 59 jaar;AMERSFOORT;4456;4444.91;6170325.42;1442095.1;978579.18;248818.09;178259.52;234571.22;403367.13;127014.78;175937.41;26764.65;30699.29;98115.36;0;0;24316.77;58188.68;55.9;34863.16;129209.59
V;55 t/m 59 jaar;AMSTELVEEN;2836;2825.02;3883911.69;874378.18;563801.2;158518.73;105583.94;106282.45;230183.04;46249.83;101836.77;16437.23;10880;63311.94;0;0;18409.41;25035.18;27.52;30368.82;109412.24
V;55 t/m 59 jaar;AMSTERDAM;23200;23067.34;37668161.78;9086894.59;7569343.64;1317268.02;1095693.19;903466.33;2033374.36;575737.07;686784.86;159377.04;86580.71;554412.83;2040.87;0;155919.41;712756.09;325.94;236186.7;883357.57
V;55 t/m 59 jaar;APELDOORN;5557;5536.27;7960499.53;1754609.18;1048438.83;309761;211872.81;229128.51;581974.88;167438.38;207866.09;24044.8;47263.33;174114.7;0;0;14736.28;36391.38;75.25;44096.49;125988.7
V;55 t/m 59 jaar;APPINGEDAM;453;450.06;789089.82;191542.89;52743.77;25342.65;20812.31;20009.8;59410.97;21346.7;10634.78;1699.96;1990.4;9351.67;0;0;4284.2;3197.77;18.92;0;21230.51
V;55 t/m 59 jaar;ARNHEM;4616;4600.98;7856049.82;1674985.83;1363112.19;260289.46;218342.88;209511.62;411286.72;124985.5;146148.56;39446.41;9558.63;110682.55;0;0;23995.94;54102.71;39.56;148387.67;192820.3
V;55 t/m 59 jaar;ASSEN;2341;2328.82;3642328.45;795386.58;782379.53;129634.31;100333.73;115517.14;327951.97;96768.22;74155.72;26168.89;25925.97;78987.99;0;0;15373.21;14353.9;134.59;1842.41;65278.95
V;55 t/m 59 jaar;ASTEN;574;573.23;798428.21;156918.86;53364.86;32346.9;23555.42;14668.75;32207.61;57060.49;29112.45;4306.19;7642.38;7598.14;0;0;3059.66;1990.13;0;39303.02;20094.59
V;55 t/m 59 jaar;BAARLE-NASSAU;265;263.14;299032.79;81975.18;18538.96;14645.25;10319.73;5947.4;21105.12;29235.59;3964.77;276.16;1441.51;5140.71;0;0;1876;8552.84;3.44;0;5073.24
V;55 t/m 59 jaar;BAARN;920;916.82;1327301.95;307380.45;141626.06;48443.3;33852;31266.63;65213.94;17332.17;48410.68;4153.66;9009.08;8631.47;0;0;9877.49;2133.31;24.08;0;13224.27
V;55 t/m 59 jaar;BARENDRECHT;1455;1452.16;2242438.71;494146.88;313962.47;81335.77;61612.69;45111.1;126554.85;44153;47498.17;9049.89;3881.61;24643.17;0;0;2011.57;22579.05;6.88;76002.24;11020.45
V;55 t/m 59 jaar;BARNEVELD;1514;1507.37;1812417.03;455704.87;164585.34;85083.41;66002.94;72315.26;108762.23;44059.77;54091.18;8481.8;7218.19;30989.23;0;0;3222.98;2087.4;11.61;10083.91;30164.72
V;55 t/m 59 jaar;BEEK;608;606.74;870322.94;176750.32;73208.7;34243;32513.06;25988.3;55269.23;15681.29;36689.06;6651.81;5074.62;12894.61;0;0;2494.89;44228.64;6.88;21753.76;13842.74
V;55 t/m 59 jaar;BEEKDAELEN;1444;1436.56;2301563;524196.22;268182.5;80752.43;70813.43;52105.46;191306.04;52039.14;92918.96;8253.78;16346.61;28124.04;0;0;7755.79;64009.19;3.44;33780.41;67558.65
V;55 t/m 59 jaar;BEEMSTER;338;336.7;866004.92;73989.08;43000.41;18975.15;12195.75;13191.65;7697.79;11236.53;7179.96;2242.49;1850.11;10321.99;0;0;1080.65;1967.7;6.88;28588.18;2271.6
V;55 t/m 59 jaar;BEESEL;496;494.24;775314.69;176144.68;96322.98;27917.95;22009.56;21807.89;52053.48;38799.62;14916.31;4194.33;10673.57;17823.18;0;0;957.15;12841.84;1.72;33828.39;9121.99
V;55 t/m 59 jaar;BERG EN DAL;1321;1317.22;1949669.25;438810.82;144540.54;73608.3;62669.37;47978.15;119257.03;46119.88;54199.75;8433.19;6536.96;29715.68;0;0;5026.87;2793.06;5.16;12513.53;36438.53
V;55 t/m 59 jaar;BERGEIJK;671;667.31;726998;193974.04;94383.29;37440.54;27862.66;17288.43;62551.81;42242.45;23238.06;2660.91;6672.76;13293.47;0;0;2429.15;15819.59;0;0;39766.57
V;55 t/m 59 jaar;BERGEN LB;515;514.33;918940.32;186472.5;71379;28652.67;28009.44;23047.64;71835.05;29760.98;20996.45;2126.52;23404.25;21423.06;0;0;2592.25;8144.23;5.16;0;18800.73
V;55 t/m 59 jaar;BERGEN NH;1154;1150.72;1961985.52;258795.45;268904.41;64509.85;43810.27;29849.33;64683.17;18783.88;18090.16;4323.32;5763.68;14134.94;0;0;20522.47;12837.39;14.62;0;28774.42
V;55 t/m 59 jaar;BERGEN OP ZOOM;2429;2411.75;3600446.04;1015750.06;433284.46;135278.92;108454.96;95993.95;278232.04;159840.65;114730.04;10744.31;30678.21;86338.76;0;0;8003.37;82428.4;10.32;59152.73;131366.88
V;55 t/m 59 jaar;BERKELLAND;1563;1560.91;2033792.57;385687.19;132945.29;87869.16;55892.86;60751.81;110734.67;55734.93;34428.78;10996.66;8220.94;16600.24;0;0;4737.86;2691.32;16.77;6429.64;21494.58
V;55 t/m 59 jaar;BERNHEZE;1083;1081;1495984.04;354082.88;41017.56;61119.65;50211.46;34331.11;102908.46;78618.9;51445.9;8317.34;28973.62;14768.87;0;0;5116.6;5633.67;5.16;10083.91;38003.41
V;55 t/m 59 jaar;BEST;1010;1006.19;1395349.63;327545.91;246330.96;56840.55;45449.66;31498.23;67190.25;37721.75;49853.86;12890.24;735.17;20163.96;0;0;2832;16226.94;3.44;28588.18;82751.48
V;55 t/m 59 jaar;BEUNINGEN;1017;1015.4;1499475.73;301398.27;261716.99;57364.1;47129.3;35169.52;117849.16;42303.63;55577.97;6471.03;26396.73;31574.37;0;0;8839.3;7031.46;1.72;28588.18;29600.89
V;55 t/m 59 jaar;BEVERWIJK;1282;1278.34;2280015.44;503231.48;200313.36;71103.75;55713.67;56545.2;110025.25;34352.03;45246.48;4371.58;7421.61;31444.95;0;0;8569.98;16687.67;20.21;35082.8;32423.07
V;55 t/m 59 jaar;BLADEL;654;651.93;765703.82;178457.78;55522.65;36301.01;26265.8;17370.47;94474.05;36254.61;43520.18;4376.13;23199.93;15007.51;0;0;1781.5;12182.35;3.44;0;37314.88
V;55 t/m 59 jaar;BLARICUM;376;375.88;570584.2;78732.33;30327.47;21195.62;13853.45;16626.8;22780.87;2999.72;11899.59;2452.25;5390.02;4379.64;0;0;2163.32;6645.82;3.44;18349.61;3639.43
V;55 t/m 59 jaar;BLOEMENDAAL;864;863.01;1612053.95;170853.42;213324.43;48268.79;35204.41;34416.22;30224.77;6091.98;23174.13;5023.66;3808.95;22757.01;0;0;5234.9;8856.04;15.48;18349.61;7845.94
V;55 t/m 59 jaar;BODEGRAVEN-REEUWIJK;1107;1103.17;1756578.54;281101.58;125073.69;61920.22;41238.33;41122.96;90914.15;30424.66;48133.66;5956.75;13360.29;22221.84;0;0;3624;5779.51;8.6;0;17810.24
V;55 t/m 59 jaar;BOEKEL;310;309.62;391031.24;82164.94;206369.85;17121.32;13830.21;7858.26;29972.88;2072.84;15765.83;2637.33;3972.1;4016.86;0;0;1130;1122.29;0;0;9884.06
V;55 t/m 59 jaar;BORGER-ODOORN;1001;997.66;1944137.5;370159.91;115101.09;55963.23;49271.04;58216.16;105241.46;31795.52;16386.28;2604.7;15942.07;32496.52;0;0;9319.17;2242.42;25.8;18349.61;25740.72
V;55 t/m 59 jaar;BORNE;793;790.11;1147442.53;241822.56;74379.38;44388.55;30307.01;35856.76;74440.3;38681.46;24247.94;7455.89;3081.88;19559.58;0;0;4023.4;10530.78;10.32;10083.91;14553.72
V;55 t/m 59 jaar;BORSELE;796;794.93;1522680.51;228872.35;127640.22;44883.8;27990.53;23814.18;61061.42;29073.67;25165.41;1609.21;15059.33;14048.79;0;0;2741.8;92742.37;0;0;16366.92
V;55 t/m 59 jaar;BOXMEER;1106;1104.49;1569007.61;319120.05;133019.3;62146.8;45121.4;39321.27;103493.62;43785.87;32937.58;5366.98;10471.95;21746.99;0;0;6722.9;1861.46;1.72;0;23147.35
V;55 t/m 59 jaar;BOXTEL;1127;1124.87;2032173.33;408060.03;112369.7;63321.25;54999.3;40360.95;132472.79;56890.96;43149.49;9362.29;33247.37;22384.87;0;0;3934.12;5026.4;6.88;12513.53;56206.1
V;55 t/m 59 jaar;BREDA;5596;5574.85;7913984.25;1981578.76;1161235.51;313903.39;256890.06;178666.57;503074.42;256449.62;296955.4;23913.21;56130.44;103671.51;0;0;34564.88;216471.6;38.7;33828.39;207424.54
V;55 t/m 59 jaar;BRIELLE;610;608.49;670292.46;340099.89;131648.93;34153.03;24661.26;19109.73;62416.96;46089.39;23260.21;3208.51;20851.22;12002.19;0;0;1252.41;452.34;1.72;0;13232.57
V;55 t/m 59 jaar;BRONCKHORST;1421;1419.45;1952920.17;432781;178607.58;79892.29;55808.23;59667.95;105715.21;35236.13;42194.67;9329.6;10155.85;17459.35;0;0;2212.5;3741.93;17.2;0;25345.22
V;55 t/m 59 jaar;BRUMMEN;778;774.68;1032412;205614.73;111056.67;43567.85;33456.11;36449.6;39681.8;17411.77;26504.15;3795.27;2983.06;13429.31;0;0;2472.8;2010.7;5.16;12513.53;12493.13
V;55 t/m 59 jaar;BRUNSSUM;1130;1127;1604514.73;487647.2;197736.02;63038.59;47012.89;41044.9;186547.1;70111.47;54296.25;9488.33;24187.85;28567.38;0;0;8155.5;57960.45;0;18348.07;83493.57
V;55 t/m 59 jaar;BUNNIK;534;531.1;575262.09;123511.51;135911.94;29828.2;21006.86;18599;28382.09;17202.11;18695.29;4456.46;175.27;17990.79;0;0;2355.6;2537.16;1.29;36699.22;9688.2
V;55 t/m 59 jaar;BUNSCHOTEN;576;573.12;916256.69;236216.94;65816.59;32346.72;26045.82;23774.46;35510.12;24874.14;28891.26;4493.77;5944.07;16350.09;0;0;4321.37;16465.25;1.72;18349.61;16259.37
V;55 t/m 59 jaar;BUREN;983;977.21;1570805.68;305938.75;89254.11;55156.7;37216.84;46461.95;86718.09;28611.22;30232.91;6440.78;3057.25;25906.54;0;0;5266.26;3670.22;6.88;28588.18;39895.15
V;55 t/m 59 jaar;CAPELLE AAN DEN IJSSEL;2594;2583.02;3951700.62;971307.44;684589.93;146776;123297.84;100093.73;260987.61;75548.15;70700.45;19310.4;13188.84;53104.95;0;0;11627.06;51183.91;5.16;100216.92;20763.37
V;55 t/m 59 jaar;CASTRICUM;1202;1197.27;1244302.48;293190.67;98284.79;67229.79;55314.44;46702.59;70781.1;19081.44;40896.39;5545.09;1113.09;15196.01;0;0;11305.66;2126.14;15.48;28588.18;22869.29
V;55 t/m 59 jaar;COEVORDEN;1335;1332.06;2116373.65;401945.3;238861.26;74570.32;58070.41;76883.42;94583.93;56332.06;30446.36;5498.35;33335.52;34192.35;0;0;1800.78;7971.98;25.8;19554.66;37308.8
V;55 t/m 59 jaar;CRANENDONCK;768;767.69;1109574.4;225906.88;87625.52;42775.45;33184.61;22601.44;57848.87;67141.08;39911.77;3988.97;25284.83;8830.06;0;0;639.15;14707.78;8.17;0;55146.63
V;55 t/m 59 jaar;CUIJK;827;823.26;1203395.29;274270.46;121311.14;46595.95;34209.05;30912.56;101201.11;45342.95;35201.14;5014.14;3948.64;20909.82;0;0;3813;3469.25;6.88;0;22082.21
